Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link
The Kitchen at Atomic,927 Fremont St,Las Vegas,NV,89101,,Downtown,(702) 534-3223,,,Yes,No,4.5 star rating,59 reviews,http://atomic.vegas/the-kitchen,$11-30,Mon Closed<br>Tue Closed<br>Wed 4:00 pm - 12:00 am<br>Thu 4:00 pm - 2:00 am<br>Fri 4:00 pm - 2:00 am<br>Sat 4:00 pm - 2:00 am<br>Sun 4:00 pm - 12:00 am<br>,No,No,Yes,Yes,Dinner,"Street, Private Lot",Yes,No,Yes,Casual,"Hipster, Trendy",Loud,,No,Full Bar,No,Wed,No,Outdoor Area / Patio Only,Yes,Free,No,,Yes,No,,"American (New), Sandwiches, Cocktail Bars, American (New), Sandwiches, Cocktail Bars",36.166534,-115.135213,"https://s3-media1.fl.yelpcdn.com/bphoto/HbmziSXXX6WiT8sAiete6A/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/HbmziSXXX6WiT8sAiete6A/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/HbmziSXXX6WiT8sAiete6A/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/HbmziSXXX6WiT8sAiete6A/300s.jpg 1.20x",http://www.yelp.com/biz/the-kitchen-at-atomic-las-vegas?osq=Bar,,,,,,
Double Down Saloon,4640 Paradise Rd,Las Vegas,NV,89109,,Eastside,(702) 791-5775,,,Yes,No,4.5 star rating,493 reviews,http://www.doubledownsaloon.com,Inexpensive,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,No,,,Yes,,Private Lot,,No,Yes,,Divey,Loud,Live,Yes,Full Bar,Yes,"Fri, Sat, Sun",,Yes,No,No,Yes,,,,,"Dive Bars, Music Venues, Dive Bars, Music Venues",36.105500,-115.149981,"https://s3-media3.fl.yelpcdn.com/bphoto/5yG-1oVM4XMU7A9wrW8wWA/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/5yG-1oVM4XMU7A9wrW8wWA/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/5yG-1oVM4XMU7A9wrW8wWA/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/5yG-1oVM4XMU7A9wrW8wWA/300s.jpg 1.20x",http://www.yelp.com/biz/double-down-saloon-las-vegas?osq=Bar,,,,,,
The Bar @Trails Village,1916 Village Center Cir Ste 6,Las Vegas,NV,89134,,Summerlin,(702) 979-6005,,,Yes,No,4.0 star rating,34 reviews,http://thebarlv.com,$11-30,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,No,No,Yes,Yes,"Breakfast, Lunch",,,No,Yes,Casual,Casual,Average,Background,No,Full Bar,Yes,"Thu, Fri, Sat",No,Yes,Yes,Free,Yes,,Yes,No,,"Lounges, Salad, Breakfast & Brunch, Lounges, Salad, Breakfast & Brunch",36.193655,-115.304034,"https://s3-media1.fl.yelpcdn.com/bphoto/g993gyLO6EbiVfK0XquUwg/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/g993gyLO6EbiVfK0XquUwg/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/g993gyLO6EbiVfK0XquUwg/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/g993gyLO6EbiVfK0XquUwg/300s.jpg 1.20x",http://www.yelp.com/biz/the-bar-trails-village-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/beer-park-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion Mixology Bar,Inside The Palazzo,Las Vegas,NV,89109,,The Strip,,,,Yes,No,4.0 star rating,28 reviews,http://palazzo.com/bars.aspx,Moderate,,No,,,Yes,,Garage,,,Yes,,Touristy,Very Loud,,,Full Bar,,,,,No,Free,Yes,,,,,"Bars, Bars",36.123967,-115.167916,"https://s3-media1.fl.yelpcdn.com/bphoto/zDVRvO1VUu18VgQnMUz14g/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/zDVRvO1VUu18VgQnMUz14g/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/zDVRvO1VUu18VgQnMUz14g/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/zDVRvO1VUu18VgQnMUz14g/300s.jpg 1.20x",http://www.yelp.com/biz/fusion-mixology-bar-las-vegas?osq=Bar,,,,,,
The Otheroom,3500 S Las Vegas Blvd,Las Vegas,NV,89109,,The Strip,(702) 836-2096,"The otheroom Las Vegas is a stylish and unique bar concept known for its sexy atmosphere and premium selection of fine wines and craft beers, signature cocktails and gourmet bites …Learn more about The Otheroom, Opens a popupSpecialtiesThe otheroom Las Vegas is a stylish and unique bar concept known for its sexy atmosphere and premium selection of fine wines and craft beers, signature cocktails and gourmet bites with flagship locations in New York City and Los Angeles. For more than 30 years, the otheroom has served as the neighborhood haunt of choice for celebrities and taste makers in Venice Beach, California and Manhattan's West Village. Offering a stylish and vibrant setting for an affluent clientele, the otheroom is known for its fine wine selections and list of hand-picked craft beers.HistoryEstablished in 2017.the otheroom Las Vegas is a sister location to the otheroom in Venice Beach, California and Manhattan's West Village! We are excited to bring this sexy ambiance to Las Vegas, in the heart of the strip!!Meet the Manager",,Yes,No,4.0 star rating,11 reviews,http://www.theotheroomlv.com,Inexpensive,Mon 11:00 am - 12:00 am<br>Tue 11:00 am - 12:00 am<br>Wed 11:00 am - 12:00 am<br>Thu 11:00 am - 12:00 am<br>Fri 11:00 am - 12:00 am<br>Sat 11:00 am - 12:00 am<br>Sun 11:00 am - 12:00 am<br>,Yes,,,Yes,,"Valet, Garage",Yes,,Yes,,,Quiet,Background,No,Full Bar,Yes,,No,No,Yes,Free,No,No,,,,"Pubs, Pubs",36.117343,-115.176362,"https://s3-media4.fl.yelpcdn.com/bphoto/RiW1GmTd9WdK-o-JnB7EvQ/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/RiW1GmTd9WdK-o-JnB7EvQ/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/RiW1GmTd9WdK-o-JnB7EvQ/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/RiW1GmTd9WdK-o-JnB7EvQ/300s.jpg 1.20x",http://www.yelp.com/biz/the-otheroom-las-vegas?osq=Bar,,,,,,
Vesper Bar,The Cosmopolitan Of Las Vegas 3708 Las Vegas Blvd S,Las Vegas,NV,89109,,The Strip,(702) 698-7000,"Vesper Bar is a haven of modern sophistication, while firmly rooted in the elegance of the past. Featuring a rotating menu of signature cocktails based on long-forgotten recipes, …Learn more about Vesper Bar, Opens a popupSpecialtiesVesper Bar is a haven of modern sophistication, while firmly rooted in the elegance of the past. Featuring a rotating menu of signature cocktails based on long-forgotten recipes, it is the place to go for the perfect drink mixed with style and grace. An extensive selection of wines by the glass and bottled beer are also available. Surrounded by mirrored tiles and centering on an ornate, wooden liquor cabinet, Vesper Bar exudes classic charm in a contemporary setting.",,Yes,No,4.0 star rating,257 reviews,https://www.cosmopolitanlasvegas.com/lounges-bars/vesper-bar,Pricey,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,No,,,Yes,,Garage,,,Yes,,Classy,Average,,,Full Bar,,,,,No,No,No,,,,,"Lounges, Lounges",36.109583,-115.175779,"https://s3-media4.fl.yelpcdn.com/bphoto/k7_KrE_ik4Ffojp3sq9Xfw/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/k7_KrE_ik4Ffojp3sq9Xfw/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/k7_KrE_ik4Ffojp3sq9Xfw/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/k7_KrE_ik4Ffojp3sq9Xfw/300s.jpg 1.20x",http://www.yelp.com/biz/vesper-bar-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/bond-las-vegas?osq=Bar,,,,,,
Millennium Fandom Bar,900 S Las Vegas Blvd Ste 140,Las Vegas,NV,89101,,Downtown,(702) 405-0816,"The official Fandom Bar in Las Vegas!Fandom, Bar, Rum, Cosplay, Pop Culture, Movies, TV Series, Video Games, Comics, Graphic Novels, Manga, Anime, Sci-FiLearn more about Millennium Fandom Bar, Opens a popupSpecialtiesThe official Fandom Bar in Las Vegas!Fandom, Bar, Rum, Cosplay, Pop Culture, Movies, TV Series, Video Games, Comics, Graphic Novels, Manga, Anime, Sci-Fi",,Yes,No,5.0 star rating,52 reviews,http://millenniumfandombar.com,Moderate,Mon 7:00 pm - 1:00 am<br>Tue Closed<br>Wed 5:00 pm - 1:00 am<br>Thu 5:00 pm - 1:00 am<br>Fri 7:00 pm - 2:00 am<br>Sat 7:00 pm - 2:00 am<br>Sun 5:00 pm - 1:00 am<br>,No,,,Yes,,Street,Yes,No,Yes,,"Casual, Intimate",Average,"DJ, Background",No,Full Bar,Yes,"Wed, Fri, Sat",No,Outdoor Area / Patio Only,Yes,Free,Yes,,,,,"Bars, Arts & Entertainment, Bars, Arts & Entertainment",36.159942,-115.147445,"https://s3-media4.fl.yelpcdn.com/bphoto/Ak-oMNy9M3jBhjkuKfpoxA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/Ak-oMNy9M3jBhjkuKfpoxA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/Ak-oMNy9M3jBhjkuKfpoxA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/Ak-oMNy9M3jBhjkuKfpoxA/300s.jpg 1.20x",http://www.yelp.com/biz/millennium-fandom-bar-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oddfellows,150 Las Vegas Blvd N Ste 190,Las Vegas,NV,89101,,Downtown,(702) 336-3235,"Weekly themed parties.Tuesday: Karate KaraokeWednesday:90's NightThursday: Thursgayz a night to benefit local LGBTQ non-profits. Indie and pop music $3 wells all night …Learn more about Oddfellows, Opens a popupSpecialtiesWeekly themed parties.Tuesday: Karate KaraokeWednesday:90's NightThursday: Thursgayz a night to benefit local LGBTQ non-profits. Indie and pop music $3 wells all nightFriday:Footloose an 80's dance partySaturday:New Noise indie/electro dance party Sunday: Different Theme every Sunday. Check FacebookHistoryEstablished in 2015.Opened in September 2015 , Oddfellows has become something unique among the Downtown bar scene. We might not be for everyone, but hopefully we will be something to youMeet the Manager",,Yes,No,4.0 star rating,45 reviews,,Inexpensive,Mon Closed<br>Tue 8:00 pm - 4:00 am<br>Wed 8:00 pm - 4:00 am<br>Thu 8:00 pm - 4:00 am<br>Fri 8:00 pm - 4:00 am<br>Sat 8:00 pm - 4:00 am<br>Sun 8:00 pm - 2:00 am<br>,No,,,Yes,,"Street, Validated",Yes,,Yes,,Casual,Very Loud,DJ,Yes,Full Bar,Yes,"Tue, Fri, Sat",Yes,Outdoor Area / Patio Only,Yes,Free,Yes,Yes,,,,"Lounges, Dance Clubs, Karaoke, Lounges, Dance Clubs, Karaoke",36.170088,-115.139615,"https://s3-media4.fl.yelpcdn.com/bphoto/mFdDHs77KYSxD2Zm3tEbGw/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/mFdDHs77KYSxD2Zm3tEbGw/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/mFdDHs77KYSxD2Zm3tEbGw/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/mFdDHs77KYSxD2Zm3tEbGw/300s.jpg 1.20x",http://www.yelp.com/biz/oddfellows-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/fat-tuesday-las-vegas-2?osq=Bar,,,,,,
Money Plays,4755 W Flamingo Rd Ste G,Las Vegas,NV,89103,,,(702) 368-1828,"Known among locals as a hidden gem, this Las Vegas craft beer bar has been around over 20 years serving up their special brand of hospitality!In navigating Money Plays' draft & …Learn more about Money Plays, Opens a popupSpecialtiesKnown among locals as a hidden gem, this Las Vegas craft beer bar has been around over 20 years serving up their special brand of hospitality!In navigating Money Plays' draft & bottle craft beer list, one may find tried & true favorites in American lagers all the way through taste-bud crushing Imperial IPA.'s & complex Belgian ales. Now with 24 drafts- variety is our specialty.As Las Vegas' original Yard House, the 100-Yard Club allows patrons to keep track of their1/2 yard beer-ventures.Traditional bar games like shuffleboard, darts, & foosball keep things lively.Live music from local & touring bands alike gives you something to tap your foot to. And the 15 video poker machines allow you to test your luck in a non-Hotel/Casino environment. A DirectTV feed allows one to keep up with their favorite team, & our restaurant next door, El Taco Feliz, serves Mexican fare right to the bar!Just the kind of Local Vegas joint you've been looking forHistoryEstablished in 1989.Since '89, Money Plays has established itself as an institution known for helping locals dodge the chaos of the Las Vegas Strip through an eclectic craft beer, sake, wine, and cocktail selection. But, in a city known for regular implosions and the next trendy concept- Just how does a mom & pop neighborhood bar manage to stand the test of time?Simply put, great service from a bar staff with a combined tenure of 40+ years, fused with fun patrons and carefully selected drinks keep locals and tourists alike stopping back for more.Meet the Business Owner",Stan H.,Yes,No,4.0 star rating,107 reviews,http://www.moneyplayslv.com,Inexpensive,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,No,,,Yes,,Private Lot,,,Yes,,"Divey, Casual",Average,,No,Full Bar,,,,,Yes,,Yes,,,,,"Dive Bars, Mexican, Dive Bars",36.115034,-115.205624,"https://s3-media4.fl.yelpcdn.com/bphoto/TFSvyiRh-I4tNNoqxvYh9g/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/TFSvyiRh-I4tNNoqxvYh9g/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/TFSvyiRh-I4tNNoqxvYh9g/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/TFSvyiRh-I4tNNoqxvYh9g/300s.jpg 1.20x",http://www.yelp.com/biz/money-plays-las-vegas?osq=Bar,,,,,,
Don’t Tell Mama,517 Fremont St Ste A,Las Vegas,NV,89101,,Downtown,(702) 207-0788,,,Yes,No,4.0 star rating,192 reviews,,Moderate,Mon Closed<br>Tue 8:00 pm - 3:00 am<br>Wed 8:00 pm - 3:00 am<br>Thu 8:00 pm - 3:00 am<br>Fri 8:00 pm - 3:00 am<br>Sat 8:00 pm - 3:00 am<br>Sun 8:00 pm - 3:00 am<br>,No,,,Yes,,Street,,,Yes,,Casual,Very Loud,,,Full Bar,,,,,No,No,No,,,,,"Lounges, Piano Bars, Lounges, Piano Bars",36.168736,-115.140073,"https://s3-media1.fl.yelpcdn.com/bphoto/_VjF4bC6QXZEODyk6lsXTQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/_VjF4bC6QXZEODyk6lsXTQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/_VjF4bC6QXZEODyk6lsXTQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/_VjF4bC6QXZEODyk6lsXTQ/300s.jpg 1.20x",http://www.yelp.com/biz/dont-tell-mama-las-vegas?osq=Bar,,,,,,
Beerhaus,3782 Las Vegas Blvd S,Las Vegas,NV,89109,,The Strip,(702) 692-2337,"A fresh take on the classic beer hall, where an artfully curated menu ensures both beer nerds and casual drinkers will find their favorites. The kitchen rounds out the experience …Learn more about Beerhaus, Opens a popupSpecialtiesA fresh take on the classic beer hall, where an artfully curated menu ensures both beer nerds and casual drinkers will find their favorites. The kitchen rounds out the experience with savory sausages, sandwiches and snacks all made with hormone-free meat and locally sourced produce. Our quick serve picnic-style concept with walk in and place your order, then grab a cold brew, play some bar games and make some friends on the outdoor patio. We do have open seating and can order drinks from your tables.HistoryEstablished in 2010.Owned by MGM Resorts InternationalMeet the Business Owner",MGM Resorts International ..,Yes,No,3.5 star rating,244 reviews,https://www.theparkvegas.com/en/restaurants/beerhaus.html,$11-30,Mon 11:00 am - 1:00 am<br>Tue 11:00 am - 1:00 am<br>Wed 11:00 am - 1:00 am<br>Thu 11:00 am - 1:00 am<br>Fri 11:00 am - 2:00 am<br>Sat 11:00 am - 2:00 am<br>Sun 11:00 am - 1:00 am<br>,No,No,Yes,Yes,"Lunch, Dinner, Late Night",Garage,,No,Yes,Casual,"Casual, Trendy",Loud,,No,Full Bar,Yes,"Thu, Fri, Sat",No,No,Yes,Free,Yes,,Yes,No,,"American (New), Sports Bars, Beer Bar, American (New), Sports Bars, Beer Bar",36.103407,-115.174659,"https://s3-media3.fl.yelpcdn.com/bphoto/wlx4QJfkTTlq--WYoQW8EQ/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/wlx4QJfkTTlq--WYoQW8EQ/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/wlx4QJfkTTlq--WYoQW8EQ/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/wlx4QJfkTTlq--WYoQW8EQ/300s.jpg 1.20x",http://www.yelp.com/biz/beerhaus-las-vegas?osq=Bar,,,,,,
Minus5 Ice Lounge,3377 S Las Vegas Blvd Ste 2140,Las Vegas,NV,89109,,The Strip,(702) 293-3388,,,Yes,No,5.0 star rating,1 review,http://www.minus5experience.com/locations/montecarlo/,Moderate,Mon 11:00 am - 1:00 am<br>Tue 11:00 am - 1:00 am<br>Wed 11:00 am - 1:00 am<br>Thu 11:00 am - 1:00 am<br>Fri 11:00 am - 1:00 am<br>Sat 11:00 am - 1:00 am<br>Sun 11:00 am - 1:00 am<br>,Yes,,,Yes,,,Yes,,Yes,,,,,,Full Bar,,,,,,No,,,,,,"Cocktail Bars, Cocktail Bars",36.122446,-115.170317,"https://s3-media3.fl.yelpcdn.com/bphoto/cYZIosxEevAQtVxV0PZErg/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/cYZIosxEevAQtVxV0PZErg/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/cYZIosxEevAQtVxV0PZErg/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/cYZIosxEevAQtVxV0PZErg/300s.jpg 1.20x",http://www.yelp.com/biz/minus5-ice-lounge-las-vegas?osq=Bar,,,,,,
The Griffin,511 Fremont St,Las Vegas,NV,89101,,Downtown,(702) 382-0577,,,Yes,No,4.0 star rating,452 reviews,,Moderate,Mon 5:00 pm - 2:00 am<br>Tue 5:00 pm - 2:00 am<br>Wed 5:00 pm - 2:00 am<br>Thu 5:00 pm - 2:00 am<br>Fri 5:00 pm - 3:00 am<br>Sat 5:00 pm - 3:00 am<br>Sun 8:00 pm - 2:00 am<br>,No,,,Yes,,Street,,,Yes,,Hipster,Average,,No,Full Bar,,,,,No,No,No,,,,,"Lounges, Lounges",36.168785,-115.140328,"https://s3-media3.fl.yelpcdn.com/bphoto/mC2nbgXy54vWE6IOmaSiSw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/mC2nbgXy54vWE6IOmaSiSw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/mC2nbgXy54vWE6IOmaSiSw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/mC2nbgXy54vWE6IOmaSiSw/300s.jpg 1.20x",http://www.yelp.com/biz/the-griffin-las-vegas?osq=Bar,,,,,,
Island Time Tiki Bar,3641 Las Vegas Blvd S,Las Vegas,NV,89109,,The Strip,,,,Yes,No,4.0 star rating,47 reviews,http://islandtimefloats.com,Moderate,,No,,,Yes,,,,,Yes,,,Very Loud,,No,Full Bar,Yes,Wed,No,,Yes,No,Yes,,,,,"Tiki Bars, Tiki Bars",36.114187,-115.171450,"https://s3-media1.fl.yelpcdn.com/bphoto/tuq4krAJrNf5pT2DubMwbQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/tuq4krAJrNf5pT2DubMwbQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/tuq4krAJrNf5pT2DubMwbQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/tuq4krAJrNf5pT2DubMwbQ/300s.jpg 1.20x",http://www.yelp.com/biz/island-time-tiki-bar-las-vegas?osq=Bar,,,,,,
Bandito Latin Kitchen & Cantina,325 Hughes Center Dr,Las Vegas,NV,89169,,Eastside,(702) 857-7550,"Bandito specializes in fresh dishes inspired by Latin American with a heavy emphasis on Mexico, plus a creative cocktail program and some of the best service staff in the business. …Learn more about Bandito Latin Kitchen & Cantina, Opens a popupSpecialtiesBandito specializes in fresh dishes inspired by Latin American with a heavy emphasis on Mexico, plus a creative cocktail program and some of the best service staff in the business.Daily happy hour from 4:30-6:30pm featuring 1/2 off starters and $5 margaritas.Our spacious restaurant includes 2,000 square feet of outdoor patio space, great for any private event, large or small.HistoryEstablished in 2017.Bandito launched summer of 2017.Meet the Business Owner",Kent H.,Yes,No,4.0 star rating,92 reviews,http://banditolv.com,$11-30,Mon 11:00 am - 10:00 pm<br>Tue 11:00 am - 10:00 pm<br>Wed 11:00 am - 10:00 pm<br>Thu 11:00 am - 10:00 pm<br>Fri 11:00 am - 11:00 pm<br>Sat 11:00 am - 11:00 pm<br>Sun 11:00 am - 10:00 pm<br>,Yes,No,Yes,Yes,Lunch,Private Lot,Yes,Yes,Yes,Casual,"Casual, Trendy",Average,,No,Full Bar,Yes,,No,No,Yes,Free,Yes,No,Yes,Yes,,"Mexican, Latin American, Cocktail Bars, Mexican, Latin American, Cocktail Bars",36.115316,-115.158502,"https://s3-media4.fl.yelpcdn.com/bphoto/S96voxVbhmF7c__4_oUqaA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/S96voxVbhmF7c__4_oUqaA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/S96voxVbhmF7c__4_oUqaA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/S96voxVbhmF7c__4_oUqaA/300s.jpg 1.20x",http://www.yelp.com/biz/bandito-latin-kitchen-and-cantina-las-vegas?osq=Bar,,,,,,
Rose. Rabbit. Lie,3708 Las Vegas Blvd S,Las Vegas,NV,89109,,The Strip,(877) 667-0585,"Restaurant, bar, club and live entertainment at a modern supper club.Learn more about Rose. Rabbit. Lie, Opens a popupSpecialtiesRestaurant, bar, club and live entertainment at a modern supper club.HistoryEstablished in 2014.A rebirth of the social club, Rose. Rabbit. Lie. at The Cosmopolitan of Las Vegas is a modern twist on clubs of the night -- a truly communal venue blending restaurant, bar, club and live entertainment to create a modern supper club.",,Yes,No,4.0 star rating,690 reviews,https://www.cosmopolitanlasvegas.com/restaurants/rose-rabbit-lie,Above $61,Mon Closed<br>Tue Closed<br>Wed 6:00 pm - 12:00 am<br>Thu 6:00 pm - 12:00 am<br>Fri 6:00 pm - 12:00 am<br>Sat 6:00 pm - 12:00 am<br>Sun Closed<br>,Yes,No,No,Yes,"Dinner, Late Night","Valet, Garage",Yes,No,Yes,Dressy,Trendy,Loud,Live,No,Full Bar,Yes,"Thu, Fri, Sat",Yes,No,No,No,No,,Yes,No,,"Bars, Performing Arts, American (New), Bars, Performing Arts, American (New)",36.109788,-115.176730,"https://s3-media1.fl.yelpcdn.com/bphoto/FxdMIngtfhWEb2QIQ_cFdw/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/FxdMIngtfhWEb2QIQ_cFdw/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/FxdMIngtfhWEb2QIQ_cFdw/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/FxdMIngtfhWEb2QIQ_cFdw/300s.jpg 1.20x",http://www.yelp.com/biz/rose-rabbit-lie-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Tavern,1113 S Rainbow Blvd,Las Vegas,NV,89146,,Westside,(702) 804-1113,"Great food, the wings are amazing. Excellent bar, friendly staff, dart boards, pool table, live music events and even a lounge area. All you are looking for is right around the …Learn more about The Tavern, Opens a popupSpecialtiesGreat food, the wings are amazing. Excellent bar, friendly staff, dart boards, pool table, live music events and even a lounge area. All you are looking for is right around the corner at your locally run bar, The Tavern.HistoryEstablished in 2017.We have owned the bar since January 2017, looking forward to getting to know everyone!Meet the Business Owner",Dan and Sarah R.,Yes,No,4.5 star rating,27 reviews,https://thetavernlasvegas.com,Under $10,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,No,No,Yes,Yes,"Lunch, Late Night",Private Lot,Yes,No,Yes,Casual,Casual,Average,Juke Box,Yes,Full Bar,Yes,"Mon, Sat, Sun",No,Yes,No,Free,Yes,No,Yes,No,,"American (Traditional), Bars, American (Traditional), Bars",36.158226,-115.244630,"https://s3-media3.fl.yelpcdn.com/bphoto/FfNwUfcDBsZzc42zf1rRfw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/FfNwUfcDBsZzc42zf1rRfw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/FfNwUfcDBsZzc42zf1rRfw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/FfNwUfcDBsZzc42zf1rRfw/300s.jpg 1.20x",http://www.yelp.com/biz/the-tavern-las-vegas?osq=Bar,,,,,,
