Name,Street Address,Phone,Rating,Reviews,Price Range,Category,Description,Image URL,Listing URL
Kamp Grounds Coffee & Creamery,"201 N Mill St, Northport, MI 49670",(231) 386-7600,3.0,6,$$,"Desserts,Coffee & Tea,Ice Cream & Frozen Yogurt",We discovered Kamp Grounds on a wintry Sunday morning when we visited Barb's Bakery in Northport intending to eat breakfast there and found the place closed for the season. We…,"https://s3-media2.fl.yelpcdn.com/bphoto/q97YvG_f4B593DP1FEn2cw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/q97YvG_f4B593DP1FEn2cw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/q97YvG_f4B593DP1FEn2cw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/q97YvG_f4B593DP1FEn2cw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/q97YvG_f4B593DP1FEn2cw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/q97YvG_f4B593DP1FEn2cw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/q97YvG_f4B593DP1FEn2cw/258s.jpg 2.87x",http://www.yelp.com/biz/kamp-grounds-coffee-and-creamery-northport?osq=Coffee
Cuppa Joe,"1060 E Front St, Traverse City, MI 49686",(231) 947-4590,3.5,23,$,Coffee & Tea,"Great little coffee shop.Got the large shot in the dark - if you are looking for a bold, strong cup of coffee you gotta get that.Latte was smooth too.Would go back if we are in…","https://s3-media4.fl.yelpcdn.com/bphoto/D6g0FzqtLY0JOL1Z0JPWPg/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/D6g0FzqtLY0JOL1Z0JPWPg/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/D6g0FzqtLY0JOL1Z0JPWPg/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/D6g0FzqtLY0JOL1Z0JPWPg/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/D6g0FzqtLY0JOL1Z0JPWPg/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/D6g0FzqtLY0JOL1Z0JPWPg/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/D6g0FzqtLY0JOL1Z0JPWPg/258s.jpg 2.87x",http://www.yelp.com/biz/cuppa-joe-traverse-city-8?osq=Coffee
Fresh Coast Chocolate,"221 Garland St, Traverse City, MI 49684",(231) 943-1078,5.0,4,$,"Chocolatiers & Shops,Coffee & Tea","So glad we stopped by! They make amazing, fresh chocolate on site. You can also have a drink from Mammoth Distillary, as they are housed together! What a treat!","https://s3-media1.fl.yelpcdn.com/bphoto/VSZlRox-rIincQpInlaaSA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/VSZlRox-rIincQpInlaaSA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/VSZlRox-rIincQpInlaaSA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/VSZlRox-rIincQpInlaaSA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/VSZlRox-rIincQpInlaaSA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/VSZlRox-rIincQpInlaaSA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/VSZlRox-rIincQpInlaaSA/258s.jpg 2.87x",http://www.yelp.com/biz/fresh-coast-chocolate-traverse-city?osq=Coffee
Tim Horton’s,"1301 W Main St, Gaylord, MI 49735",(989) 448-2222,3.0,7,$,"Coffee & Tea,Bakeries,Donuts",Just decided to jump off I75 on our way south (home) to get a bite to eat.Tim Hortons is always good and our service was even better.Prompt and friendly. I've been to a lot…,"https://s3-media1.fl.yelpcdn.com/bphoto/2DhztpSDFrtINy5c65qvXw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/2DhztpSDFrtINy5c65qvXw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/2DhztpSDFrtINy5c65qvXw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/2DhztpSDFrtINy5c65qvXw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/2DhztpSDFrtINy5c65qvXw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/2DhztpSDFrtINy5c65qvXw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/2DhztpSDFrtINy5c65qvXw/258s.jpg 2.87x",http://www.yelp.com/biz/tim-hortons-gaylord?osq=Coffee
Timmy Lee’s Pub,"748 US 2nd W, Saint Ignace, MI 49781",(906) 643-8344,4.0,56,$$,"American (New),Pubs,Coffee & Tea","We were looking for something super quick and easy after a long day at Mackinaw. It was everything we could have asked for! I wish I could get it another half star, but there are no…","https://s3-media4.fl.yelpcdn.com/bphoto/WhjgQccx6UYbHaGCx3yVVw/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/WhjgQccx6UYbHaGCx3yVVw/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/WhjgQccx6UYbHaGCx3yVVw/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/WhjgQccx6UYbHaGCx3yVVw/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/WhjgQccx6UYbHaGCx3yVVw/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/WhjgQccx6UYbHaGCx3yVVw/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/WhjgQccx6UYbHaGCx3yVVw/258s.jpg 2.87x",http://www.yelp.com/biz/timmy-lees-pub-saint-ignace?osq=Coffee
Biggby Coffee,"1535 S Division St, Traverse City, MI 49684",(231) 714-5004,3.5,17,$,Coffee & Tea,"Stopped here for a coffee after a long day of hiking and wine tasting.It was an excellent re-boot for the rest of the day.Staff was friendly, service was quick, and the coffee…","https://s3-media3.fl.yelpcdn.com/bphoto/qvaEXGqnaxVSnpgGwG7nQA/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/qvaEXGqnaxVSnpgGwG7nQA/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/qvaEXGqnaxVSnpgGwG7nQA/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/qvaEXGqnaxVSnpgGwG7nQA/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/qvaEXGqnaxVSnpgGwG7nQA/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/qvaEXGqnaxVSnpgGwG7nQA/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/qvaEXGqnaxVSnpgGwG7nQA/258s.jpg 2.87x",http://www.yelp.com/biz/biggby-coffee-traverse-city?osq=Coffee
Starbucks,"430 N Lake St, Boyne City, MI 49712",(231) 582-6654,3.5,3,$,Coffee & Tea,Great location- made for the perfect morning walk destination while vacationing on Lake Charlevoix. Cool setup just inside the front entrance to the store. The barista was solo but…,"https://s3-media2.fl.yelpcdn.com/bphoto/R4By7W2zGIKC70c9OfeA5Q/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/R4By7W2zGIKC70c9OfeA5Q/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/R4By7W2zGIKC70c9OfeA5Q/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/R4By7W2zGIKC70c9OfeA5Q/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/R4By7W2zGIKC70c9OfeA5Q/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/R4By7W2zGIKC70c9OfeA5Q/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/R4By7W2zGIKC70c9OfeA5Q/258s.jpg 2.87x",http://www.yelp.com/biz/starbucks-boyne-city?osq=Coffee
Alden Muffin Tin - Temp. CLOSED,"9110 Helena Rd, Alden, MI 49612",(231) 676-2040,4.0,5,$,"Bakeries,Coffee & Tea,Sandwiches",In this particular Muffin Tin you will find more than muffins.I've eaten there on various occasions over several summers and always been pleased with the taste of the food.It is…,"https://s3-media2.fl.yelpcdn.com/bphoto/G-Z6uOATV9yNEm72OBxvyg/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/G-Z6uOATV9yNEm72OBxvyg/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/G-Z6uOATV9yNEm72OBxvyg/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/G-Z6uOATV9yNEm72OBxvyg/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/G-Z6uOATV9yNEm72OBxvyg/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/G-Z6uOATV9yNEm72OBxvyg/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/G-Z6uOATV9yNEm72OBxvyg/258s.jpg 2.87x",http://www.yelp.com/biz/alden-muffin-tin-alden-2?osq=Coffee
Bentley’s B-M-L Dinner,"62 N State St, Saint Ignace, MI 49781",(906) 643-7910,4.0,86,$,"Cafes,Burgers,Breakfast & Brunch",This place takes you back in time and makes you feel like home.Everyone is very friendly including the customers.We stopped by for breakfast and it was very good.Highly suggest…,"https://s3-media4.fl.yelpcdn.com/bphoto/-0oNAJYFUXlXFidO7coaqQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/-0oNAJYFUXlXFidO7coaqQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/-0oNAJYFUXlXFidO7coaqQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/-0oNAJYFUXlXFidO7coaqQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/-0oNAJYFUXlXFidO7coaqQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/-0oNAJYFUXlXFidO7coaqQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/-0oNAJYFUXlXFidO7coaqQ/258s.jpg 2.87x",http://www.yelp.com/biz/bentleys-b-m-l-dinner-saint-ignace?osq=Coffee
Bojack’s Bake Shop & Cafe,"102 E State St, Mancelona, MI 49659",(231) 587-8757,4.5,10,$,"Bakeries,Cafes","Beautifully prepared, wholesome, simple food served by a friendly staff in a welcoming atmosphere. Enjoy fresh hot coffee and donuts (try the orange juice cake or an apple fritter)…","https://s3-media3.fl.yelpcdn.com/bphoto/OyfJKL5weeiJPxaw5U1Gag/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/OyfJKL5weeiJPxaw5U1Gag/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/OyfJKL5weeiJPxaw5U1Gag/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/OyfJKL5weeiJPxaw5U1Gag/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/OyfJKL5weeiJPxaw5U1Gag/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/OyfJKL5weeiJPxaw5U1Gag/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/OyfJKL5weeiJPxaw5U1Gag/258s.jpg 2.87x",http://www.yelp.com/biz/bojacks-bake-shop-and-cafe-mancelona?osq=Coffee
Cherry Republic,"6026 S Lake St, Glen Arbor, MI 49636",(231) 226-3014,4.5,124,$$,Specialty Food,"Cherry Republic in ANY of it's locations are amazing, the product speaks for itself & stands above every other ""cherry business"" in town or in Michigan period. But above all, this…","https://s3-media2.fl.yelpcdn.com/bphoto/aY_63H2NwqDIzsPJKSPpTQ/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/aY_63H2NwqDIzsPJKSPpTQ/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/aY_63H2NwqDIzsPJKSPpTQ/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/aY_63H2NwqDIzsPJKSPpTQ/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/aY_63H2NwqDIzsPJKSPpTQ/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/aY_63H2NwqDIzsPJKSPpTQ/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/aY_63H2NwqDIzsPJKSPpTQ/258s.jpg 2.87x",http://www.yelp.com/biz/cherry-republic-glen-arbor?osq=Coffee
The Cottage,"472 Munson Ave, Traverse City, MI 49686",(231) 947-9261,3.5,67,$$,"American (Traditional),Breakfast & Brunch,Coffee & Tea",First I don't give many five star reviews. This place was great all around. It's a little dated on decor but it's in a small city and fits in.Table of ten...not one complaint from…,"https://s3-media1.fl.yelpcdn.com/bphoto/dNxFI-6AX8Up_YHez_fCVA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/dNxFI-6AX8Up_YHez_fCVA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/dNxFI-6AX8Up_YHez_fCVA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/dNxFI-6AX8Up_YHez_fCVA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/dNxFI-6AX8Up_YHez_fCVA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/dNxFI-6AX8Up_YHez_fCVA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/dNxFI-6AX8Up_YHez_fCVA/258s.jpg 2.87x",http://www.yelp.com/biz/the-cottage-traverse-city-2?osq=Coffee
Cuppa Joe,"1200 W 11th St, Traverse City, MI 49684",(231) 947-7730,3.5,15,$$,"Coffee & Tea,Cafes","Stopped in for quick breakfast with the kids.They weren't too busy, so service was quick and efficient.Hot food was good, coffee and scones were delicious.My son raved about…","https://s3-media1.fl.yelpcdn.com/bphoto/ThJVuzjr2Ps5OcWuiHQtJA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/ThJVuzjr2Ps5OcWuiHQtJA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/ThJVuzjr2Ps5OcWuiHQtJA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/ThJVuzjr2Ps5OcWuiHQtJA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/ThJVuzjr2Ps5OcWuiHQtJA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/ThJVuzjr2Ps5OcWuiHQtJA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/ThJVuzjr2Ps5OcWuiHQtJA/258s.jpg 2.87x",http://www.yelp.com/biz/cuppa-joe-traverse-city-7?osq=Coffee
Starbucks,"829 W Main St, Gaylord, MI 49735",(989) 731-3222,4.0,,$,Coffee & Tea,"Tough to find as it basically a ""counter"" in between the Family Fare grocery store and DQ.No entrance of its own and only a small symbol on the outside. Easier to find if you enter…",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/starbucks-gaylord-2?osq=Coffee
Starbucks,"7308 Main St, Mackinac Island, MI 49757",(906) 847-8261,2.0,22,$$,Coffee & Tea,The package we had when staying at the Island provided us complimentary drinks at Starbucks. I was a bit nervous about this location since one - it is the only Starbucks on the…,"https://s3-media2.fl.yelpcdn.com/bphoto/0GawRMowLQQMAgjbrExnjw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/0GawRMowLQQMAgjbrExnjw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/0GawRMowLQQMAgjbrExnjw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/0GawRMowLQQMAgjbrExnjw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/0GawRMowLQQMAgjbrExnjw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/0GawRMowLQQMAgjbrExnjw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/0GawRMowLQQMAgjbrExnjw/258s.jpg 2.87x",http://www.yelp.com/biz/starbucks-mackinac-island?osq=Coffee
Cavallino Cafe,"131 Lake Ave, Traverse City, MI 49684",(231) 929-6060,4.0,2,$,"Coffee & Tea,Bakeries",Everyone here is always very friend and they're all coffee experts. It's hard to get a cup of coffee this good on most places and Traverse City actually has a few! Make sure to get…,"https://s3-media3.fl.yelpcdn.com/bphoto/MM8mHX2j5wNI2nK4EyJcQA/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/MM8mHX2j5wNI2nK4EyJcQA/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/MM8mHX2j5wNI2nK4EyJcQA/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/MM8mHX2j5wNI2nK4EyJcQA/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/MM8mHX2j5wNI2nK4EyJcQA/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/MM8mHX2j5wNI2nK4EyJcQA/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/MM8mHX2j5wNI2nK4EyJcQA/258s.jpg 2.87x",http://www.yelp.com/biz/cavallino-cafe-traverse-city?osq=Coffee
Patisserie Amie,"237 Lake Ave, Traverse City, MI 49684",(231) 922-9645,4.0,364,$$,"French,Breakfast & Brunch,Bars",OMELETTES & BEIGNETS OH MY!!This place is very popular. We had to wait maybe 45 mins on a weekday for a table but it was worth it (and they had coffee while you wait -- yes.....!)…,"https://s3-media2.fl.yelpcdn.com/bphoto/Xj0G65pmsRnNBxVQveVqwQ/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/Xj0G65pmsRnNBxVQveVqwQ/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/Xj0G65pmsRnNBxVQveVqwQ/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/Xj0G65pmsRnNBxVQveVqwQ/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/Xj0G65pmsRnNBxVQveVqwQ/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/Xj0G65pmsRnNBxVQveVqwQ/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/Xj0G65pmsRnNBxVQveVqwQ/258s.jpg 2.87x",http://www.yelp.com/biz/patisserie-amie-traverse-city-2?osq=Coffee
Biggby,"748 Munson Ave, Traverse City, MI 49686",(231) 642-5555,3.5,4,$$,Coffee & Tea,Good coffee but for black coffee and Chia tea $7.25 before leaving a tip. However a really nice clean place to hang out or to get some work done.,"https://s3-media2.fl.yelpcdn.com/bphoto/hbHurYOeR6qlR3RaZJXq8A/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/hbHurYOeR6qlR3RaZJXq8A/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/hbHurYOeR6qlR3RaZJXq8A/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/hbHurYOeR6qlR3RaZJXq8A/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/hbHurYOeR6qlR3RaZJXq8A/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/hbHurYOeR6qlR3RaZJXq8A/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/hbHurYOeR6qlR3RaZJXq8A/258s.jpg 2.87x",http://www.yelp.com/biz/biggby-traverse-city?osq=Coffee
Sam’s Graces Cafe & Bakery,"339 State St, Harbor Springs, MI 49740",(231) 242-1230,4.5,50,$$,"Cafes,Pizza,Bars","Cute little joint with white wood panels everywhere,solid stained beams, and tungsten string lights to give it a cozy atmosphere.Servers appear to be locals and really down to…","https://s3-media2.fl.yelpcdn.com/bphoto/002jMHpkKXuiK3JWhbsKRg/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/002jMHpkKXuiK3JWhbsKRg/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/002jMHpkKXuiK3JWhbsKRg/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/002jMHpkKXuiK3JWhbsKRg/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/002jMHpkKXuiK3JWhbsKRg/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/002jMHpkKXuiK3JWhbsKRg/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/002jMHpkKXuiK3JWhbsKRg/258s.jpg 2.87x",http://www.yelp.com/biz/sams-graces-cafe-and-bakery-harbor-springs?osq=Coffee
Tiffanys Cafe,"10213 W Front St, Empire, MI 49630",(231) 835-2168,4.5,19,$,"Ice Cream & Frozen Yogurt,Sandwiches,Breakfast & Brunch","Great chocolate malts, friendly service, and they're even open occasionally during shoulder season.We stopped in at the end of September --- most of the Sleeping Bear Dunes area…","https://s3-media2.fl.yelpcdn.com/bphoto/GVe2A25bxdKOwLYoytSclw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/GVe2A25bxdKOwLYoytSclw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/GVe2A25bxdKOwLYoytSclw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/GVe2A25bxdKOwLYoytSclw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/GVe2A25bxdKOwLYoytSclw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/GVe2A25bxdKOwLYoytSclw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/GVe2A25bxdKOwLYoytSclw/258s.jpg 2.87x",http://www.yelp.com/biz/tiffanys-cafe-empire-5?osq=Coffee
Horizon Books,"243 E Front St, Traverse City, MI 49684",(231) 946-7290,4.5,35,$$,"Coffee & Tea,Bookstores","Not much to say here, other than anytime I'm in Traverse I make sure to drop by Horizon books. I usually read theological books, their selection of theology related books isn't half…","https://s3-media3.fl.yelpcdn.com/bphoto/2w9nOq3JlNHhsJOXVHRP2Q/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/2w9nOq3JlNHhsJOXVHRP2Q/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/2w9nOq3JlNHhsJOXVHRP2Q/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/2w9nOq3JlNHhsJOXVHRP2Q/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/2w9nOq3JlNHhsJOXVHRP2Q/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/2w9nOq3JlNHhsJOXVHRP2Q/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/2w9nOq3JlNHhsJOXVHRP2Q/258s.jpg 2.87x",http://www.yelp.com/biz/horizon-books-traverse-city?osq=Coffee
River & Main,"102 N Main, Leland, MI 49654",(231) 256-8858,3.0,2,$,Coffee & Tea,"The cashier was flirting with me but not in a creepy way, it was just really flattering. He ended up giving me my candy and a chai latte for free. He recommended i get the chicken…","https://s3-media2.fl.yelpcdn.com/bphoto/5qqXUEJwke4hehfzJkIwfg/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/5qqXUEJwke4hehfzJkIwfg/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/5qqXUEJwke4hehfzJkIwfg/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/5qqXUEJwke4hehfzJkIwfg/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/5qqXUEJwke4hehfzJkIwfg/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/5qqXUEJwke4hehfzJkIwfg/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/5qqXUEJwke4hehfzJkIwfg/258s.jpg 2.87x",http://www.yelp.com/biz/river-and-main-leland?osq=Coffee
Planetary Coffee - Temp. CLOSED,,(231) 632-4997,5.0,2,$,"Food Trucks,Coffee & Tea","I was unsure about coffee from a truck but was pleasantly surprised and impressed with the quality and kindness of this adorable stand!They make everything fresh, including their…","https://s3-media2.fl.yelpcdn.com/bphoto/czCJkE6wWKvkxYIQkntt4w/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/czCJkE6wWKvkxYIQkntt4w/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/czCJkE6wWKvkxYIQkntt4w/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/czCJkE6wWKvkxYIQkntt4w/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/czCJkE6wWKvkxYIQkntt4w/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/czCJkE6wWKvkxYIQkntt4w/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/czCJkE6wWKvkxYIQkntt4w/258s.jpg 2.87x",http://www.yelp.com/biz/planetary-coffee-traverse-city?osq=Coffee
Good Day Cafe,"7216 Main St, Mackinac Island, MI 49757",,4.0,10,$,"Cafes,Breakfast & Brunch,Ice Cream & Frozen Yogurt","Looking to satisfy my sweet tooth with some ice cream. I noticed this cute place, especially the refreshing mint paint color dragging me in. A family with kiddos were ahead of me…","https://s3-media1.fl.yelpcdn.com/bphoto/TR0EHHxyOnDuBSMxeVNm1Q/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/TR0EHHxyOnDuBSMxeVNm1Q/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/TR0EHHxyOnDuBSMxeVNm1Q/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/TR0EHHxyOnDuBSMxeVNm1Q/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/TR0EHHxyOnDuBSMxeVNm1Q/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/TR0EHHxyOnDuBSMxeVNm1Q/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/TR0EHHxyOnDuBSMxeVNm1Q/258s.jpg 2.87x",http://www.yelp.com/biz/good-day-cafe-mackinac-island?osq=Coffee
