Name,Street Address,Phone,Rating,Reviews,Price Range,Category,Description,Image URL,Listing URL
Farmhouse Cafe and Bakery,"1405 Paseo Del Pueblo Norte, Taos, NM 87529",(575) 758-5683,4.0,79,$$,"Cafes,Breakfast & Brunch","Amazing, unique experience, from the time you walk in through the garden and see the gorgeous wind sculptures! This place holds a loving heartbeat of Taos and it permeates the food…","https://s3-media2.fl.yelpcdn.com/bphoto/nSI5QchJnLe8pqAgjen9aQ/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/nSI5QchJnLe8pqAgjen9aQ/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/nSI5QchJnLe8pqAgjen9aQ/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/nSI5QchJnLe8pqAgjen9aQ/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/nSI5QchJnLe8pqAgjen9aQ/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/nSI5QchJnLe8pqAgjen9aQ/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/nSI5QchJnLe8pqAgjen9aQ/258s.jpg 2.87x",http://www.yelp.com/biz/farmhouse-cafe-and-bakery-taos?osq=Coffee
Sweet Lily Bakery,"229 A Johnson St, Santa Fe, NM 87501",(505) 982-0455,4.5,70,$$,"Bakeries,Desserts,Cafes","Such a great hidden gem. Away from the throngs of tourists, cute, delicious food, lovely patio, friendly staff, and reasonable prices. Breakfast sandwich with bacon is my favorite.…","https://s3-media3.fl.yelpcdn.com/bphoto/1f2pHmgWFY15FSDb8ac5HQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/1f2pHmgWFY15FSDb8ac5HQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/1f2pHmgWFY15FSDb8ac5HQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/1f2pHmgWFY15FSDb8ac5HQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/1f2pHmgWFY15FSDb8ac5HQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/1f2pHmgWFY15FSDb8ac5HQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/1f2pHmgWFY15FSDb8ac5HQ/258s.jpg 2.87x",http://www.yelp.com/biz/sweet-lily-bakery-santa-fe-3?osq=Coffee
The Good Stuff,"401 W San Francisco St, Santa Fe, NM 87501",(505) 795-1939,4.0,17,$$,"Coffee & Tea,Vinyl Records","The Good Stuff is exactly that--where you can find the good stuff in Santa Fe. The beverages are delicious (everything from matcha lattes to a strong shot of espresso), the books are…","https://s3-media2.fl.yelpcdn.com/bphoto/F_BtojjccFU2gXmV2_4bLw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/F_BtojjccFU2gXmV2_4bLw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/F_BtojjccFU2gXmV2_4bLw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/F_BtojjccFU2gXmV2_4bLw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/F_BtojjccFU2gXmV2_4bLw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/F_BtojjccFU2gXmV2_4bLw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/F_BtojjccFU2gXmV2_4bLw/258s.jpg 2.87x",http://www.yelp.com/biz/the-good-stuff-santa-fe-3?osq=Coffee
C.G. Higgins,"130 Lincoln Ave, Santa Fe, NM 87501",(505) 983-8654,4.5,32,$$,"Chocolatiers & Shops,Coffee & Tea","A fun and delicious shop! The truffles were delicious and super creative, and home made by the very person who was working in the shop. You can't get fresher than that, and you get…","https://s3-media4.fl.yelpcdn.com/bphoto/4NPAQjGeWY1Hr7P8BGrszg/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/4NPAQjGeWY1Hr7P8BGrszg/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/4NPAQjGeWY1Hr7P8BGrszg/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/4NPAQjGeWY1Hr7P8BGrszg/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/4NPAQjGeWY1Hr7P8BGrszg/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/4NPAQjGeWY1Hr7P8BGrszg/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/4NPAQjGeWY1Hr7P8BGrszg/258s.jpg 2.87x",http://www.yelp.com/biz/c-g-higgins-santa-fe-2?osq=Coffee
Palacio Cafe,"209 E Palace Ave, Santa Fe, NM 87501",(505) 989-3505,4.5,464,$,"Sandwiches,Breakfast & Brunch,Soup",Great place for lunchBig menu but everything looked great I had the club sandwichExcellent choice Check it out,"https://s3-media1.fl.yelpcdn.com/bphoto/J-_oyYYeFyphKoruW361EQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/J-_oyYYeFyphKoruW361EQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/J-_oyYYeFyphKoruW361EQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/J-_oyYYeFyphKoruW361EQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/J-_oyYYeFyphKoruW361EQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/J-_oyYYeFyphKoruW361EQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/J-_oyYYeFyphKoruW361EQ/258s.jpg 2.87x",http://www.yelp.com/biz/palacio-cafe-santa-fe?osq=Coffee
Hava Java,"1650 Saint Michaels Dr, Santa Fe, NM 87505",(505) 474-0036,4.0,11,$,Coffee & Tea,Great little spot!! We had the summer specials. My sugar free coconut latte was great nice hint of coconut and a medium blend coffee flavor. My son had the Carmel Banana latte. Again…,"https://s3-media2.fl.yelpcdn.com/bphoto/5_wPX0n35voL6nZC9qgp2w/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/5_wPX0n35voL6nZC9qgp2w/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/5_wPX0n35voL6nZC9qgp2w/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/5_wPX0n35voL6nZC9qgp2w/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/5_wPX0n35voL6nZC9qgp2w/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/5_wPX0n35voL6nZC9qgp2w/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/5_wPX0n35voL6nZC9qgp2w/258s.jpg 2.87x",http://www.yelp.com/biz/hava-java-santa-fe?osq=Coffee
Hummingbird Cafe,"2 Camino Alto, Pecos, NM 87552",(505) 670-9944,4.5,2,$,Coffee & Tea,Really cool atmosphere here. A lot of local musicians come play music and if you bring an instrument you can probably jam out too. Was an amazing way to get a feel of the NM culture…,"https://s3-media1.fl.yelpcdn.com/bphoto/JXddcEJm59aHVoWT3qyjtA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/JXddcEJm59aHVoWT3qyjtA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/JXddcEJm59aHVoWT3qyjtA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/JXddcEJm59aHVoWT3qyjtA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/JXddcEJm59aHVoWT3qyjtA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/JXddcEJm59aHVoWT3qyjtA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/JXddcEJm59aHVoWT3qyjtA/258s.jpg 2.87x",http://www.yelp.com/biz/hummingbird-cafe-pecos?osq=Coffee
Mesa Vista Cafe,"35323 Hwy 285, Ojo Caliente, NM 87549",(505) 583-2245,3.5,27,$,"Diners,Breakfast & Brunch,Mexican","This place is exactly what I want from a NM diner. Low key atmosphere, NO music, great customer service, and the crinkle cut fries I remember from my youth. The most delicious chili…","https://s3-media4.fl.yelpcdn.com/bphoto/NYw_0_81wInOqb_2CUtNlw/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/NYw_0_81wInOqb_2CUtNlw/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/NYw_0_81wInOqb_2CUtNlw/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/NYw_0_81wInOqb_2CUtNlw/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/NYw_0_81wInOqb_2CUtNlw/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/NYw_0_81wInOqb_2CUtNlw/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/NYw_0_81wInOqb_2CUtNlw/258s.jpg 2.87x",http://www.yelp.com/biz/mesa-vista-cafe-ojo-caliente?osq=Coffee
Modern General,"637 Cerrillos Rd, Santa Fe, NM 87505",(505) 930-5462,4.0,50,$$,"Cafes,Juice Bars & Smoothies","This place doesn't look like much from the outside, when you walk in it's all super airy and cute and bright and cheerful. Great selection of coffee and garden tools. You can buy…","https://s3-media1.fl.yelpcdn.com/bphoto/C2fk5V2BAm7iosaRrplWXg/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/C2fk5V2BAm7iosaRrplWXg/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/C2fk5V2BAm7iosaRrplWXg/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/C2fk5V2BAm7iosaRrplWXg/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/C2fk5V2BAm7iosaRrplWXg/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/C2fk5V2BAm7iosaRrplWXg/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/C2fk5V2BAm7iosaRrplWXg/258s.jpg 2.87x",http://www.yelp.com/biz/modern-general-santa-fe?osq=Coffee
Love Yourself Cafe,"199 Paseo De Peralta, Santa Fe, NM 87501",(505) 983-5683,4.5,36,$$,"Cafes,Breakfast & Brunch,Gluten-Free","You know, it's odd. Albuquerque and Santa Fe are in a perpetual race of ""THE BEST HUEVOS RANCHEROS IN TOWN!"" for the last who knows how long. But whenever I go to one of these places…","https://s3-media1.fl.yelpcdn.com/bphoto/HzvdWzqURYdXamfc9EuShA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/HzvdWzqURYdXamfc9EuShA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/HzvdWzqURYdXamfc9EuShA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/HzvdWzqURYdXamfc9EuShA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/HzvdWzqURYdXamfc9EuShA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/HzvdWzqURYdXamfc9EuShA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/HzvdWzqURYdXamfc9EuShA/258s.jpg 2.87x",http://www.yelp.com/biz/love-yourself-cafe-santa-fe?osq=Coffee
Santa Fe Espresso,"56 E San Francisco St, Santa Fe, NM 87501",(505) 988-3858,3.5,10,$$,Coffee & Tea,"If you're tired of Starbucks (and you should be) this is a good local place to get some coffee, or a huge cookie, or some ice cream, or some really cute wooden donkeys. Right off the…","https://s3-media3.fl.yelpcdn.com/bphoto/FAJ4_KcVNZOiqBpiei0now/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/FAJ4_KcVNZOiqBpiei0now/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/FAJ4_KcVNZOiqBpiei0now/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/FAJ4_KcVNZOiqBpiei0now/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/FAJ4_KcVNZOiqBpiei0now/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/FAJ4_KcVNZOiqBpiei0now/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/FAJ4_KcVNZOiqBpiei0now/258s.jpg 2.87x",http://www.yelp.com/biz/santa-fe-espresso-santa-fe?osq=Coffee
Kakawa Chocolate House,"1050 Paseo De Peralta, Santa Fe, NM 87501",(505) 982-0388,4.5,376,$$,"Chocolatiers & Shops,Candy Stores,Ice Cream & Frozen Yogurt",Great time.And yes Santa Fe is pricey.Though you do get your money worth every time! We go for the elixirs.The counter staff are informative and efficient.I great time…,"https://s3-media4.fl.yelpcdn.com/bphoto/bJ97oWxOX5OgW4KTh6PzJw/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/bJ97oWxOX5OgW4KTh6PzJw/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/bJ97oWxOX5OgW4KTh6PzJw/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/bJ97oWxOX5OgW4KTh6PzJw/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/bJ97oWxOX5OgW4KTh6PzJw/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/bJ97oWxOX5OgW4KTh6PzJw/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/bJ97oWxOX5OgW4KTh6PzJw/258s.jpg 2.87x",http://www.yelp.com/biz/kakawa-chocolate-house-santa-fe?osq=Coffee
Cottonwood on the Greens,"4244 Diamond Dr, Los Alamos, NM 87544",(505) 662-0404,3.0,16,$$$$,"Bars,Coffee & Tea,American (Traditional)","The green chili fries are amazing! The full bar is good. The atmosphere is really nice and comfortable. I love the outside deck surrounded by golf course greens and trees. And, did I…","https://s3-media3.fl.yelpcdn.com/bphoto/Xa6TuVLi-hLSRH_IiUIaRw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/Xa6TuVLi-hLSRH_IiUIaRw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/Xa6TuVLi-hLSRH_IiUIaRw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/Xa6TuVLi-hLSRH_IiUIaRw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/Xa6TuVLi-hLSRH_IiUIaRw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/Xa6TuVLi-hLSRH_IiUIaRw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/Xa6TuVLi-hLSRH_IiUIaRw/258s.jpg 2.87x",http://www.yelp.com/biz/cottonwood-on-the-greens-los-alamos?osq=Coffee
Tribes Coffee House,"3470 Zafarano Dr, Santa Fe, NM 87507",(505) 473-3615,3.0,37,$$,"Sandwiches,Coffee & Tea,Breakfast & Brunch",Lots of parking. Great service! Awesome Benedict . A bit over priced but not too bad. A great spot for brunch,"https://s3-media1.fl.yelpcdn.com/bphoto/X_cyn-62TS4TeQf6Fr46BQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/X_cyn-62TS4TeQf6Fr46BQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/X_cyn-62TS4TeQf6Fr46BQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/X_cyn-62TS4TeQf6Fr46BQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/X_cyn-62TS4TeQf6Fr46BQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/X_cyn-62TS4TeQf6Fr46BQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/X_cyn-62TS4TeQf6Fr46BQ/258s.jpg 2.87x",http://www.yelp.com/biz/tribes-coffee-house-santa-fe?osq=Coffee
Trading Post Cafe,"4179 New Mexico 68, Ranchos De Taos, NM 87557",(575) 758-5089,4.0,38,$$,Cafes,"This is arguably the best restaurant in Taos.Its always reliable, has been great for so many years and in this strange little market it can't be beat.I've lived in Taos for 30 -…","https://s3-media2.fl.yelpcdn.com/bphoto/vGpz-ILgOp28525W0a-lnQ/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/vGpz-ILgOp28525W0a-lnQ/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/vGpz-ILgOp28525W0a-lnQ/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/vGpz-ILgOp28525W0a-lnQ/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/vGpz-ILgOp28525W0a-lnQ/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/vGpz-ILgOp28525W0a-lnQ/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/vGpz-ILgOp28525W0a-lnQ/258s.jpg 2.87x",http://www.yelp.com/biz/trading-post-cafe-ranchos-de-taos?osq=Coffee
Tune-Up Cafe,"1115 Hickox St, Santa Fe, NM 87505",(505) 983-7060,4.5,726,$$,"New Mexican Cuisine,Breakfast & Brunch,Salvadoran","HOLY CRAP is all I have to say about everything we ate at Tune-Up Cafe.I read about Tune-Up Cafe on a list of the best breakfast spots in Santa Fe, and this surely did not…","https://s3-media1.fl.yelpcdn.com/bphoto/gFLvpLgVQPAhlnUniVAPLQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/gFLvpLgVQPAhlnUniVAPLQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/gFLvpLgVQPAhlnUniVAPLQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/gFLvpLgVQPAhlnUniVAPLQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/gFLvpLgVQPAhlnUniVAPLQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/gFLvpLgVQPAhlnUniVAPLQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/gFLvpLgVQPAhlnUniVAPLQ/258s.jpg 2.87x",http://www.yelp.com/biz/tune-up-cafe-santa-fe?osq=Coffee
Caffe Tazza,"122 Kit Carson Rd, Taos, NM 87571",(575) 758-8706,3.5,5,$$,Coffee & Tea,"Very chill. Great environment, great people and dog friendly. The atmosphere is very Boulder CO so we felt right at home. Our two large dogs got plenty of pats on the head.","https://s3-media4.fl.yelpcdn.com/bphoto/NteHUQyTICVBg8WC7oqNhg/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/NteHUQyTICVBg8WC7oqNhg/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/NteHUQyTICVBg8WC7oqNhg/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/NteHUQyTICVBg8WC7oqNhg/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/NteHUQyTICVBg8WC7oqNhg/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/NteHUQyTICVBg8WC7oqNhg/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/NteHUQyTICVBg8WC7oqNhg/258s.jpg 2.87x",http://www.yelp.com/biz/caffe-tazza-taos-2?osq=Coffee
ArtfulTea,"117 Galisteo St, Santa Fe, NM 87501",(505) 795-7724,4.5,11,$$,Coffee & Tea,"I stumbled into ArtfulTea wandering around Santa Fe.As a tried and true tea lover I was truly impressed with their blends.I took 2 home; (1) oranges and apples, and (2)…","https://s3-media4.fl.yelpcdn.com/bphoto/BD2dJvTiSUYCcfAGFM0WzA/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/BD2dJvTiSUYCcfAGFM0WzA/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/BD2dJvTiSUYCcfAGFM0WzA/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/BD2dJvTiSUYCcfAGFM0WzA/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/BD2dJvTiSUYCcfAGFM0WzA/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/BD2dJvTiSUYCcfAGFM0WzA/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/BD2dJvTiSUYCcfAGFM0WzA/258s.jpg 2.87x",http://www.yelp.com/biz/artfultea-santa-fe-3?osq=Coffee
Ecco Espresso & Gelato,"128 E Marcy St, Santa Fe, NM 87501",(505) 986-9778,4.0,102,$,"Desserts,Coffee & Tea",I stopped by Ecco for a water and instead picked up a lavender gelato. A great venue and a local favorite. They didn't have Cantaloupe gelato but maybe next time. I recommend it if…,"https://s3-media1.fl.yelpcdn.com/bphoto/kH6B8wVQiLFs6IQKQFfpfw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/kH6B8wVQiLFs6IQKQFfpfw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/kH6B8wVQiLFs6IQKQFfpfw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/kH6B8wVQiLFs6IQKQFfpfw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/kH6B8wVQiLFs6IQKQFfpfw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/kH6B8wVQiLFs6IQKQFfpfw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/kH6B8wVQiLFs6IQKQFfpfw/258s.jpg 2.87x",http://www.yelp.com/biz/ecco-espresso-and-gelato-santa-fe?osq=Coffee
The Teahouse,"821 Canyon Rd, Santa Fe, NM 87501",(505) 992-0972,3.5,216,$$,"Coffee & Tea,Breakfast & Brunch,Desserts","What to expect: waiting. This is fine. This is expected. This is the slow life. If you're good with that, then your experience at The Teahouse will be a languorously delicious one.…","https://s3-media1.fl.yelpcdn.com/bphoto/MGyrzZM_8zHsAtR7Wn510g/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/MGyrzZM_8zHsAtR7Wn510g/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/MGyrzZM_8zHsAtR7Wn510g/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/MGyrzZM_8zHsAtR7Wn510g/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/MGyrzZM_8zHsAtR7Wn510g/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/MGyrzZM_8zHsAtR7Wn510g/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/MGyrzZM_8zHsAtR7Wn510g/258s.jpg 2.87x",http://www.yelp.com/biz/the-teahouse-santa-fe?osq=Coffee
Chocolate En La Plaza,"70 E San Francisco St, Santa Fe, NM 87501",(505) 501-5696,4.0,24,$$$,"Chocolatiers & Shops,Coffee & Tea",OK ists Pricey but it is in the heart of a touristy area.Love the chocolate!!! Great to have locally made treats. Plus they like to give you free tastings of chocolates and…,"https://s3-media1.fl.yelpcdn.com/bphoto/EaO0cp2TTBJCAijLWct3sw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/EaO0cp2TTBJCAijLWct3sw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/EaO0cp2TTBJCAijLWct3sw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/EaO0cp2TTBJCAijLWct3sw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/EaO0cp2TTBJCAijLWct3sw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/EaO0cp2TTBJCAijLWct3sw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/EaO0cp2TTBJCAijLWct3sw/258s.jpg 2.87x",http://www.yelp.com/biz/chocolate-en-la-plaza-santa-fe-2?osq=Coffee
Starbucks,"National Security Sciences Building, Los Alamos, NM 87544",,4.0,,$,Coffee & Tea,A coffee shop in the lobby of the NSSB which is only accessible to LANL badge holders (employees of the laboratory). They serve the usual Starbucks fare with a friendly cashier at…,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/starbucks-los-alamos-2?osq=Coffee
BoulTawns’s Bakery & Cafe,"105 E Marcy St, Santa Fe, NM 87501",(505) 983-9006,5.0,7,$,"Bakeries,Cafes","I work near by and i love their spinach and chesse pastry and potato bacon soup. Tawn is super nice, stop by sometime!","https://s3-media3.fl.yelpcdn.com/bphoto/VPSAZ5xb9s06y7vRY-myfg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/VPSAZ5xb9s06y7vRY-myfg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/VPSAZ5xb9s06y7vRY-myfg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/VPSAZ5xb9s06y7vRY-myfg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/VPSAZ5xb9s06y7vRY-myfg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/VPSAZ5xb9s06y7vRY-myfg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/VPSAZ5xb9s06y7vRY-myfg/258s.jpg 2.87x",http://www.yelp.com/biz/boultawnss-bakery-and-cafe-santa-fe?osq=Coffee
Dolina Santa Fe,"402 N Guadalupe St, Santa Fe, NM 87501",(505) 982-9394,4.5,30,$$,"Cafes,Bakeries","Don't let that that one star review fool you. I almost got swayed by that myself. Thank goodness I came here to see for myself. Its a delight!!!Warm, cozy, friendly atmosphere and…","https://s3-media4.fl.yelpcdn.com/bphoto/5ZAhVyqKCtz4laapuNnvUA/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/5ZAhVyqKCtz4laapuNnvUA/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/5ZAhVyqKCtz4laapuNnvUA/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/5ZAhVyqKCtz4laapuNnvUA/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/5ZAhVyqKCtz4laapuNnvUA/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/5ZAhVyqKCtz4laapuNnvUA/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/5ZAhVyqKCtz4laapuNnvUA/258s.jpg 2.87x",http://www.yelp.com/biz/dolina-santa-fe-santa-fe?osq=Coffee
