Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link,Email from Web,Facebook URL,Twitter URL,Google Plus URL
Kush 21,17730 Ambaum Blvd S Ste D,Seattle,WA,98148,b/t 177th Pl & Des Moines Memorial Dr,,(206) 402-6955,"Our team is made up from industry experts who have purchased and tested most of the products in the industry. We have handpicked the best cannabis, edibles, drinks & concentrates in …Learn more about Kush 21, Opens a popupSpecialtiesOur team is made up from industry experts who have purchased and tested most of the products in the industry. We have handpicked the best cannabis, edibles, drinks & concentrates in the entire state of Washington to bring you the best recreational marijuana experience Seattle can provide, and all within 5 minutes of the airport! So stop on by! We are located in Burien, in between Normandy Park, White Center & SeaTac. We are Burien's 1st official Cannabis store.HistoryEstablished in 2016.We are the first cannabis shop in the Burien area, the closest shop to SeaTac Airport and we have the biggest selection and the best prices in Seattle.",,Yes,No,4.5 star rating,35 reviews,http://kush21.com,,Mon 8:00 am - 11:45 pm<br>Tue 8:00 am - 11:45 pm<br>Wed 8:00 am - 11:45 pm<br>Thu 8:00 am - 11:45 pm<br>Fri 8:00 am - 11:45 pm<br>Sat 8:00 am - 11:45 pm<br>Sun 8:00 am - 11:45 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",,,"https://s3-media3.fl.yelpcdn.com/bphoto/W-jzSOcuEmabPAOxBR3Miw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/W-jzSOcuEmabPAOxBR3Miw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/W-jzSOcuEmabPAOxBR3Miw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/W-jzSOcuEmabPAOxBR3Miw/300s.jpg 1.20x",http://www.yelp.com/biz/kush-21-seattle-4?osq=cannabis,,,,,,,rcburien@gmail.com,,,
Tacoma Cross,2409 Pacific Ave,Tacoma,WA,98402,,,(253) 627-1377,,,Yes,No,2.5 star rating,3 reviews,http://www.tacomacross.org,,Mon 10:00 am - 7:00 pm<br>Tue 10:00 am - 7:00 pm<br>Wed 10:00 am - 7:00 pm<br>Thu 10:00 am - 7:00 pm<br>Fri 10:00 am - 8:00 pm<br>Sat 10:00 am - 7:00 pm<br>Sun 12:00 pm - 6:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.252380,-122.439201,"https://s3-media4.fl.yelpcdn.com/bphoto/SlWDgan61Mj3_AS870-HGQ/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/SlWDgan61Mj3_AS870-HGQ/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/SlWDgan61Mj3_AS870-HGQ/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/SlWDgan61Mj3_AS870-HGQ/300s.jpg 1.20x",http://www.yelp.com/biz/tacoma-cross-tacoma?osq=cannabis,,,,,,,,,,
All Natural Wellness Collective,816 72nd St E,Tacoma,WA,98404,,,(253) 314-5340,,,Yes,No,5.0 star rating,1 review,,,Mon 10:00 am - 8:00 pm<br>Tue 10:00 am - 8:00 pm<br>Wed 10:00 am - 8:00 pm<br>Thu 10:00 am - 8:00 pm<br>Fri 10:00 am - 8:00 pm<br>Sat 10:00 am - 8:00 pm<br>Sun 10:00 am - 6:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.191778,-122.420529,"https://s3-media2.fl.yelpcdn.com/bphoto/Vfn89-arnbEAk6RhxJTRCg/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/Vfn89-arnbEAk6RhxJTRCg/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/Vfn89-arnbEAk6RhxJTRCg/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/Vfn89-arnbEAk6RhxJTRCg/300s.jpg 1.20x",http://www.yelp.com/biz/all-natural-wellness-collective-tacoma?osq=cannabis,,,,,,,,,,
Alternative Integrated Medical,2310 Court A St,Tacoma,WA,98402,,,(253) 383-3506,,,Yes,No,5.0 star rating,1 review,http://www.alternativeintegratedmedical.com,,Mon 9:00 am - 3:00 pm<br>Tue 9:00 am - 3:00 pm<br>Wed 9:00 am - 3:00 pm<br>Thu 9:00 am - 3:00 pm<br>Fri 9:00 am - 3:00 pm<br>Sat Closed<br>Sun Closed<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,Yes,"Pain Management, Naturopathic/Holistic, Cannabis Clinics, Pain Management, Naturopathic/Holistic, Cannabis Clinics",47.240730,-122.434627,"https://s3-media1.fl.yelpcdn.com/bphoto/MmtfJYXTvvX5tPIJ5Yf63Q/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/MmtfJYXTvvX5tPIJ5Yf63Q/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/MmtfJYXTvvX5tPIJ5Yf63Q/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/MmtfJYXTvvX5tPIJ5Yf63Q/300s.jpg 1.20x",http://www.yelp.com/biz/alternative-integrated-medical-tacoma?osq=cannabis,,,,,,,info@alternativeintegratedmedical.com,,,
House of Buddha,510 1/2 112th St S,Tacoma,WA,98444,,,(253) 536-6389,,,Yes,No,5.0 star rating,1 review,,,Mon 10:00 am - 9:00 pm<br>Tue 10:00 am - 9:00 pm<br>Wed 10:00 am - 9:00 pm<br>Thu 10:00 am - 9:00 pm<br>Fri 10:00 am - 9:00 pm<br>Sat 10:00 am - 9:00 pm<br>Sun 10:00 am - 6:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",47.155443,-122.438901,"https://s3-media3.fl.yelpcdn.com/bphoto/BCu8uRhizcvtLjXK6AU6nQ/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/BCu8uRhizcvtLjXK6AU6nQ/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/BCu8uRhizcvtLjXK6AU6nQ/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/BCu8uRhizcvtLjXK6AU6nQ/300s.jpg 1.20x",http://www.yelp.com/biz/house-of-buddha-tacoma-2?osq=cannabis,,,,,,,,,,
Rainier Wellness Center,3111 S Pine St,Tacoma,WA,98409,,,(253) 302-3365,,Don M.,Yes,No,4.0 star rating,8 reviews,,Moderate,Mon 8:00 am - 12:00 am<br>Tue 8:00 am - 12:00 am<br>Wed 8:00 am - 12:00 am<br>Thu 8:00 am - 12:00 am<br>Fri 8:00 am - 12:00 am<br>Sat 8:00 am - 12:00 am<br>Sun 8:00 am - 12:00 am<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",47.232546,-122.473198,"https://s3-media3.fl.yelpcdn.com/bphoto/W1cEipe1T0-CkXkYYe4ttw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/W1cEipe1T0-CkXkYYe4ttw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/W1cEipe1T0-CkXkYYe4ttw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/W1cEipe1T0-CkXkYYe4ttw/300s.jpg 1.20x",http://www.yelp.com/biz/rainier-wellness-center-tacoma-3?osq=cannabis,,,,,,,,,,
Green Collar Club,211 106th St S,Tacoma,WA,98444,,,,,,Yes,No,4.0 star rating,6 reviews,http://www.greencollarcannabis.com,,,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.161552,-122.434858,"https://s3-media3.fl.yelpcdn.com/bphoto/vIoznk6cJKRzn-F2D58Ypw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/vIoznk6cJKRzn-F2D58Ypw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/vIoznk6cJKRzn-F2D58Ypw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/vIoznk6cJKRzn-F2D58Ypw/300s.jpg 1.20x",http://www.yelp.com/biz/green-collar-club-tacoma?osq=cannabis,,,,,,,Info@greencollarcannabis.com,,,
Have a Heart - Belltown,115 Blanchard St,Seattle,WA,98121,b/t 2nd Ave & 1st Ave,Belltown,(206) 588-2436,"Have a Heart - Belltown/Downtown Seattle is the fifth member of the Have a Heart family and is our fourth recreational shop in the Seattle area. Our long relationships with local …Learn more about Have a Heart - Belltown, Opens a popupSpecialtiesHave a Heart - Belltown/Downtown Seattle is the fifth member of the Have a Heart family and is our fourth recreational shop in the Seattle area. Our long relationships with local growers have allowed us to provide a wide array of well priced and highly sought after recreational marijuana and marijuana products. Our location provides easy access to recreational marijuana in a location that is fairly undeserved and our staff has been hand picked to provide our guests with the best experience possible. We welcome you to our new location and look forward to serving youHistoryEstablished in 2011.Have A Heart Rec is a recreational/medicinal marijuana facility for all over the age of 21+. We originally come from the Medical industry and transitioned into the recreational industry when the laws allowed us. We provide our customers with the best customer service, knowledge, and selection in Seattle WA and surrounding areas!",,Yes,No,4.0 star rating,57 reviews,http://haveaheartcc.com/belltown,,Mon 8:00 am - 11:45 pm<br>Tue 8:00 am - 11:45 pm<br>Wed 8:00 am - 11:45 pm<br>Thu 8:00 am - 11:45 pm<br>Fri 8:00 am - 11:45 pm<br>Sat 8:00 am - 11:45 pm<br>Sun 8:00 am - 11:45 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",,,"https://s3-media3.fl.yelpcdn.com/bphoto/3z_ShwnQ1LkTiyu93r7M2g/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/3z_ShwnQ1LkTiyu93r7M2g/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/3z_ShwnQ1LkTiyu93r7M2g/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/3z_ShwnQ1LkTiyu93r7M2g/300s.jpg 1.20x",http://www.yelp.com/biz/have-a-heart-belltown-seattle-3?osq=cannabis,,,,,,,,,,
The Joint,14325 1st Ave S,Burien,WA,98168,b/t 144th St & 143rd St,,(206) 242-6000,"The Joint LLC is a fully operational licensed retail marijuana shop with legal marijuana or recreational marijuana available to the public. Our staff of Cannabis Consultants are very …Learn more about The Joint, Opens a popupSpecialtiesThe Joint LLC is a fully operational licensed retail marijuana shop with legal marijuana or recreational marijuana available to the public. Our staff of Cannabis Consultants are very knowledgeable in all things cannabis related, and we have created a friendly and comfortable environment where customers can purchase their cannabis products. If you feel overwhelmed or stressed on your first visit, please feel free to call and ask any of our Cannabis Consultants about our legal/recreational marijuana products. Don't forget to check out our menu, updated daily!HistoryEstablished in 2011.The Joint has been established in Washington state, first as a medical dispensary and now as a premier legal recreational and medically endorsed retail store chain with 8 locations now open and more to come!",,Yes,No,4.5 star rating,19 reviews,http://www.thejointllc.com,Moderate,Mon 9:00 am - 11:00 pm<br>Tue 9:00 am - 11:00 pm<br>Wed 9:00 am - 11:00 pm<br>Thu 9:00 am - 11:00 pm<br>Fri 9:00 am - 11:45 pm<br>Sat 9:00 am - 11:45 pm<br>Sun 9:00 am - 11:00 pm<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,Yes,,,,"Cannabis Dispensaries, Cannabis Dispensaries",47.474294,-122.334225,"https://s3-media4.fl.yelpcdn.com/bphoto/j53w8XoVxw4dMtlc_yjYwA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/j53w8XoVxw4dMtlc_yjYwA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/j53w8XoVxw4dMtlc_yjYwA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/j53w8XoVxw4dMtlc_yjYwA/300s.jpg 1.20x",http://www.yelp.com/biz/the-joint-burien?osq=cannabis,,,,,,,admin@thejointllc.com,,,
Have a Heart Skyway,12833 Martin Luther King Jr Way S,Seattle,WA,98178,b/t S 60th Ave & 129th St,,(206) 258-3331,"Recreational MarijuanaLearn more about Have a Heart Skyway, Opens a popupSpecialtiesRecreational MarijuanaHistoryEstablished in 2015.At Have A Heart Rec we believe in providing our guests with the highest quality recreational marijuana. In any of our retail stores you can expect a friendly face and a warm handshake each time you walk through our doors. Our knowledgeable staff are continually trained on emerging cannabis research and test results to help match each customer with the best product for their needs. Have a Heart Skyway is the newest member of the Have A Heart Family, and our first recreational marijuana location in Seattle.Our long relationships with local growers have allowed us to provide a wide array of well priced and highly sought after recreational marijuana, concentrates, and cannabis infused products. We are conveniently located near the intersection of Martin Luther King Jr. Way and S 129th St.",,Yes,No,4.5 star rating,36 reviews,http://haveaheartcc.com/skyway-seatac/,,Mon 8:00 am - 11:30 pm<br>Tue 8:00 am - 11:30 pm<br>Wed 8:00 am - 11:30 pm<br>Thu 8:00 am - 11:30 pm<br>Fri 8:00 am - 11:30 pm<br>Sat 8:00 am - 11:30 pm<br>Sun 8:00 am - 10:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.488038,-122.259150,"https://s3-media2.fl.yelpcdn.com/bphoto/Yhv10qLDPu6iIOUerWs2bg/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/Yhv10qLDPu6iIOUerWs2bg/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/Yhv10qLDPu6iIOUerWs2bg/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/Yhv10qLDPu6iIOUerWs2bg/300s.jpg 1.20x",http://www.yelp.com/biz/have-a-heart-skyway-seattle-5?osq=cannabis,,,,,,,,,,
Canapa,2324 S Jefferson Ave,Tacoma,WA,98402,,,(253) 507-5219,,,Yes,No,2.0 star rating,2 reviews,,,Mon 10:00 am - 9:00 pm<br>Tue 10:00 am - 9:00 pm<br>Wed 10:00 am - 9:00 pm<br>Thu 10:00 am - 9:00 pm<br>Fri 10:00 am - 9:00 pm<br>Sat 10:00 am - 9:00 pm<br>Sun 11:00 am - 6:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",47.247968,-122.437787,"https://s3-media4.fl.yelpcdn.com/bphoto/7DDZKVrDNlthIRY4oOrVQw/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/7DDZKVrDNlthIRY4oOrVQw/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/7DDZKVrDNlthIRY4oOrVQw/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/7DDZKVrDNlthIRY4oOrVQw/300s.jpg 1.20x",http://www.yelp.com/biz/canapa-tacoma?osq=cannabis,,,,,,,,,,
Mother Earths Holistic Health,3906 S 12th St,Tacoma,WA,98405,,,(253) 212-9152,,,Yes,No,,,,,Mon 10:00 am - 7:00 pm<br>Tue 10:00 am - 7:00 pm<br>Wed 10:00 am - 7:00 pm<br>Thu 10:00 am - 7:00 pm<br>Fri 10:00 am - 7:00 pm<br>Sat 10:00 am - 5:00 pm<br>Sun Closed<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",47.249963,-122.489533,"https://s3-media3.fl.yelpcdn.com/bphoto/62K-zv5QztflpRzI1tWRSg/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/62K-zv5QztflpRzI1tWRSg/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/62K-zv5QztflpRzI1tWRSg/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/62K-zv5QztflpRzI1tWRSg/300s.jpg 1.20x",http://www.yelp.com/biz/mother-earths-holistic-health-tacoma?osq=cannabis,,,,,,,,,,
NW Vital Buds,,Tacoma,WA,98444,,,(253) 226-3243,,,Yes,No,4.0 star rating,2 reviews,http://www.nwstarbuds.com,,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.169689,-122.433276,"https://s3-media1.fl.yelpcdn.com/bphoto/xR5LweXug9ByhmmPmRe74Q/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/xR5LweXug9ByhmmPmRe74Q/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/xR5LweXug9ByhmmPmRe74Q/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/xR5LweXug9ByhmmPmRe74Q/300s.jpg 1.20x",http://www.yelp.com/biz/nw-vital-buds-tacoma?osq=cannabis,,,,,,,,,,
The Root Cellar,23632 NE State Rte 3,Belfair,WA,98528,,,(360) 621-3374,"Premium cannabis-boutique. Come say High. We have everything from perfect price point product to Belfair's best quality in town.Learn more about The Root Cellar, Opens a popupSpecialtiesPremium cannabis-boutique. Come say High. We have everything from perfect price point product to Belfair's best quality in town.HistoryEstablished in 2015.502 Retail Marijuana",,Yes,No,4.5 star rating,10 reviews,http://therootcellars.com/,,Mon 9:00 am - 10:00 pm<br>Tue 9:00 am - 10:00 pm<br>Wed 9:00 am - 10:00 pm<br>Thu 9:00 am - 10:00 pm<br>Fri 9:00 am - 10:00 pm<br>Sat 9:00 am - 10:00 pm<br>Sun 9:00 am - 10:00 pm<br>,,,,No,,,Yes,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Vape Shops, Cannabis Clinics, Vape Shops",47.449669,-122.827987,"https://s3-media2.fl.yelpcdn.com/bphoto/s_8iV5NcSa7KnBt8esxPPA/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/s_8iV5NcSa7KnBt8esxPPA/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/s_8iV5NcSa7KnBt8esxPPA/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/s_8iV5NcSa7KnBt8esxPPA/300s.jpg 1.20x",http://www.yelp.com/biz/root-cellar-belfair?osq=cannabis,,,,,,,,,,
The Stash Box,3108 A St SE Ste F,Auburn,WA,98002,at S 31st St,,(253) 397-4895,"Retail recreational marijuana, marijuana infused products, and assorted paraphernalia.Learn more about The Stash Box, Opens a popupSpecialtiesRetail recreational marijuana, marijuana infused products, and assorted paraphernalia.HistoryEstablished in 2013.In 2012 Washington State legalized Cannabis use for adults 21 and older under initiative 502. The Stash Box was founded by a local group of gentlemen in 2013.In November of 2014 The Stash Box was officially licensed by the state of Washington and the Liquor Control Board to sell Cannabis goods and lifestyle accessories in the city of Auburn.",,Yes,No,3.5 star rating,23 reviews,http://www.thestashboxllc.com,,Mon 9:00 am - 10:00 pm<br>Tue 9:00 am - 10:00 pm<br>Wed 9:00 am - 10:00 pm<br>Thu 9:00 am - 10:00 pm<br>Fri 9:00 am - 10:00 pm<br>Sat 9:00 am - 10:00 pm<br>Sun 10:00 am - 8:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.280257,-122.228344,"https://s3-media3.fl.yelpcdn.com/bphoto/m-y6C7_7p5HAxPRlua8lCQ/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/m-y6C7_7p5HAxPRlua8lCQ/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/m-y6C7_7p5HAxPRlua8lCQ/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/m-y6C7_7p5HAxPRlua8lCQ/300s.jpg 1.20x",http://www.yelp.com/biz/the-stash-box-auburn?osq=cannabis,,,,,,,,,,
Northwest cannabis connection,11522 Canyon Rd E,Puyallup,WA,98373,,,(253) 292-0444,,,Yes,No,1.0 star rating,1 review,http://www.nwcannabisconnections.com,,Mon 8:00 am - 11:00 pm<br>Tue 8:00 am - 11:00 pm<br>Wed 8:00 am - 11:00 pm<br>Thu 8:00 am - 11:00 pm<br>Fri 8:00 am - 11:00 pm<br>Sat 8:00 am - 11:00 pm<br>Sun 8:00 am - 11:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",47.151070,-122.357568,"https://s3-media2.fl.yelpcdn.com/bphoto/9xikZoEJX3949Oe9m7CIRA/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/9xikZoEJX3949Oe9m7CIRA/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/9xikZoEJX3949Oe9m7CIRA/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/9xikZoEJX3949Oe9m7CIRA/300s.jpg 1.20x",http://www.yelp.com/biz/northwest-cannabis-connection-puyallup?osq=cannabis,,,,,,,,,,
Northwest Natural Medicine,9027 Pacific Ave Ste 1,Tacoma,WA,98444,,,(253) 531-4057,,,Yes,No,5.0 star rating,1 review,http://www.nwnmedicine.com,,Mon 10:00 am - 6:00 pm<br>Tue 10:00 am - 6:00 pm<br>Wed 10:00 am - 6:00 pm<br>Thu 10:00 am - 6:00 pm<br>Fri 10:00 am - 8:00 pm<br>Sat 10:00 am - 8:00 pm<br>Sun 12:00 pm - 6:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.174774,-122.433861,,http://www.yelp.com/biz/northwest-natural-medicine-tacoma?osq=cannabis,,,,,,,,,,
420 Carpenter,422 Carpenter Rd SE Ste 105,Lacey,WA,98503,,,(360) 915-9920,"We are Thurston County's Very First Recreational Marijuana shop specializing in all of your marijuana and paraphernalia needs. We are open 7 days a week and anyone over 21 may …Learn more about 420 Carpenter, Opens a popupSpecialtiesWe are Thurston County's Very First Recreational Marijuana shop specializing in all of your marijuana and paraphernalia needs. We are open 7 days a week and anyone over 21 may purchase from our store!HistoryEstablished in 2014.We opened on July 11th, 2014. Although the start was rocky we are fully stocked with no supply issues. Open 7 days a week and always stocked!",,Yes,No,4.5 star rating,22 reviews,http://www.420carpenter.com/,,Mon 8:00 am - 11:00 pm<br>Tue 8:00 am - 11:00 pm<br>Wed 8:00 am - 11:00 pm<br>Thu 8:00 am - 11:00 pm<br>Fri 8:00 am - 11:00 pm<br>Sat 8:00 am - 11:00 pm<br>Sun 8:00 am - 11:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.048443,-122.796577,"https://s3-media2.fl.yelpcdn.com/bphoto/dEVChVwz9kF5uMmELEXy5g/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/dEVChVwz9kF5uMmELEXy5g/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/dEVChVwz9kF5uMmELEXy5g/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/dEVChVwz9kF5uMmELEXy5g/300s.jpg 1.20x",http://www.yelp.com/biz/420-carpenter-lacey?osq=cannabis,,,,,,,,,,
MacGraw’s Medical Collective,14307 67th Ave NW,Gig Harbor,WA,98332,,,(253) 509-0796,,Jan F.,Yes,No,5.0 star rating,1 review,http://www.macgraws.com,,Mon 10:00 am - 7:00 pm<br>Tue 10:00 am - 7:00 pm<br>Wed 10:00 am - 7:00 pm<br>Thu 10:00 am - 7:00 pm<br>Fri 10:00 am - 8:00 pm<br>Sat 10:00 am - 8:00 pm<br>Sun 11:00 am - 6:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.388412,-122.626953,"https://s3-media4.fl.yelpcdn.com/bphoto/HbWMiBH_JyQaC966FQT2YQ/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/HbWMiBH_JyQaC966FQT2YQ/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/HbWMiBH_JyQaC966FQT2YQ/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/HbWMiBH_JyQaC966FQT2YQ/300s.jpg 1.20x",http://www.yelp.com/biz/macgraws-medical-collective-gig-harbor-2?osq=cannabis,,,,,,,,,,
Greenside Recreational - Des Moines,23407 Pacific Hwy S,Des Moines,WA,98198,,,(206) 878-6470,"Greenside Recreational is proud to be one of Seattle's first recreational marijuana facilities. Our team opened the doors to our Des Moines location in October of 2014.Learn more about Greenside Recreational - Des Moines, Opens a popupSpecialtiesGreenside Recreational is proud to be one of Seattle's first recreational marijuana facilities. Our team opened the doors to our Des Moines location in October of 2014.HistoryEstablished in 2014.Our history with the Seattle cannabis community began in Lake City as Greenside Medical in 2011. When recreational cannabis arrived in 2014, we became one of the very first cannabis retailers in Washington State with our Greenside Rec location in Des Moines.In 2016, our Seattle pot shop joined the recreational market and became Greenside Recreational. Greenside Rec Seattle experienced a devastating fire in early January of 2017. It was a tough few months for Greenside Rec Seattle, but the community support allowed our Lake City shop to bounce back. Construction is complete and our fresh and new Greenside Seattle shop is open for business in Lake City. Stop in and check out the new store with fresh products!We look forward to serving our community for many more years to come.Thanks for making history with us!",,Yes,No,3.0 star rating,48 reviews,http://greensiderec.com,Moderate,Mon 9:00 am - 11:30 pm<br>Tue 9:00 am - 11:30 pm<br>Wed 9:00 am - 11:30 pm<br>Thu 9:00 am - 11:30 pm<br>Fri 9:00 am - 11:30 pm<br>Sat 9:00 am - 11:30 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,Yes,,Garage,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media4.fl.yelpcdn.com/bphoto/tPxBNYP07L84uaW_ijpJvA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/tPxBNYP07L84uaW_ijpJvA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/tPxBNYP07L84uaW_ijpJvA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/tPxBNYP07L84uaW_ijpJvA/300s.jpg 1.20x",http://www.yelp.com/biz/greenside-recreational-des-moines-des-moines?osq=cannabis,,,,,,,,,,
