Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link,Email from Web,Facebook URL,Twitter URL,Google Plus URL
Herbalist Farmer,45 NE 122nd Ave,Portland,OR,97230,,"Hazelwood, Northeast Portland",(503) 252-9088,,,Yes,No,3.5 star rating,5 reviews,http://www.herbalistfarmer.com,,Mon 9:00 am - 9:00 pm<br>Tue 9:00 am - 9:00 pm<br>Wed 9:00 am - 9:00 pm<br>Thu 9:00 am - 9:00 pm<br>Fri 9:00 am - 9:00 pm<br>Sat 9:00 am - 9:00 pm<br>Sun 9:00 am - 9:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",45.523330,-122.537809,"https://s3-media2.fl.yelpcdn.com/bphoto/BS0gaAvIlJLX3pPo0cyh8A/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/BS0gaAvIlJLX3pPo0cyh8A/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/BS0gaAvIlJLX3pPo0cyh8A/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/BS0gaAvIlJLX3pPo0cyh8A/300s.jpg 1.20x",http://www.yelp.com/biz/herbalist-farmer-portland?osq=cannabis,,,,,,,sales@BrandBoogie.com,,,
Green Oasis,3944 NE Cully Blvd,Portland,OR,97213,,"Cully, Northeast Portland",(971) 200-5552,,,Yes,No,4.0 star rating,1 review,http://www.greenoasiscannabis.com,,Mon 10:00 am - 9:00 pm<br>Tue 10:00 am - 9:00 pm<br>Wed 10:00 am - 9:00 pm<br>Thu 10:00 am - 9:00 pm<br>Fri 10:00 am - 9:00 pm<br>Sat 10:00 am - 9:00 pm<br>Sun 12:00 pm - 5:00 pm<br>,,,,No,,"Street, Private Lot",Yes,,,,,,,,,,,,,,,,Yes,,,,"Cannabis Dispensaries, Cannabis Dispensaries",45.551559,-122.603880,"https://s3-media2.fl.yelpcdn.com/bphoto/CqpfGbqqTxhOp9d8KoCFCg/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/CqpfGbqqTxhOp9d8KoCFCg/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/CqpfGbqqTxhOp9d8KoCFCg/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/CqpfGbqqTxhOp9d8KoCFCg/300s.jpg 1.20x",http://www.yelp.com/biz/green-oasis-portland-5?osq=cannabis,,,,,,,,,,
Stone Age Farmacy PDX,8621 SW Canyon Dr,Portland,OR,97225,,Southwest Portland,(503) 206-8785,"Welcome to Stone Age Farmacy PDX, an OLCC licensed medical/recreational marijuana dispensary serving Beaverton and surrounding communities in the Portland area. Located just minutes …Learn more about Stone Age Farmacy PDX, Opens a popupSpecialtiesWelcome to Stone Age Farmacy PDX, an OLCC licensed medical/recreational marijuana dispensary serving Beaverton and surrounding communities in the Portland area. Located just minutes from downtown Portland; we offer a fresh variety of strains and products to fit any budget.Our products include reserve strains, wax, concentrates, tinctures, edibles, vape cartridges, topicals, and accessories.Let our friendly and knowledgeable staff help you to find the best item to fit your needs. We offer multiple specials among many other reasons to come by and check us out!!We always guarantee service with a smile!HistoryEstablished in 2015.Our vision in creating Stone Age Farmacy PDX was to provide a facility where patients in the Beaverton area of Portland looking for alternative medication could go to, feel cared for, be recognized as important members of society and leave feeling inspired to be positive ambassadors for cannabis.Meet the Business Owner",Anna B.,Yes,No,4.0 star rating,19 reviews,http://www.stoneagepdx.com,Moderate,Mon 8:00 am - 10:00 pm<br>Tue 8:00 am - 10:00 pm<br>Wed 8:00 am - 10:00 pm<br>Thu 8:00 am - 10:00 pm<br>Fri 8:00 am - 10:00 pm<br>Sat 8:00 am - 10:00 pm<br>Sun 8:00 am - 10:00 pm<br>,,,,Yes,,"Street, Private Lot",Yes,,,,,,,,,,,,,,,,No,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media1.fl.yelpcdn.com/bphoto/3MBrvtuP6A3pPe2f5TxTww/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/3MBrvtuP6A3pPe2f5TxTww/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/3MBrvtuP6A3pPe2f5TxTww/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/3MBrvtuP6A3pPe2f5TxTww/300s.jpg 1.20x",http://www.yelp.com/biz/stone-age-farmacy-pdx-portland?osq=cannabis,,,,,,,,,,
La Mota NE,4999 NE 99th Ave,Portland,OR,97220,,"Parkrose, Northeast Portland",(503) 254-9333,,,Yes,No,4.0 star rating,8 reviews,http://lamota.com,,Mon 8:00 am - 10:00 pm<br>Tue 8:00 am - 10:00 pm<br>Wed 8:00 am - 10:00 pm<br>Thu 8:00 am - 10:00 pm<br>Fri 8:00 am - 10:00 pm<br>Sat 8:00 am - 10:00 pm<br>Sun 8:00 am - 10:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",45.558993,-122.561011,"https://s3-media1.fl.yelpcdn.com/bphoto/SeudZh7DKmjNJL590GXLWA/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/SeudZh7DKmjNJL590GXLWA/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/SeudZh7DKmjNJL590GXLWA/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/SeudZh7DKmjNJL590GXLWA/300s.jpg 1.20x",http://www.yelp.com/biz/la-mota-ne-portland-2?osq=cannabis,,,,,,,,,,
Blooming Deals,15915 NW Schendel Ave Ste 104,Beaverton,OR,97006,,,(503) 430-5909,"What began as medical grow operation in Portland, Oregon, has emerged as a leader in Oregon's cannabis industry with a collection of dispensaries serving the Pacific Northwest. …Learn more about Blooming Deals, Opens a popupSpecialtiesWhat began as medical grow operation in Portland, Oregon, has emerged as a leader in Oregon's cannabis industry with a collection of dispensaries serving the Pacific Northwest. Topping Leafly's ""Best of the Month"" list multiple times, we strive to continue to provide the highest-quality product and professionalism. At Cannabis Nation dispensaries, our storefronts have been exquisitely designed with a unique open layout, allowing customers to take their time and enjoy browsing our plentiful selection of only the highest quality cannabis flower, much of which is still cultivated in-house, as well as top-shelf concentrates, edibles, topicals and tinctures. Or, if you would prefer, our expert Budtenders will assist you personally. Whether you are a first-time consumer, business professional, senior citizen, or OMMP cardholder, we will strive to ensure that any questions you have are answered and that you leave with the product that fits your needs and lifestyle. With three dispensaries located in Beaverton, Seaside, Gresham and a fourth location coming soon to Sun River, our family of young entrepreneurs hopes that one day our company's name reflects reality. Additional Services and Products Include: Cannabis Dispensary In Beaverton 97006 Best Dispensaries In Beaverton 97006 Top Dispensaries In Beaverton 97006 Best Cannabis In Beaverton 97006 Find Marijuana Dispensary In Beaverton 97006 Find Closest Dispensary 97006 Visit us soon and join the Cannabis Nation!",,Yes,No,3.5 star rating,13 reviews,https://www.leafly.com/dispensary-info/cannabis-nation,,Mon 10:00 am - 8:00 pm<br>Tue 10:00 am - 8:00 pm<br>Wed 10:00 am - 8:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 8:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Medical Centers, Cannabis Clinics, Medical Centers, Cannabis Clinics",45.520375,-122.840875,"https://s3-media4.fl.yelpcdn.com/bphoto/5A43J8D41tbqoab5-5-hDg/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/5A43J8D41tbqoab5-5-hDg/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/5A43J8D41tbqoab5-5-hDg/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/5A43J8D41tbqoab5-5-hDg/300s.jpg 1.20x",http://www.yelp.com/biz/blooming-deals-beaverton?osq=cannabis,,,,,,,,,,
Oregon Fair Trade Cannabis,4110 SE Hawthorne Blvd Ste 159,Portland,OR,97214,,"Hawthorne, Richmond, Southeast Portland",(503) 231-8209,,,Yes,No,1.0 star rating,1 review,http://www.realestateagentsinportlandor.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",45.511874,-122.619892,"https://s3-media1.fl.yelpcdn.com/bphoto/yhZbZKZIA1JXP8qjL-UF0A/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/yhZbZKZIA1JXP8qjL-UF0A/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/yhZbZKZIA1JXP8qjL-UF0A/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/yhZbZKZIA1JXP8qjL-UF0A/300s.jpg 1.20x",http://www.yelp.com/biz/oregon-fair-trade-cannabis-portland?osq=cannabis,,,,,,,,,,
Chalice Farms,13315 NE Airport Way,Portland,OR,97230,,"Argay, Northeast Portland",(503) 477-7626,,,Yes,No,5.0 star rating,1 review,https://chalicefarms.com/store/chalice-farms-airport/,,Mon 10:00 am - 7:00 pm<br>Tue 10:00 am - 7:00 pm<br>Wed 10:00 am - 7:00 pm<br>Thu 10:00 am - 7:00 pm<br>Fri 10:00 am - 7:00 pm<br>Sat 10:00 am - 7:00 pm<br>Sun 10:00 am - 7:00 pm<br>,,,,No,,,Yes,,,,,,,,,,,,,,,,,,,No,"Cannabis Dispensaries, Cannabis Clinics, Cannabis Dispensaries, Cannabis Clinics",45.562587,-122.525359,"https://s3-media4.fl.yelpcdn.com/bphoto/56n0xRalbtM_Z4W9oTaadg/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/56n0xRalbtM_Z4W9oTaadg/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/56n0xRalbtM_Z4W9oTaadg/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/56n0xRalbtM_Z4W9oTaadg/300s.jpg 1.20x",http://www.yelp.com/biz/chalice-farms-portland-3?osq=cannabis,,,,,,,,,,
River City Holistic Health,1761 NE Dekum St,Portland,OR,97211,,"Woodlawn, Northeast Portland",(503) 889-0103,,,Yes,No,2.5 star rating,2 reviews,http://rivercityholistichealth.com,,Mon 11:00 am - 9:00 pm<br>Tue 11:00 am - 9:00 pm<br>Wed 11:00 am - 9:00 pm<br>Thu 11:00 am - 9:00 pm<br>Fri 11:00 am - 10:00 pm<br>Sat 11:00 am - 10:00 pm<br>Sun 11:00 am - 8:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Naturopathic/Holistic, Cannabis Clinics, Naturopathic/Holistic, Cannabis Clinics",45.571877,-122.647279,"https://s3-media1.fl.yelpcdn.com/bphoto/2Rh01VOAkFRr1Zx4M2qPcw/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/2Rh01VOAkFRr1Zx4M2qPcw/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/2Rh01VOAkFRr1Zx4M2qPcw/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/2Rh01VOAkFRr1Zx4M2qPcw/300s.jpg 1.20x",http://www.yelp.com/biz/river-city-holistic-health-portland?osq=cannabis,,,,,,,,,,
Archive Portland,10645 SE Henry St Suit B,Portland,OR,97266,,Lents,(503) 719-4229,,,Yes,No,5.0 star rating,5 reviews,http://www.archiveportland.net,Moderate,Mon 9:00 am - 8:00 pm<br>Tue 9:00 am - 8:00 pm<br>Wed 9:00 am - 8:00 pm<br>Thu 9:00 am - 8:00 pm<br>Fri 9:00 am - 8:00 pm<br>Sat 9:00 am - 8:00 pm<br>Sun 9:00 am - 8:00 pm<br>,,,,No,,,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",45.476728,-122.553235,"https://s3-media1.fl.yelpcdn.com/bphoto/6_XEzQoXuJzfV-SjgNj0lg/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/6_XEzQoXuJzfV-SjgNj0lg/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/6_XEzQoXuJzfV-SjgNj0lg/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/6_XEzQoXuJzfV-SjgNj0lg/300s.jpg 1.20x",http://www.yelp.com/biz/archive-portland-portland?osq=cannabis,,,,,,,,,,
Nature’s Alternative Inc,15350 NE Sandy Blvd Bldg C,Portland,OR,97230,,"Wilkes, Northeast Portland",(503) 252-9905,,Susan R.,Yes,No,5.0 star rating,1 review,http://www.naturesalternativepdx.com/,,Mon 11:00 am - 7:00 pm<br>Tue 11:00 am - 7:00 pm<br>Wed 11:00 am - 7:00 pm<br>Thu 11:00 am - 7:00 pm<br>Fri 11:00 am - 7:00 pm<br>Sat 12:00 pm - 5:00 pm<br>Sun Closed<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",45.551091,-122.504098,"https://s3-media1.fl.yelpcdn.com/bphoto/_VRM4ADgPgo9ew3mImpKPQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/_VRM4ADgPgo9ew3mImpKPQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/_VRM4ADgPgo9ew3mImpKPQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/_VRM4ADgPgo9ew3mImpKPQ/300s.jpg 1.20x",http://www.yelp.com/biz/natures-alternative-inc-portland?osq=cannabis,,,,,,,naturesalternativepdx@gmail.com,,,
Kaya Shack,1719 SE Hawthorne Blvd,Portland,OR,97214,,"Buckman, Southeast Portland",(503) 954-2348,,,Yes,No,1.0 star rating,2 reviews,http://www.kayashack.com,,Mon 8:00 am - 10:00 pm<br>Tue 8:00 am - 10:00 pm<br>Wed 8:00 am - 10:00 pm<br>Thu 8:00 am - 10:00 pm<br>Fri 8:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",45.512294,-122.648151,,http://www.yelp.com/biz/kaya-shack-portland?osq=cannabis,,,,,,,,,,
Zeus Clones,420 Candyland Ln,Portland,OR,97205,,"Downtown, Southwest Portland",(509) 302-5385,,,Yes,No,,,http://www.zeusclones.com,,Mon 9:00 am - 7:00 pm<br>Tue 9:00 am - 7:00 pm<br>Wed 9:00 am - 7:00 pm<br>Thu 9:00 am - 7:00 pm<br>Fri 9:00 am - 7:00 pm<br>Sat 10:00 am - 4:00 pm<br>Sun 10:00 am - 4:00 pm<br>,,,,Yes,,,No,,,,,,,,,,,,,,,,No,,,Yes,"Cannabis Collective, Cannabis Dispensaries, Cannabis Collective, Cannabis Dispensaries",,,"https://s3-media3.fl.yelpcdn.com/bphoto/hNm-dF1sWQ_8uHEpA0P3CQ/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/hNm-dF1sWQ_8uHEpA0P3CQ/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/hNm-dF1sWQ_8uHEpA0P3CQ/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/hNm-dF1sWQ_8uHEpA0P3CQ/300s.jpg 1.20x",http://www.yelp.com/biz/zeus-clones-portland?osq=cannabis,,,,,,,,,,
Shaman Cannabis,11134 NE Halsey St,Portland,OR,97220,,"Hazelwood, Northeast Portland",(971) 254-9982,,,Yes,No,5.0 star rating,3 reviews,,,Mon 10:00 am - 9:00 pm<br>Tue 10:00 am - 9:00 pm<br>Wed 10:00 am - 9:00 pm<br>Thu 10:00 am - 9:00 pm<br>Fri 10:00 am - 9:00 pm<br>Sat 10:00 am - 9:00 pm<br>Sun 10:00 am - 9:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",45.533204,-122.547785,"https://s3-media3.fl.yelpcdn.com/bphoto/pfp6zm5tFf6JGeQI-Csgdg/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/pfp6zm5tFf6JGeQI-Csgdg/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/pfp6zm5tFf6JGeQI-Csgdg/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/pfp6zm5tFf6JGeQI-Csgdg/300s.jpg 1.20x",http://www.yelp.com/biz/shaman-cannabis-portland?osq=cannabis,,,,,,,,,,
Plane Janes Dispensary,10530 NE Simpson St,Portland,OR,97220,,"Parkrose, Northeast Portland",(971) 255-0999,,,Yes,No,3.5 star rating,2 reviews,http://www.planejanesdispensary.com/,Moderate,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 7:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",45.565106,-122.554306,"https://s3-media1.fl.yelpcdn.com/bphoto/LqOYRTh4Mav0RmoF3FfZJw/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/LqOYRTh4Mav0RmoF3FfZJw/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/LqOYRTh4Mav0RmoF3FfZJw/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/LqOYRTh4Mav0RmoF3FfZJw/300s.jpg 1.20x",http://www.yelp.com/biz/plane-janes-dispensary-portland?osq=cannabis,,,,,,,,,,
Divine Kind,1133 SE 82nd Ave,Portland,OR,97216,,"Montavilla, Southeast Portland",(971) 407-3120,,,Yes,No,3.0 star rating,1 review,http://www.divinekind.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",45.514945,-122.578911,"https://s3-media1.fl.yelpcdn.com/bphoto/sxXEQpgJ3mbsG9Nb2kpfBA/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/sxXEQpgJ3mbsG9Nb2kpfBA/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/sxXEQpgJ3mbsG9Nb2kpfBA/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/sxXEQpgJ3mbsG9Nb2kpfBA/300s.jpg 1.20x",http://www.yelp.com/biz/divine-kind-portland-2?osq=cannabis,,,,,,,,,,
Top Shelf Budz,6335 SE Harmony Rd Ste B,Milwaukie,OR,97222,,,(503) 305-5965,,Michael S.,Yes,No,5.0 star rating,4 reviews,https://www.topshelfbudz.com,Moderate,Mon 8:00 am - 10:00 pm<br>Tue 8:00 am - 10:00 pm<br>Wed 8:00 am - 10:00 pm<br>Thu 8:00 am - 10:00 pm<br>Fri 8:00 am - 10:00 pm<br>Sat 8:00 am - 10:00 pm<br>Sun 8:00 am - 10:00 pm<br>,,,,No,,"Private Lot, Validated",Yes,,,,,,,,,,,,,,,,No,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media2.fl.yelpcdn.com/bphoto/Sthv25Xmow_eOT5aoGmYYQ/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/Sthv25Xmow_eOT5aoGmYYQ/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/Sthv25Xmow_eOT5aoGmYYQ/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/Sthv25Xmow_eOT5aoGmYYQ/300s.jpg 1.20x",http://www.yelp.com/biz/top-shelf-budz-milwaukie?osq=cannabis,,,,,,,,,,
Stumptown Cannabis,10587 SE 82nd Ave,Happy Valley,OR,97086,,Southeast Portland,(503) 908-8642,,,Yes,No,3.5 star rating,4 reviews,http://www.stumptown-cannabis.com,Moderate,Mon 10:00 am - 9:00 pm<br>Tue 10:00 am - 9:00 pm<br>Wed 10:00 am - 9:00 pm<br>Thu 10:00 am - 9:00 pm<br>Fri 10:00 am - 9:00 pm<br>Sat 10:00 am - 9:00 pm<br>Sun 10:00 am - 9:00 pm<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,No,,,,"Cannabis Dispensaries, Cannabis Dispensaries",45.446351,-122.579268,"https://s3-media2.fl.yelpcdn.com/bphoto/YJpA4QqZie267C6xFFqQQA/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/YJpA4QqZie267C6xFFqQQA/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/YJpA4QqZie267C6xFFqQQA/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/YJpA4QqZie267C6xFFqQQA/300s.jpg 1.20x",http://www.yelp.com/biz/stumptown-cannabis-happy-valley-2?osq=cannabis,,,,,,,,,,
Alternative Solutions,13560 SE Powell Blvd,Portland,OR,97236,,Powellhurst - Gilbert,(503) 761-1635,,Don H.,Yes,No,2.5 star rating,2 reviews,http://www.alternativesolutionsdispensary.com,,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 11:00 am - 10:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",45.497592,-122.523903,"https://s3-media1.fl.yelpcdn.com/bphoto/N34GfyzYAZmshX3LzE3p2Q/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/N34GfyzYAZmshX3LzE3p2Q/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/N34GfyzYAZmshX3LzE3p2Q/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/N34GfyzYAZmshX3LzE3p2Q/300s.jpg 1.20x",http://www.yelp.com/biz/alternative-solutions-portland?osq=cannabis,,,,,,,,,,
Canna Daddys,16955 SE Division St,Portland,OR,97236,,Centennial,(971) 279-4932,"Our business services our community by providing a safe place to access to medical marijuanaLearn more about Canna Daddys, Opens a popupSpecialtiesOur business services our community by providing a safe place to access to medical marijuana",,Yes,No,3.0 star rating,17 reviews,http://www.canna-daddys.com/,,Mon 9:00 am - 10:00 pm<br>Tue 9:00 am - 10:00 pm<br>Wed 9:00 am - 10:00 pm<br>Thu 9:00 am - 10:00 pm<br>Fri 9:00 am - 10:00 pm<br>Sat 9:00 am - 10:00 pm<br>Sun 11:00 am - 7:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",45.504789,-122.488241,"https://s3-media4.fl.yelpcdn.com/bphoto/PsstTO43FooObIkXfv7IBA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/PsstTO43FooObIkXfv7IBA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/PsstTO43FooObIkXfv7IBA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/PsstTO43FooObIkXfv7IBA/300s.jpg 1.20x",http://www.yelp.com/biz/canna-daddys-portland?osq=cannabis,,,,,,,info@canna-daddys.com,,,
Electric Lettuce,203 NE Weidler St,Portland,OR,97232,,"Lloyd District, Broadway District, Northeast Portland",(971) 407-3150,,,Yes,No,5.0 star rating,1 review,https://electriclettuce.com/location/portland-dispensary-weidler,Moderate,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 7:00 pm<br>,,,,No,,"Street, Private Lot",Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",45.534525,-122.663501,"https://s3-media1.fl.yelpcdn.com/bphoto/nmOxrN_bdm4pEAdZd8K52w/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/nmOxrN_bdm4pEAdZd8K52w/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/nmOxrN_bdm4pEAdZd8K52w/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/nmOxrN_bdm4pEAdZd8K52w/300s.jpg 1.20x",http://www.yelp.com/biz/electric-lettuce-portland-3?osq=cannabis,,,,,,,info@electriclettuce.com,,,
Botanica in Foster-Powell,4124 SE 60th Ave,Portland,OR,97206,,Southeast Portland,(503) 388-7663,"Foster-Powell's neighborhood dispensaryLearn more about Botanica in Foster-Powell, Opens a popupSpecialtiesFoster-Powell's neighborhood dispensary",,Yes,No,4.5 star rating,10 reviews,http://www.botanicapdx.com,Moderate,Mon 10:00 am - 9:00 pm<br>Tue 10:00 am - 9:00 pm<br>Wed 10:00 am - 9:00 pm<br>Thu 10:00 am - 9:00 pm<br>Fri 10:00 am - 9:00 pm<br>Sat 10:00 am - 9:00 pm<br>Sun 10:00 am - 9:00 pm<br>,,,,No,,Street,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",45.492760,-122.601569,"https://s3-media3.fl.yelpcdn.com/bphoto/8Tf5W5qfnjal4_4ZKyyePA/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/8Tf5W5qfnjal4_4ZKyyePA/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/8Tf5W5qfnjal4_4ZKyyePA/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/8Tf5W5qfnjal4_4ZKyyePA/300s.jpg 1.20x",http://www.yelp.com/biz/botanica-in-foster-powell-portland?osq=cannabis,,,,,,,info@botanicapdx.com,,,
