Name,Street Address,Phone,Rating,Reviews,Price Range,Category,Description,Image URL,Listing URL
Milk Bar,"110 Wall St, New York, NY 10005",(855) 333-6455,3.5,50,$$,"Bakeries,Coffee & Tea,Cooking Classes",I visited Milk Bar when I did a 1 day trip to NYC from Chicago. I wanted the birthday cake flavored lip balm and flew all the way there for this. Since I was there I decided to buy a…,"https://s3-media2.fl.yelpcdn.com/bphoto/vtzyb_JWGZcS9jjJZygdkg/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/vtzyb_JWGZcS9jjJZygdkg/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/vtzyb_JWGZcS9jjJZygdkg/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/vtzyb_JWGZcS9jjJZygdkg/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/vtzyb_JWGZcS9jjJZygdkg/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/vtzyb_JWGZcS9jjJZygdkg/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/vtzyb_JWGZcS9jjJZygdkg/258s.jpg 2.87x",http://www.yelp.com/biz/milk-bar-new-york-4?osq=Coffee+%26+Tea
Chobani Tribeca,"255 Greenwich St, New York, NY 10007",(917) 475-9740,4.0,17,$$,"Cafes,Acai Bowls","This location has to be one of the best - clean, peaceful & amicable!!!Credit to CEO Hamdi for the concept and store manager Josue Hernandez for the operations & staff :)","https://s3-media2.fl.yelpcdn.com/bphoto/vvAYiGyoHPpsENKmqanJbA/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/vvAYiGyoHPpsENKmqanJbA/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/vvAYiGyoHPpsENKmqanJbA/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/vvAYiGyoHPpsENKmqanJbA/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/vvAYiGyoHPpsENKmqanJbA/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/vvAYiGyoHPpsENKmqanJbA/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/vvAYiGyoHPpsENKmqanJbA/258s.jpg 2.87x",http://www.yelp.com/biz/chobani-tribeca-new-york?osq=Coffee+%26+Tea
Aroma Espresso Bar,"100 Church St, New York, NY 10007",(212) 346-0095,3.5,265,$$,"Coffee & Tea,Breakfast & Brunch,Cafes",A great place to eat of you're looking for a quick lunch. I've had the kale salad here twice and was very happy with it. A good amount of food and some really tasty flavors. I…,"https://s3-media3.fl.yelpcdn.com/bphoto/lx-QHu0P7NJLbm8lD7U1Qg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/lx-QHu0P7NJLbm8lD7U1Qg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/lx-QHu0P7NJLbm8lD7U1Qg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/lx-QHu0P7NJLbm8lD7U1Qg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/lx-QHu0P7NJLbm8lD7U1Qg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/lx-QHu0P7NJLbm8lD7U1Qg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/lx-QHu0P7NJLbm8lD7U1Qg/258s.jpg 2.87x",http://www.yelp.com/biz/aroma-espresso-bar-new-york-4?osq=Coffee+%26+Tea
Breakfast Cart,"2 Broadway, New York, NY 10004",,3.0,,$,"Food Stands,Breakfast & Brunch","Located in front of Chipotle (at 2 Broadway, near the North East corner of Broadway/Whitehall St. and Stone St.), the two guys manning this cart are the kind of guys you don't mind…","https://s3-media1.fl.yelpcdn.com/bphoto/6o-WYRz0J63CYfq_iO2ouw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/6o-WYRz0J63CYfq_iO2ouw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/6o-WYRz0J63CYfq_iO2ouw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/6o-WYRz0J63CYfq_iO2ouw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/6o-WYRz0J63CYfq_iO2ouw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/6o-WYRz0J63CYfq_iO2ouw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/6o-WYRz0J63CYfq_iO2ouw/258s.jpg 2.87x",http://www.yelp.com/biz/breakfast-cart-new-york-4?osq=Coffee+%26+Tea
The Heritage Café,"36 Battery Pl, Manhattan, NY 10004",(646) 437-4231,,,,"Coffee & Tea,Food Delivery Services,Fruits & Veggies",,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/the-heritage-caf%C3%A9-manhattan-2?osq=Coffee+%26+Tea
Hole in the Wall,"15 Cliff St, New York, NY 10038",(212) 602-9991,4.5,156,$$,"Breakfast & Brunch,Cocktail Bars,Juice Bars & Smoothies","One of my favorite breakfasts of the year.We got there just before 10am on a Sunday, and apparently that's the right time.We were seated immediately.Ten minutes later there…","https://s3-media3.fl.yelpcdn.com/bphoto/ox8fgeK_3vfh9pcNkXRo1Q/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/ox8fgeK_3vfh9pcNkXRo1Q/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/ox8fgeK_3vfh9pcNkXRo1Q/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/ox8fgeK_3vfh9pcNkXRo1Q/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/ox8fgeK_3vfh9pcNkXRo1Q/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/ox8fgeK_3vfh9pcNkXRo1Q/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/ox8fgeK_3vfh9pcNkXRo1Q/258s.jpg 2.87x",http://www.yelp.com/biz/hole-in-the-wall-new-york-2?osq=Coffee+%26+Tea
Central Market,"4 South St, New York, NY 10004",(212) 514-5220,1.5,6,$$$$,Coffee & Tea,"Conveniently located in the second floor of the ferry terminal, its in the perfect place for people to grab a bite before they get on the ferry itself. That being said, not much to…","https://s3-media3.fl.yelpcdn.com/bphoto/d8WV-clhpbCOVAkBc67fnQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/d8WV-clhpbCOVAkBc67fnQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/d8WV-clhpbCOVAkBc67fnQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/d8WV-clhpbCOVAkBc67fnQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/d8WV-clhpbCOVAkBc67fnQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/d8WV-clhpbCOVAkBc67fnQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/d8WV-clhpbCOVAkBc67fnQ/258s.jpg 2.87x",http://www.yelp.com/biz/central-market-new-york-6?osq=Coffee+%26+Tea
Rtisan Coffee Project,"190 Front St, New York, NY 10038",,3.0,16,$,Coffee & Tea,"Had the cold brew, it was delicious. Staff (just one guy) was very friendly and nice.","https://s3-media2.fl.yelpcdn.com/bphoto/iISS6mma4I3v9PBeUGSbvg/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/iISS6mma4I3v9PBeUGSbvg/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/iISS6mma4I3v9PBeUGSbvg/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/iISS6mma4I3v9PBeUGSbvg/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/iISS6mma4I3v9PBeUGSbvg/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/iISS6mma4I3v9PBeUGSbvg/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/iISS6mma4I3v9PBeUGSbvg/258s.jpg 2.87x",http://www.yelp.com/biz/rtisan-coffee-project-new-york?osq=Coffee+%26+Tea
Poke Green,"164 Pearl St, New York, NY 10005",(212) 361-0029,4.0,109,$$,"Poke,Hawaiian","Yummy poke bowl!Variety is delightful and I adore the toppings!Seared yellow tuna a bit dry, but I love my salmon poke!Casual seatings and great for the grab and munch over…","https://s3-media4.fl.yelpcdn.com/bphoto/m8pKtQfLYSv5M4QgCs_7Ag/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/m8pKtQfLYSv5M4QgCs_7Ag/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/m8pKtQfLYSv5M4QgCs_7Ag/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/m8pKtQfLYSv5M4QgCs_7Ag/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/m8pKtQfLYSv5M4QgCs_7Ag/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/m8pKtQfLYSv5M4QgCs_7Ag/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/m8pKtQfLYSv5M4QgCs_7Ag/258s.jpg 2.87x",http://www.yelp.com/biz/poke-green-new-york-5?osq=Coffee+%26+Tea
Cafe Patoro,"223 Front St, New York, NY 10038",(917) 262-0031,4.5,93,$,"Bakeries,Brazilian,Coffee & Tea","Great Brazilian pastry. Tastefully designed place. Nice people. Have never tried Brazilian breads until yesterday, when I happened to be in downtown for work.Was impressed with the…","https://s3-media1.fl.yelpcdn.com/bphoto/rs6mD51cpQncwkfBO8nJoQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/rs6mD51cpQncwkfBO8nJoQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/rs6mD51cpQncwkfBO8nJoQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/rs6mD51cpQncwkfBO8nJoQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/rs6mD51cpQncwkfBO8nJoQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/rs6mD51cpQncwkfBO8nJoQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/rs6mD51cpQncwkfBO8nJoQ/258s.jpg 2.87x",http://www.yelp.com/biz/cafe-patoro-new-york?osq=Coffee+%26+Tea
Van Leeuwen Artisan Ice Cream,"224 Front St, New York, NY 10038",(917) 261-6376,5.0,16,$$,"Ice Cream & Frozen Yogurt,Coffee & Tea",My Van Leeuwen addiction has grown drastically over the last few months.I've be going to the East and West Village locations on a weekly basis (sometimes twice a week).When I…,"https://s3-media2.fl.yelpcdn.com/bphoto/HZNmYJEHegXnFnR3DG21tw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/HZNmYJEHegXnFnR3DG21tw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/HZNmYJEHegXnFnR3DG21tw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/HZNmYJEHegXnFnR3DG21tw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/HZNmYJEHegXnFnR3DG21tw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/HZNmYJEHegXnFnR3DG21tw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/HZNmYJEHegXnFnR3DG21tw/258s.jpg 2.87x",http://www.yelp.com/biz/van-leeuwen-artisan-ice-cream-new-york-7?osq=Coffee+%26+Tea
Kome Waza,"40 Water St, New York, NY 10004",(646) 368-1727,4.0,111,$$,"Japanese,Salad,Poke","Hands down my favorite poke spot in all of NYC! I truly believe I could eat here 5 times a week, every week, if only my bank account balance would get on board. Do your taste buds a…","https://s3-media4.fl.yelpcdn.com/bphoto/wnN1rDfw3WKsvXcUpzJnWA/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/wnN1rDfw3WKsvXcUpzJnWA/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/wnN1rDfw3WKsvXcUpzJnWA/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/wnN1rDfw3WKsvXcUpzJnWA/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/wnN1rDfw3WKsvXcUpzJnWA/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/wnN1rDfw3WKsvXcUpzJnWA/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/wnN1rDfw3WKsvXcUpzJnWA/258s.jpg 2.87x",http://www.yelp.com/biz/kome-waza-new-york?osq=Coffee+%26+Tea
New World Coffee,"1 New York Plz, New York, NY 10004",(212) 785-8345,,,$,Coffee & Tea,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/new-world-coffee-new-york-6?osq=Coffee+%26+Tea
Open Market,"15 William St, New York, NY 10005",(212) 785-5555,3.0,20,$$,"Breakfast & Brunch,Burgers,Sandwiches","What's there to say about Open Market? It's probably the best hot food/salad bar I've encountered, seeing how I've almost been going here exclusively whenever I buy lunch at work.…","https://s3-media4.fl.yelpcdn.com/bphoto/A-5Zqxphm9T45R8Sjz1DYg/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/A-5Zqxphm9T45R8Sjz1DYg/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/A-5Zqxphm9T45R8Sjz1DYg/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/A-5Zqxphm9T45R8Sjz1DYg/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/A-5Zqxphm9T45R8Sjz1DYg/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/A-5Zqxphm9T45R8Sjz1DYg/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/A-5Zqxphm9T45R8Sjz1DYg/258s.jpg 2.87x",http://www.yelp.com/biz/open-market-new-york?osq=Coffee+%26+Tea
Cafe 55,"55 Water St, New York, NY 10041",(646) 780-7399,2.5,10,$$,Cafes,My favorite things about café 55? Their staff and their roast pork. Their staff alone is the reason I'm giving them 5 stars - I eat here litterally every work day and can't complain…,"https://s3-media3.fl.yelpcdn.com/bphoto/9xeRa7BJGl2K4JFSlH28Zw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/9xeRa7BJGl2K4JFSlH28Zw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/9xeRa7BJGl2K4JFSlH28Zw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/9xeRa7BJGl2K4JFSlH28Zw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/9xeRa7BJGl2K4JFSlH28Zw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/9xeRa7BJGl2K4JFSlH28Zw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/9xeRa7BJGl2K4JFSlH28Zw/258s.jpg 2.87x",http://www.yelp.com/biz/cafe-55-new-york-2?osq=Coffee+%26+Tea
JOE & THE JUICE,"World Trade Ctr 185 Greenwich St, New York, NY 10006",,3.0,72,$,"Coffee & Tea,Juice Bars & Smoothies,Cafes","Not really sure why this spot only has 3 stars because I love this joint. The loud music, dimly lit juice bar is tailored to millennials which is why some of the other reviewers…","https://s3-media1.fl.yelpcdn.com/bphoto/cjo1ZYXkczUnWz2XmSkQqQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/cjo1ZYXkczUnWz2XmSkQqQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/cjo1ZYXkczUnWz2XmSkQqQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/cjo1ZYXkczUnWz2XmSkQqQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/cjo1ZYXkczUnWz2XmSkQqQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/cjo1ZYXkczUnWz2XmSkQqQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/cjo1ZYXkczUnWz2XmSkQqQ/258s.jpg 2.87x",http://www.yelp.com/biz/joe-and-the-juice-new-york-9?osq=Coffee+%26+Tea
Giardino D’Oro,"5 Gold St, New York, NY 10038",(212) 514-6400,4.0,73,$$$,"Italian,Coffee & Tea,Seafood",A family friend suggested this restaurant. A favorite of his when he is in town. And I can see why!You walk into the restaurant and are immersed into an Italian atmosphere of…,"https://s3-media3.fl.yelpcdn.com/bphoto/iKQnVzeGc-AFKu0qhG6IRw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/iKQnVzeGc-AFKu0qhG6IRw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/iKQnVzeGc-AFKu0qhG6IRw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/iKQnVzeGc-AFKu0qhG6IRw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/iKQnVzeGc-AFKu0qhG6IRw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/iKQnVzeGc-AFKu0qhG6IRw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/iKQnVzeGc-AFKu0qhG6IRw/258s.jpg 2.87x",http://www.yelp.com/biz/giardino-d-oro-new-york?osq=Coffee+%26+Tea
Au Bon Pain,"South End Ave, New York, NY",,4.5,4,$$,Cafes,"There are loads of Au Bon Pain's in NYC. Safe bet for reasonable pastries and coffee. Nice brownies. Slightly amusing for Europeans to hear the locals slaughter the French language,…","https://s3-media1.fl.yelpcdn.com/bphoto/WO6ne-AdE0rZjGHi7rShgA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/WO6ne-AdE0rZjGHi7rShgA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/WO6ne-AdE0rZjGHi7rShgA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/WO6ne-AdE0rZjGHi7rShgA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/WO6ne-AdE0rZjGHi7rShgA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/WO6ne-AdE0rZjGHi7rShgA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/WO6ne-AdE0rZjGHi7rShgA/258s.jpg 2.87x",http://www.yelp.com/biz/au-bon-pain-new-york-37?osq=Coffee+%26+Tea
Blue Bottle Coffee,"55 Cortlandt Way, New York, NY 10007",(510) 653-3394,3.5,7,$,Coffee & Tea,"Was so happy to see Blue Bottle in NYC during our trip. The location was a little hard to find, but I think it's mainly due to construction in the area. Other than that, the service…","https://s3-media1.fl.yelpcdn.com/bphoto/b-SFSCwMquEiVIEcJ1XBeA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/b-SFSCwMquEiVIEcJ1XBeA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/b-SFSCwMquEiVIEcJ1XBeA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/b-SFSCwMquEiVIEcJ1XBeA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/b-SFSCwMquEiVIEcJ1XBeA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/b-SFSCwMquEiVIEcJ1XBeA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/b-SFSCwMquEiVIEcJ1XBeA/258s.jpg 2.87x",http://www.yelp.com/biz/blue-bottle-coffee-new-york-11?osq=Coffee+%26+Tea
R & R Coffee,"76 Fulton St, New York, NY 10038",(646) 449-8908,4.0,173,$$,"Coffee & Tea,Bagels","There are two things, mostly, that I judge a coffee shop by -- its cappuccino (based on the quality of the espresso and the skill to make the foam), and its service. The barista made…","https://s3-media1.fl.yelpcdn.com/bphoto/3Urz84pVFNEqdffYuV8rQQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/3Urz84pVFNEqdffYuV8rQQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/3Urz84pVFNEqdffYuV8rQQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/3Urz84pVFNEqdffYuV8rQQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/3Urz84pVFNEqdffYuV8rQQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/3Urz84pVFNEqdffYuV8rQQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/3Urz84pVFNEqdffYuV8rQQ/258s.jpg 2.87x",http://www.yelp.com/biz/r-and-r-coffee-new-york?osq=Coffee+%26+Tea
Dunkin’ Donuts,"20 Broad St, New York, NY 10005",(212) 656-2145,3.0,3,$$,"Donuts,Coffee & Tea",I would patronize this location often when working on Wall Street for nearly five years at both a law firm and non-profit.I was on a sugar rush addicted to their donuts as they are…,"https://s3-media1.fl.yelpcdn.com/bphoto/66qO3bT6YBIlgbgX2bcTiA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/66qO3bT6YBIlgbgX2bcTiA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/66qO3bT6YBIlgbgX2bcTiA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/66qO3bT6YBIlgbgX2bcTiA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/66qO3bT6YBIlgbgX2bcTiA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/66qO3bT6YBIlgbgX2bcTiA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/66qO3bT6YBIlgbgX2bcTiA/258s.jpg 2.87x",http://www.yelp.com/biz/dunkin-donuts-new-york-66?osq=Coffee+%26+Tea
PROOF Coffee Roasters,"28 Liberty, New York, NY 10005",(212) 233-3985,5.0,4,,"Coffee Roasteries,Cafes",A little but hard to find (you have to enter Chase Plaza and go up the escalator to the right) but worth it! The staff is absolutely lovely & the coffee is great. I stopped by on…,"https://s3-media1.fl.yelpcdn.com/bphoto/6l5P-MKoZn7hJI2cruFy1w/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/6l5P-MKoZn7hJI2cruFy1w/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/6l5P-MKoZn7hJI2cruFy1w/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/6l5P-MKoZn7hJI2cruFy1w/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/6l5P-MKoZn7hJI2cruFy1w/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/6l5P-MKoZn7hJI2cruFy1w/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/6l5P-MKoZn7hJI2cruFy1w/258s.jpg 2.87x",http://www.yelp.com/biz/proof-coffee-roasters-new-york-4?osq=Coffee+%26+Tea
Starbucks,"99 Wall St, New York, NY 10005",(212) 487-1906,2.5,27,$,Coffee & Tea,"A typical Starbucks. This location is a lot bigger than most other shops in the Financial District, there is a table that seats maybe 8 people and additional bar seating. There is…","https://s3-media2.fl.yelpcdn.com/bphoto/Vr3FpaE4rl_LhKqtxPjHbA/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/Vr3FpaE4rl_LhKqtxPjHbA/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/Vr3FpaE4rl_LhKqtxPjHbA/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/Vr3FpaE4rl_LhKqtxPjHbA/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/Vr3FpaE4rl_LhKqtxPjHbA/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/Vr3FpaE4rl_LhKqtxPjHbA/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/Vr3FpaE4rl_LhKqtxPjHbA/258s.jpg 2.87x",http://www.yelp.com/biz/starbucks-new-york-290?osq=Coffee+%26+Tea
Coffee at Le District,"225 Liberty St, New York, NY 10281",(212) 981-8588,2.5,10,$$$$,Coffee & Tea,Popped into Le district for the first time today and was pleasantly surprised by the coffee! The cold brew is good and strong and absolutely hits the spot. Service was quick and no…,"https://s3-media3.fl.yelpcdn.com/bphoto/9U3BkNvIc8-ENLnOofxqxQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/9U3BkNvIc8-ENLnOofxqxQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/9U3BkNvIc8-ENLnOofxqxQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/9U3BkNvIc8-ENLnOofxqxQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/9U3BkNvIc8-ENLnOofxqxQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/9U3BkNvIc8-ENLnOofxqxQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/9U3BkNvIc8-ENLnOofxqxQ/258s.jpg 2.87x",http://www.yelp.com/biz/coffee-at-le-district-new-york?osq=Coffee+%26+Tea
Leo’s Bagels,"3 Hanover Sq, New York, NY 10005",(212) 785-4700,3.5,608,$,"Coffee & Tea,Bagels,Breakfast & Brunch",I had no idea that a bagel could taste so good! I legitimately though that all bagels were basically the same until they got stale or moldy. Oh man was I wrong! I chose Leo's Bagel…,"https://s3-media1.fl.yelpcdn.com/bphoto/l6M9MKo2GSVPUfvOBOhAdQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/l6M9MKo2GSVPUfvOBOhAdQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/l6M9MKo2GSVPUfvOBOhAdQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/l6M9MKo2GSVPUfvOBOhAdQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/l6M9MKo2GSVPUfvOBOhAdQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/l6M9MKo2GSVPUfvOBOhAdQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/l6M9MKo2GSVPUfvOBOhAdQ/258s.jpg 2.87x",http://www.yelp.com/biz/leos-bagels-new-york?osq=Coffee+%26+Tea
