Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link
Heavenly Bodies,1300 S Elmhurst Rd,Elk Grove Village,IL,60007,,,(847) 806-1000,"Heavenly Bodies celebrates 26 years of being Chicagolands Best Gentlemen's Club. We are home to over 200 of the worlds most beautiful entertainers. Our club caters to every person …Learn more about Heavenly Bodies, Opens a popupSpecialtiesHeavenly Bodies celebrates 26 years of being Chicagolands Best Gentlemen's Club. We are home to over 200 of the worlds most beautiful entertainers. Our club caters to every person fromreasonable drink prices to our high roller seating area. We are proud to suit every wallet. Heavenly Bodies is conveniently located 10 minutes from O'Hare airport, Rivers Casino, and many convention centers. Rather you are celebrating a event, having a night out with the boys, or having a business lunch Heavenly Bodies is the perfect choice!Heavenly Bodies also recommends",,Yes,No,3.0 star rating,60 reviews,http://www.heavenlybodieschicago.com,Inexpensive,Mon 11:00 am - 4:00 am<br>Tue 11:00 am - 4:00 am<br>Wed 11:00 am - 4:00 am<br>Thu 11:00 am - 4:00 am<br>Fri 11:00 am - 4:00 am<br>Sat 11:30 am - 4:00 am<br>Sun 6:30 pm - 4:00 am<br>,No,,,Yes,,Private Lot,,,Yes,,,Average,,Yes,Full Bar,,,,,No,Free,Yes,,,,,"Adult Entertainment, Sports Bars, Adult Entertainment, Adult Entertainment, Sports Bars",42.007166,-87.940784,"https://s3-media1.fl.yelpcdn.com/bphoto/TJrYk6BMipeYgYo-XrOlYg/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/TJrYk6BMipeYgYo-XrOlYg/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/TJrYk6BMipeYgYo-XrOlYg/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/TJrYk6BMipeYgYo-XrOlYg/300s.jpg 1.20x",http://www.yelp.com/biz/heavenly-bodies-elk-grove-village?osq=Adult+Entertainment,,,,,,
Grin N Bare It Entertainment Agency,1017 W Washington Blvd,Chicago,IL,60607,b/t Carpenter St & Morgan St,"Near West Side, West Loop",(312) 421-2319,,,Yes,No,5.0 star rating,1 review,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.882593,-87.652766,"https://s3-media2.fl.yelpcdn.com/bphoto/V_sPlkhExf4NkGLplNENZA/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/V_sPlkhExf4NkGLplNENZA/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/V_sPlkhExf4NkGLplNENZA/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/V_sPlkhExf4NkGLplNENZA/300s.jpg 1.20x",http://www.yelp.com/biz/grin-n-bare-it-entertainment-agency-chicago?osq=Adult+Entertainment,,,,,,
Top Chicago Companions,300 N Michigan Ave,Chicago,IL,60601,b/t Wacker Pl & Macchesneyer Dr,The Loop,(312) 203-1281,,,No,No,,,http://www.topchicagocompanions.com,Moderate,,,,,Yes,,,,,Yes,,,,,Yes,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.887037,-87.625099,"https://s3-media2.fl.yelpcdn.com/bphoto/EeoqGMCaRdGTXEPhHd9MQw/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/EeoqGMCaRdGTXEPhHd9MQw/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/EeoqGMCaRdGTXEPhHd9MQw/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/EeoqGMCaRdGTXEPhHd9MQw/300s.jpg 1.20x",http://www.yelp.com/biz/top-chicago-companions-chicago?osq=Adult+Entertainment,,,,,,
PoleKatz Gentlemen’s Club,7337 W 100th Pl,Bridgeview,IL,60455,b/t Illinois Route 43 & Industrial Dr,,(708) 599-1111,"We are Chicago's premiere venue for adult entertainment.Learn more about PoleKatz Gentlemen’s Club, Opens a popupSpecialtiesWe are Chicago's premiere venue for adult entertainment.HistoryEstablished in 2005.We just celebrated our 5th year of providing the best adult entertainment in Chicago.Meet the Manager",,Yes,No,3.0 star rating,32 reviews,http://polekatzchicago.net,Pricey,Mon 12:00 pm - 3:00 am<br>Tue 12:00 pm - 3:00 am<br>Wed 12:00 pm - 3:00 am<br>Thu 12:00 pm - 3:00 am<br>Fri 12:00 pm - 4:00 am<br>Sat 5:00 pm - 4:00 am<br>Sun 5:00 pm - 3:00 am<br>,,,,Yes,,Valet,,,Yes,,,Loud,DJ,Yes,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",41.708688,-87.801970,"https://s3-media3.fl.yelpcdn.com/bphoto/L-eJHlb-3MvytD3jna3FMg/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/L-eJHlb-3MvytD3jna3FMg/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/L-eJHlb-3MvytD3jna3FMg/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/L-eJHlb-3MvytD3jna3FMg/300s.jpg 1.20x",http://www.yelp.com/biz/polekatz-gentlemens-club-bridgeview?osq=Adult+Entertainment,,,,,,
Gold Club Chicago,3815 Lake St,Stone Park,IL,60165,,,(708) 375-1111,,,Yes,No,3.5 star rating,6 reviews,http://goldclubchicago.com,,Mon 12:00 pm - 5:00 am<br>Tue 12:00 pm - 5:00 am<br>Wed 12:00 pm - 5:00 am<br>Thu 12:00 pm - 5:00 am<br>Fri 12:00 pm - 5:00 am<br>Sat 5:00 pm - 5:00 am<br>Sun 5:00 pm - 5:00 am<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.897314,-87.880699,"https://s3-media3.fl.yelpcdn.com/bphoto/ve7E8ckT247TFKZe-q8vRw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/ve7E8ckT247TFKZe-q8vRw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/ve7E8ckT247TFKZe-q8vRw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/ve7E8ckT247TFKZe-q8vRw/300s.jpg 1.20x",http://www.yelp.com/biz/gold-club-chicago-stone-park?osq=Adult+Entertainment,,,,,,
Dreamboys Chicago,343 S Dearbon St,Chicago,IL,60604,,The Loop,(312) 265-1823,,,Yes,No,3.0 star rating,5 reviews,http://www.dreamboyschicago.com/,,Mon Closed<br>Tue Closed<br>Wed Closed<br>Thu Closed<br>Fri Closed<br>Sat 8:00 pm - 10:00 pm<br>Sun Closed<br>,,,,Yes,,Street,Yes,,,,,,,,Full Bar,,,,Outdoor Area / Patio Only,,,,,,,,"Adult Entertainment, Adult Entertainment",41.877132,-87.629006,"https://s3-media4.fl.yelpcdn.com/bphoto/CR6UmNwnSAq1ut1HozpoUg/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/CR6UmNwnSAq1ut1HozpoUg/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/CR6UmNwnSAq1ut1HozpoUg/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/CR6UmNwnSAq1ut1HozpoUg/300s.jpg 1.20x",http://www.yelp.com/biz/dreamboys-chicago-chicago-2?osq=Adult+Entertainment,,,,,,
Wet & Ready Chicago Strippers,3500 N Lake Shore Dr,Chicago,IL,60657,,Lakeview,(312) 488-4673,,,Yes,No,1.0 star rating,1 review,http://www.wetstripperschicago.com,Pricey,Mon 9:00 am - 11:00 pm<br>Tue 9:00 am - 11:00 pm<br>Wed 9:00 am - 11:00 pm<br>Thu 9:00 am - 11:00 pm<br>Fri 9:00 am - 12:00 am<br>Sat 9:00 am - 1:30 am<br>Sun Closed<br>,,,,Yes,,,,,Yes,,,Average,DJ,Yes,Full Bar,Yes,Sat,Yes,Yes,Yes,,Yes,,,,,"Adult Entertainment, Adult Entertainment",41.946909,-87.642860,"https://s3-media2.fl.yelpcdn.com/bphoto/61mB8jY3lHJ1oEXFmlXO4A/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/61mB8jY3lHJ1oEXFmlXO4A/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/61mB8jY3lHJ1oEXFmlXO4A/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/61mB8jY3lHJ1oEXFmlXO4A/300s.jpg 1.20x",http://www.yelp.com/biz/wet-and-ready-chicago-strippers-chicago?osq=Adult+Entertainment,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HunkOMania Male Strip Club,1610 W Webster Ave,Chicago,IL,60614,at Ashland Ave,Bucktown,(866) 872-4865,"Our show caters perfectly for: Bachelorette Parties, Birthdays, Girls Night Out, Work and corporate functions and any other reason for a fun, safe and party filled night! Thousands …Learn more about HunkOMania Male Strip Club, Opens a popupSpecialtiesOur show caters perfectly for: Bachelorette Parties, Birthdays, Girls Night Out, Work and corporate functions and any other reason for a fun, safe and party filled night! Thousands upon thousands of women have frequented our club returning time and time again.Our intimately furnished establishment with arousing warm atmosphere is filled with eye candy. you will be graciously waited upon by our fun and shirtless waiters. Did we mention they are topless? You will laugh along with our sexy and funny M.C and D.J's throughout the night. Sing karaoke and dance along with the hot and interactive professional Hunk-O-Mania Male Strip Club Male Dancers.Open every Friday & Saturday night from 7pm to 10pm.HistoryEstablished in 1998.For the sheer entertainment of women, the company has evolved into an international consumer brand operating three business groups - Live Entertainment, Licensing, and Online. Hunk-O-mania Male Strip Club, Inc. has headquarters in New York City with corporate offices in New Jersey.Hunk-O-Mania Male Strip Club, is one of the world's most recognized brand names in ladies entertainment. Performing for millions of women a year, the companies several productions including the one in Atlantic City, Chicago, Miami, Boston, Philadelphia, Houston, Vegas and its flagship in New York City, have established themselves as ""The Ultimate Ladies Night Out!"" for women of all ages.Meet the Business Owner",Armand P.,Yes,No,4.0 star rating,94 reviews,http://www.hunk-o-mania.com/,Pricey,Mon 9:00 am - 11:30 pm<br>Tue 9:00 am - 11:30 pm<br>Wed 9:00 am - 11:30 pm<br>Thu 9:00 am - 11:30 pm<br>Fri 9:00 am - 11:30 pm<br>Sat 9:00 am - 11:30 pm<br>Sun 9:00 am - 11:30 pm<br>,,,,Yes,,"Garage, Street, Validated",,,Yes,,,Loud,,,Full Bar,,,,,No,,No,,,,,"Adult Entertainment, Adult Entertainment",41.921879,-87.669500,"https://s3-media1.fl.yelpcdn.com/bphoto/su7ZfzGsYWGSpi6MAW7Dbg/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/su7ZfzGsYWGSpi6MAW7Dbg/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/su7ZfzGsYWGSpi6MAW7Dbg/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/su7ZfzGsYWGSpi6MAW7Dbg/300s.jpg 1.20x",http://www.yelp.com/biz/hunkomania-male-strip-club-chicago-2?osq=Adult+Entertainment,,,,,,
Industrial Strip,3626 S Calumet Ave,Hammond,IN,46320,,,(219) 937-9750,"#1 Lap Dances in The Midwest, VIP Suites, High End Finishes at Moderate Prices, Bottle Service,20 minutes from Downtown ChicagoMake a Day or Night of it with Industrial Strip and …Learn more about Industrial Strip, Opens a popupSpecialties#1 Lap Dances in The Midwest, VIP Suites, High End Finishes at Moderate Prices, Bottle Service,20 minutes from Downtown ChicagoMake a Day or Night of it with Industrial Strip and one of the 4 nearby Casinos or Two High-Rated Public Golf Courses.Free Limo Pickup from any Casino.HistoryEstablished in 1998.Built from a former truck wash into a haven for affluent guest whodemand the best in Women and Spirits. Designed by the #1 Interior designer for Strip clubs in America. Ground up $1.7 Million renovation in 2005. Rated top 100 Strip Clubs in USA for 17 years in a row.",,Yes,No,3.0 star rating,20 reviews,http://industrialstrip.com,Moderate,Mon 5:00 pm - 3:00 am<br>Tue 5:00 pm - 3:00 am<br>Wed 5:00 pm - 3:00 am<br>Thu 5:00 pm - 3:00 am<br>Fri 5:00 pm - 3:00 am<br>Sat 6:00 pm - 3:00 am<br>Sun 6:00 pm - 3:00 am<br>,,,,Yes,,Private Lot,,,Yes,,Romantic,Loud,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",41.647268,-87.509407,"https://s3-media3.fl.yelpcdn.com/bphoto/0m10xwxKxkSQD03WWdY9bw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/0m10xwxKxkSQD03WWdY9bw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/0m10xwxKxkSQD03WWdY9bw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/0m10xwxKxkSQD03WWdY9bw/300s.jpg 1.20x",http://www.yelp.com/biz/industrial-strip-hammond?osq=Adult+Entertainment,,,,,,
The Factory Gentlemen’s Club,12054 S Doty Rd,Chicago,IL,60628,b/t 120th St & 121st St,Riverdale,(773) 468-4475,"Welcome to Chicago's newest and best gentlemen's club...The Factory. We provide an upscale environment with a personable, hospitable touch. Even though we're 20,000 square feet of …Learn more about The Factory Gentlemen’s Club, Opens a popupSpecialtiesWelcome to Chicago's newest and best gentlemen's club...The Factory. We provide an upscale environment with a personable, hospitable touch. Even though we're 20,000 square feet of pure elegance featuring Chicago's most beautiful entertainers, we still maintain a comfortable, informal atmosphere. We are also a BYOB (Bring Your Own Bottle) Club. Here, at The Factory, you can live the VIP lifestyle for less. Just bring your favorite bottle...we'll provide the mixers...and the company.We're just about 15 minutes from downtown Chicago and happily provide shuttle or limo service. Please call us at 773.HOT.GIRL (773.468.4475)to arrange transportation.And not only are we the perfect destination for your bachelor party or guys' night out, but we also gladly support private parties and corporate events.And ladies, we haven't forgot about you... Check our website for upcoming dates for our Vegas-style male review. Call for more details.The Factory...life is just better here.HistoryEstablished in 2009.In 1968, Frank Sinatra and The Rat Pack took an old, abandoned building, retrofitted it lavishly, and turned it into a private nightclub called ""The Factory"". Men wore tuxes, women dressed to the nines, and it was the spot to be. Hopefully, you'll find we're following in their footsteps. We aspired to create an atmosphere of elegance where once again men can be gentlemen and women are looked upon as beauty that is to be appreciated and respected. We hope you'll enjoy your stay at The Factory and we hope to see you soon.- The Factory FamilyMeet the Business Owner",John B.,Yes,No,2.0 star rating,18 reviews,http://www.thefactorychicago.com,Moderate,Mon 9:00 pm - 2:00 am<br>Tue Closed<br>Wed Closed<br>Thu Closed<br>Fri 9:00 pm - 4:00 am<br>Sat 9:00 pm - 4:00 am<br>Sun Closed<br>,,,,Yes,,Private Lot,,,Yes,,Divey,Very Loud,,,No,,,,,Yes,,Yes,,,,,"Adult Entertainment, Adult Entertainment",41.675193,-87.602482,"https://s3-media2.fl.yelpcdn.com/bphoto/lqMQKq8XA8-R8BXCq2ISFA/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/lqMQKq8XA8-R8BXCq2ISFA/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/lqMQKq8XA8-R8BXCq2ISFA/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/lqMQKq8XA8-R8BXCq2ISFA/300s.jpg 1.20x",http://www.yelp.com/biz/the-factory-gentlemens-club-chicago?osq=Adult+Entertainment,,,,,,
The Windy City Burlesque Fest,3614 W Belmont Av,Chicago,IL,60618,,Avondale,(773) 685-9020,,Annie W.,Yes,No,5.0 star rating,1 review,http://www.windycityburlesquefest.com,,Mon 9:00 am - 5:00 pm<br>Tue Closed<br>Wed Closed<br>Thu Closed<br>Fri Closed<br>Sat Closed<br>Sun Closed<br>,,,,Yes,,"Valet, Street",,,Yes,,,,,,Full Bar,,,,,No,,No,,,,,"Adult Entertainment, Performing Arts, Dance Studios, Cabaret, Adult Entertainment, Performing Arts",41.939472,-87.718071,"https://s3-media4.fl.yelpcdn.com/bphoto/DiY3TOQeTMOvyqV3Wh4kjA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/DiY3TOQeTMOvyqV3Wh4kjA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/DiY3TOQeTMOvyqV3Wh4kjA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/DiY3TOQeTMOvyqV3Wh4kjA/300s.jpg 1.20x",http://www.yelp.com/biz/the-windy-city-burlesque-fest-chicago?osq=Adult+Entertainment,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carl’s Lounge,1735 Mannheim Rd,Stone Park,IL,60165,,,(708) 410-0977,,,Yes,No,2.5 star rating,11 reviews,,Inexpensive,Mon 2:00 pm - 4:00 am<br>Tue 2:00 pm - 4:00 am<br>Wed 2:00 pm - 4:00 am<br>Thu 2:00 pm - 4:00 am<br>Fri 2:00 pm - 4:00 am<br>Sat 2:00 pm - 4:00 am<br>Sun 6:00 pm - 4:00 am<br>,No,,,Yes,,Private Lot,,,Yes,,Casual,Quiet,,,Full Bar,,,,,Yes,,Yes,,,,,"Adult Entertainment, Bars, Adult Entertainment, Bars",41.904705,-87.883235,"https://s3-media3.fl.yelpcdn.com/bphoto/piqbuVNk2v01RH2N00twDQ/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/piqbuVNk2v01RH2N00twDQ/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/piqbuVNk2v01RH2N00twDQ/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/piqbuVNk2v01RH2N00twDQ/300s.jpg 1.20x",http://www.yelp.com/biz/carls-lounge-stone-park?osq=Adult+Entertainment,,,,,,
Dixie Rose Country Rock Cabaret,104 S St,Peoria,IL,61602,,"Near West Side, West Loop",,,,No,No,,,,Inexpensive,Mon 3:00 pm - 1:00 am<br>Tue 3:00 pm - 1:00 am<br>Wed 3:00 pm - 1:00 am<br>Thu 3:00 pm - 1:00 am<br>Fri 3:00 pm - 2:00 am<br>Sat 3:00 pm - 2:00 am<br>Sun 6:00 pm - 1:00 am<br>,,,,Yes,,,,,Yes,,,,,Yes,,No,,,,No,,No,,,,,"Adult Entertainment, Adult Entertainment",41.880395,-87.649688,"https://s3-media3.fl.yelpcdn.com/bphoto/tVPVIDFw9egtrD4OtCeQ-Q/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/tVPVIDFw9egtrD4OtCeQ-Q/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/tVPVIDFw9egtrD4OtCeQ-Q/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/tVPVIDFw9egtrD4OtCeQ-Q/300s.jpg 1.20x",http://www.yelp.com/biz/dixie-rose-country-rock-cabaret-peoria?osq=Adult+Entertainment,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We Strip For You,,Chicago,IL,60611,,"Near North Side, River East",(877) 695-1973,,Steve J.,Yes,No,,,http://westripforyou.com,,Mon 9:00 am - 7:00 pm<br>Tue 9:00 am - 7:00 pm<br>Wed 9:00 am - 7:00 pm<br>Thu 9:00 am - 8:00 pm<br>Fri 9:00 am - 9:00 pm<br>Sat 9:00 am - 9:00 pm<br>Sun 11:00 am - 8:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",,,"https://s3-media1.fl.yelpcdn.com/bphoto/thexQRHfZYd5qluVbFjv4w/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/thexQRHfZYd5qluVbFjv4w/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/thexQRHfZYd5qluVbFjv4w/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/thexQRHfZYd5qluVbFjv4w/300s.jpg 1.20x",http://www.yelp.com/biz/we-strip-for-you-chicago?osq=Adult+Entertainment,,,,,,
Fire Strippers,35 N Lake Shore Dr,Chicago,IL,60657,,The Loop,(773) 234-7302,,,Yes,No,1.0 star rating,2 reviews,http://www.firestrippers.com,Pricey,,,,,,,,,,Yes,,,,,Yes,,,,,,No,,,,,,,"Adult Entertainment, Adult Entertainment",41.880480,-87.617224,"https://s3-media2.fl.yelpcdn.com/bphoto/R0ja7r4e6yvlzDWlL6JLhQ/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/R0ja7r4e6yvlzDWlL6JLhQ/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/R0ja7r4e6yvlzDWlL6JLhQ/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/R0ja7r4e6yvlzDWlL6JLhQ/300s.jpg 1.20x",http://www.yelp.com/biz/fire-strippers-chicago?osq=Adult+Entertainment,,,,,,
Man’s Country Chicago,5015 N Clark St,Chicago,IL,60640,b/t Argyle St & Winnemac Ave,Uptown,(773) 878-2069,,,Yes,No,1.5 star rating,8 reviews,http://www.manscountrychicago.com,Moderate,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,,,,No,,Street,,,Yes,,,Average,,,No,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",41.972970,-87.667591,"https://s3-media2.fl.yelpcdn.com/bphoto/2RqS2_MH3yqJKZD3F8ftVg/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/2RqS2_MH3yqJKZD3F8ftVg/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/2RqS2_MH3yqJKZD3F8ftVg/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/2RqS2_MH3yqJKZD3F8ftVg/300s.jpg 1.20x",http://www.yelp.com/biz/mans-country-chicago-chicago?osq=Adult+Entertainment,,,,,,
Sinzation Male Revue,3641 N Halsted St,Chicago,IL,60613,b/t Waveland Ave & Addison St,Lakeview,(773) 296-6400,"Trying to find something NEW to do on a Saturday night? Plan a POSSE PARTY!Get your posse together and come party with our HOT MEN!Why do the same old thing for your birthday? …Learn more about Sinzation Male Revue, Opens a popupSpecialtiesTrying to find something NEW to do on a Saturday night? Plan a POSSE PARTY!Get your posse together and come party with our HOT MEN!Why do the same old thing for your birthday?Plan your BEEFCAKE and CUPCAKE party with us!Each party guest gets a complimentary cupcake!We offer Bottle Service discounts; drink and shot specials and lots of fun, fun, fun!HistoryEstablished in 2004.SinZation began because there wasn't a place in Chicago that offered a regular show designed for and targeted to women.Show Emcee Honey West, a long time Chicago cabaret favorite, signed on to host SinZation and gives the girls ""permission"" to have a great night without any pressure or hype.SinZation's home is at Circuit Nightclub - 3641 N Halsted - just 5 blocks directly east of Wrigley Field in Chicago's Lakeview East neighborhood.Each year the show gets updated to include the current trends and stars making music.As an example, Lady Gaga joined SinZation this year with her ""Bad Romance"" music video being added in a new set we call ""VAMPIRES"".Several years ago we featured a set called ""GARDENER"" fashioned around the hunky gardener from ""Desperate Housewives"".Meet the Business Owner",Jeff B.,Yes,No,4.5 star rating,53 reviews,http://www.sinzation.com,Moderate,Mon Closed<br>Tue Closed<br>Wed Closed<br>Thu Closed<br>Fri 7:00 pm - 2:00 am<br>Sat 7:00 pm - 2:00 am<br>Sun Closed<br>,,,,Yes,,"Garage, Street",,,Yes,,,Loud,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",41.948563,-87.649080,"https://s3-media3.fl.yelpcdn.com/bphoto/4f5O-ubWv2I_8DxQcizI-A/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/4f5O-ubWv2I_8DxQcizI-A/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/4f5O-ubWv2I_8DxQcizI-A/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/4f5O-ubWv2I_8DxQcizI-A/300s.jpg 1.20x",http://www.yelp.com/biz/sinzation-male-revue-chicago?osq=Adult+Entertainment,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
International Mr Leather,5015 N Clark St,Chicago,IL,60640,b/t Argyle St & Winnemac Ave,Uptown,(800) 545-6753,,,Yes,No,5.0 star rating,1 review,http://www.imrl.com/,,Mon 11:00 am - 4:00 am<br>Tue Closed<br>Wed Closed<br>Thu 9:00 pm - 11:00 pm<br>Fri 11:00 am - 2:00 am<br>Sat 11:00 am - 4:00 am<br>Sun 11:00 am - 4:00 am<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.972970,-87.667591,,http://www.yelp.com/biz/international-mr-leather-chicago?osq=Adult+Entertainment,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grin N Bare It,1017 W Washington Blvd,Chicago,IL,60607,b/t Carpenter St & Morgan St,"Near West Side, West Loop",(312) 337-3800,,,No,No,,,http://www.strippersofchicago.com,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.882593,-87.652766,"https://s3-media4.fl.yelpcdn.com/bphoto/QfeStOVL6q0g6sBDTXHHxw/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/QfeStOVL6q0g6sBDTXHHxw/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/QfeStOVL6q0g6sBDTXHHxw/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/QfeStOVL6q0g6sBDTXHHxw/300s.jpg 1.20x",http://www.yelp.com/biz/grin-n-bare-it-chicago?osq=Adult+Entertainment,,,,,,
Midnight Seduction Entertainment,125 South Wacker Dr,Chicago,IL,60606,b/t Court Pl & Adams St,The Loop,(312) 525-0212,,,Yes,No,,,,,Mon 9:00 am - 7:00 am<br>Tue 9:00 am - 7:00 am<br>Wed 9:00 am - 7:00 am<br>Thu 9:00 am - 7:00 am<br>Fri 9:00 am - 7:00 am<br>Sat 9:00 am - 7:00 am<br>Sun 9:00 am - 7:00 am<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",41.879720,-87.636387,"https://s3-media4.fl.yelpcdn.com/bphoto/i6xxI_oY15lwgW3VtWNupw/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/i6xxI_oY15lwgW3VtWNupw/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/i6xxI_oY15lwgW3VtWNupw/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/i6xxI_oY15lwgW3VtWNupw/300s.jpg 1.20x",http://www.yelp.com/biz/midnight-seduction-entertainment-chicago?osq=Adult+Entertainment,,,,,,
