Name,Street Address,Phone,Rating,Reviews,Price Range,Category,Description,Image URL,Listing URL
Roasting Plant,"75 Greenwich Ave, New York, NY 10014",(212) 775-7755,4.0,311,$$,Coffee & Tea,"My husband's coworker highly recommended this place, which is located right next to Mighty Quinn's in the west village. We stopped by here after a BBQ feast.Oh, my! This place…","https://s3-media4.fl.yelpcdn.com/bphoto/cl8UyLPyUUI-wBdh33UAig/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/cl8UyLPyUUI-wBdh33UAig/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/cl8UyLPyUUI-wBdh33UAig/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/cl8UyLPyUUI-wBdh33UAig/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/cl8UyLPyUUI-wBdh33UAig/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/cl8UyLPyUUI-wBdh33UAig/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/cl8UyLPyUUI-wBdh33UAig/258s.jpg 2.87x",http://www.yelp.com/biz/roasting-plant-new-york-3?osq=Coffee
CHALAIT,"1216 Broadway, New York, NY 10001",(212) 929-0266,4.0,86,$$,"Coffee & Tea,Breakfast & Brunch,Tea Rooms","This spot is my go to spot! The drinks are great, the atmosphere is great and the staff is awesome! Ask for Mark, he's charming and explains things well.Food/Drinks: 5/5 Staff: 5/5…","https://s3-media2.fl.yelpcdn.com/bphoto/1f0uZdpzFI_knx-bULzl_A/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/1f0uZdpzFI_knx-bULzl_A/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/1f0uZdpzFI_knx-bULzl_A/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/1f0uZdpzFI_knx-bULzl_A/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/1f0uZdpzFI_knx-bULzl_A/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/1f0uZdpzFI_knx-bULzl_A/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/1f0uZdpzFI_knx-bULzl_A/258s.jpg 2.87x",http://www.yelp.com/biz/chalait-new-york-8?osq=Coffee
Gregory’s Coffee,"48 E 33rd St, New York, NY 10016",(917) 475-1677,4.0,72,$$,Coffee & Tea,"Coffee was good, staff was friendly, and a really nice decor on the inside. It gives chill vibes whether you are trying to relax and do some work or if you want a place to catch up…","https://s3-media2.fl.yelpcdn.com/bphoto/ohcYnuC7BeiBjCI0OKR7cw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/ohcYnuC7BeiBjCI0OKR7cw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/ohcYnuC7BeiBjCI0OKR7cw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/ohcYnuC7BeiBjCI0OKR7cw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/ohcYnuC7BeiBjCI0OKR7cw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/ohcYnuC7BeiBjCI0OKR7cw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/ohcYnuC7BeiBjCI0OKR7cw/258s.jpg 2.87x",http://www.yelp.com/biz/gregorys-coffee-new-york-12?osq=Coffee
Manhattan Espresso Cafe,"146 E 49th St, New York, NY 10017",(212) 832-3010,4.0,75,$,"Coffee & Tea,Creperies",This is a little gem. Darling workers and great coffee and baked items. I will be back!,"https://s3-media3.fl.yelpcdn.com/bphoto/HIy-NFElbkAnaJkshBPzRg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/HIy-NFElbkAnaJkshBPzRg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/HIy-NFElbkAnaJkshBPzRg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/HIy-NFElbkAnaJkshBPzRg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/HIy-NFElbkAnaJkshBPzRg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/HIy-NFElbkAnaJkshBPzRg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/HIy-NFElbkAnaJkshBPzRg/258s.jpg 2.87x",http://www.yelp.com/biz/manhattan-espresso-cafe-new-york?osq=Coffee
Doughnut Plant,"379 Grand St, New York, NY 10002",(212) 505-3700,4.5,2921,$$,"Donuts,Coffee & Tea","I really love these doughnuts. We made the mistake of going to the other location, as it seems the doughnuts are actually manufactured in this location. The last time that we had…","https://s3-media4.fl.yelpcdn.com/bphoto/ByIdPZzld6KNutaZr2rlOg/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/ByIdPZzld6KNutaZr2rlOg/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/ByIdPZzld6KNutaZr2rlOg/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/ByIdPZzld6KNutaZr2rlOg/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/ByIdPZzld6KNutaZr2rlOg/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/ByIdPZzld6KNutaZr2rlOg/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/ByIdPZzld6KNutaZr2rlOg/258s.jpg 2.87x",http://www.yelp.com/biz/doughnut-plant-new-york-4?osq=Coffee
The York Social,"1529 York Ave, New York, NY 10028",(212) 396-2700,4.5,90,$$,"Coffee & Tea,Cafes,Breakfast & Brunch","This is now our new favorite cafe in our neighborhood. Phenomenal omelette- I had mine with pepper jack, onion and mushroom ($12 + $1 additional topping). Blake had the pancakes with…","https://s3-media1.fl.yelpcdn.com/bphoto/oM74sLi40BoPXACeqq2_aw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/oM74sLi40BoPXACeqq2_aw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/oM74sLi40BoPXACeqq2_aw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/oM74sLi40BoPXACeqq2_aw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/oM74sLi40BoPXACeqq2_aw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/oM74sLi40BoPXACeqq2_aw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/oM74sLi40BoPXACeqq2_aw/258s.jpg 2.87x",http://www.yelp.com/biz/the-york-social-new-york?osq=Coffee
Made by Pauline,"Macy's Herald Square, New York, NY 10001",(212) 494-1003,5.0,47,$$,"Macarons,Coffee & Tea","Typically, I tend to lean towards Laudree whenever I'm in NYC however, I decided to try something new and I'm so glad that I did! I went to Pauline's on a weekday evening and her…","https://s3-media2.fl.yelpcdn.com/bphoto/gilk0FjOwSbYgHEB_cImuw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/gilk0FjOwSbYgHEB_cImuw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/gilk0FjOwSbYgHEB_cImuw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/gilk0FjOwSbYgHEB_cImuw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/gilk0FjOwSbYgHEB_cImuw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/gilk0FjOwSbYgHEB_cImuw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/gilk0FjOwSbYgHEB_cImuw/258s.jpg 2.87x",http://www.yelp.com/biz/made-by-pauline-new-york-2?osq=Coffee
Laughing Man Coffee & Tea,"1 N End Ave, New York, NY 10282",(212) 227-3240,4.5,67,$$,"Coffee & Tea,Coffee Roasteries,Community Service/Non-Profit",For a coffee bar - I loved it. Great Cortado - so I guess the beans are fine. Other than that not much there....,"https://s3-media2.fl.yelpcdn.com/bphoto/T0WY1ohxZp9whZArOxh0fA/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/T0WY1ohxZp9whZArOxh0fA/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/T0WY1ohxZp9whZArOxh0fA/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/T0WY1ohxZp9whZArOxh0fA/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/T0WY1ohxZp9whZArOxh0fA/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/T0WY1ohxZp9whZArOxh0fA/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/T0WY1ohxZp9whZArOxh0fA/258s.jpg 2.87x",http://www.yelp.com/biz/laughing-man-coffee-and-tea-new-york?osq=Coffee
Arcade Bakery,"220 Church St, New York, NY 10013",(212) 227-7895,4.5,179,$$,"Coffee & Tea,Bakeries","Arcade Bakery is a hidden buttery oasis!Tucked away in a FiDi office building, Arcade Bakery has limited hours, definitely not open on the weekend.When I had a weekday off, I…","https://s3-media4.fl.yelpcdn.com/bphoto/RirFCsoXIxDcNxPLIdtsLQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/RirFCsoXIxDcNxPLIdtsLQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/RirFCsoXIxDcNxPLIdtsLQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/RirFCsoXIxDcNxPLIdtsLQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/RirFCsoXIxDcNxPLIdtsLQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/RirFCsoXIxDcNxPLIdtsLQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/RirFCsoXIxDcNxPLIdtsLQ/258s.jpg 2.87x",http://www.yelp.com/biz/arcade-bakery-new-york?osq=Coffee
Besfren,"315 5th Ave, New York, NY 10016",(212) 685-1003,4.0,380,$$,"Coffee & Tea,Patisserie/Cake Shop,Ice Cream & Frozen Yogurt",I came by recently to try their matcha taro softserve. I am totally in love. For a price of $4.90 you get a huge serving of delicious matcha interwined with taro. The taro was good…,"https://s3-media3.fl.yelpcdn.com/bphoto/id088Z3nzGiatqcyBhVQzg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/id088Z3nzGiatqcyBhVQzg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/id088Z3nzGiatqcyBhVQzg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/id088Z3nzGiatqcyBhVQzg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/id088Z3nzGiatqcyBhVQzg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/id088Z3nzGiatqcyBhVQzg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/id088Z3nzGiatqcyBhVQzg/258s.jpg 2.87x",http://www.yelp.com/biz/besfren-new-york?osq=Coffee
Café Integral,"149 Elizabeth St, New York, NY 10012",(212) 867-5309,4.5,49,$$,Coffee & Tea,"As far as local coffee shops in Soho goes, Integral is easily the best coffee shop in terms of the quality coffee and shop aesthetics you will find. Expanding to this second location…","https://s3-media3.fl.yelpcdn.com/bphoto/EAgWl656IGOXaYoSuJYrqg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/EAgWl656IGOXaYoSuJYrqg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/EAgWl656IGOXaYoSuJYrqg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/EAgWl656IGOXaYoSuJYrqg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/EAgWl656IGOXaYoSuJYrqg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/EAgWl656IGOXaYoSuJYrqg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/EAgWl656IGOXaYoSuJYrqg/258s.jpg 2.87x",http://www.yelp.com/biz/caf%C3%A9-integral-new-york-2?osq=Coffee
Underline Coffee,"511 W 20th, New York, NY 10011",(917) 477-9476,3.5,86,$$,"Coffee & Tea,Bakeries","This was my favorite coffee shop I've been to so far this week.... Located right underneath the Highline. Coffee shop has a nice atmosphere, it wasn't very busy when I was here. Nice…","https://s3-media2.fl.yelpcdn.com/bphoto/JHUZAwhaVAWF71ohKVZLfw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/JHUZAwhaVAWF71ohKVZLfw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/JHUZAwhaVAWF71ohKVZLfw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/JHUZAwhaVAWF71ohKVZLfw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/JHUZAwhaVAWF71ohKVZLfw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/JHUZAwhaVAWF71ohKVZLfw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/JHUZAwhaVAWF71ohKVZLfw/258s.jpg 2.87x",http://www.yelp.com/biz/underline-coffee-new-york?osq=Coffee
Harney & Sons SoHo,"433 Broome St, New York, NY 10013",(212) 933-4853,4.0,598,$$,Coffee & Tea,LOVE the tea selection and the fact that you can sample before buying. I just love when someone prepares you a great cup of tea :) Sometimes it does get super crowded. If possible…,"https://s3-media1.fl.yelpcdn.com/bphoto/EsbhPvxmHYfGPKsJtD9szw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/EsbhPvxmHYfGPKsJtD9szw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/EsbhPvxmHYfGPKsJtD9szw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/EsbhPvxmHYfGPKsJtD9szw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/EsbhPvxmHYfGPKsJtD9szw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/EsbhPvxmHYfGPKsJtD9szw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/EsbhPvxmHYfGPKsJtD9szw/258s.jpg 2.87x",http://www.yelp.com/biz/harney-and-sons-soho-new-york?osq=Coffee
Three Seat Espresso & Barber,"137 Avenue A, New York, NY 10009",(917) 388-2769,4.5,56,$$,"Barbers,Coffee & Tea","Three Seat is what you want every local coffee shop to be. They're always friendly, they remember your name, and your order. Most of the time. The owner/employees are friendly, the…","https://s3-media2.fl.yelpcdn.com/bphoto/e5rXwEHQSGW76hfq6AhRcg/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/e5rXwEHQSGW76hfq6AhRcg/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/e5rXwEHQSGW76hfq6AhRcg/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/e5rXwEHQSGW76hfq6AhRcg/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/e5rXwEHQSGW76hfq6AhRcg/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/e5rXwEHQSGW76hfq6AhRcg/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/e5rXwEHQSGW76hfq6AhRcg/258s.jpg 2.87x",http://www.yelp.com/biz/three-seat-espresso-and-barber-new-york?osq=Coffee
Grade Coffee,"101 N 8th St, Williamsburg, NY 11249",(347) 987-4740,4.5,15,$,Coffee & Tea,Little coffee shop with great ambience and customer service. I got a Ethiopian drip coffee and it tasted great. There's only two stools to sit on here so don't plan on staying to…,"https://s3-media2.fl.yelpcdn.com/bphoto/fvu4CB_oAkF0Q6HZNVGRrw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/fvu4CB_oAkF0Q6HZNVGRrw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/fvu4CB_oAkF0Q6HZNVGRrw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/fvu4CB_oAkF0Q6HZNVGRrw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/fvu4CB_oAkF0Q6HZNVGRrw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/fvu4CB_oAkF0Q6HZNVGRrw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/fvu4CB_oAkF0Q6HZNVGRrw/258s.jpg 2.87x",http://www.yelp.com/biz/grade-coffee-williamsburg?osq=Coffee
True North Brooklyn,"561 Lorimer St, Brooklyn, NY 11211",(646) 284-0268,4.5,28,$$,Coffee & Tea,"Quaint little coffee shop I came upon by accident. Great iced coffee (vanilla syrup is made fresh at the shop). Server was very friendly and welcoming, and the place is very clean,…","https://s3-media2.fl.yelpcdn.com/bphoto/95rDSkGd5aOLnGy4R74k8Q/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/95rDSkGd5aOLnGy4R74k8Q/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/95rDSkGd5aOLnGy4R74k8Q/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/95rDSkGd5aOLnGy4R74k8Q/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/95rDSkGd5aOLnGy4R74k8Q/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/95rDSkGd5aOLnGy4R74k8Q/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/95rDSkGd5aOLnGy4R74k8Q/258s.jpg 2.87x",http://www.yelp.com/biz/true-north-brooklyn-brooklyn?osq=Coffee
Brooklyn Bagel & Coffee Company,"35-05 Broadway, Astoria, NY 11106",(718) 204-0141,4.5,542,$,"Bagels,Coffee & Tea","Probably the best bagel I've had in my entire life. The thing that got me is, the unwanted bottom part of the bagel with less poppy seeds, sesame, onion is not a thing here! This…","https://s3-media3.fl.yelpcdn.com/bphoto/O8d0HjJspLAdyZtEwu_4Iw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/O8d0HjJspLAdyZtEwu_4Iw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/O8d0HjJspLAdyZtEwu_4Iw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/O8d0HjJspLAdyZtEwu_4Iw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/O8d0HjJspLAdyZtEwu_4Iw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/O8d0HjJspLAdyZtEwu_4Iw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/O8d0HjJspLAdyZtEwu_4Iw/258s.jpg 2.87x",http://www.yelp.com/biz/brooklyn-bagel-and-coffee-company-astoria?osq=Coffee
Pauglina,"75-26 37th Ave, Jackson Heights, NY 11372",(718) 899-3010,5.0,17,$$,"Coffee & Tea,Florists,Home Decor",Little shop of all ur little wants in the neighborhood. Miguel is aways welcoming here. Have made a fee trips here for there flower selection. And there stock of chocolate when I get…,"https://s3-media4.fl.yelpcdn.com/bphoto/qpsl8QxkHKDWQrIbE3F-Mg/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/qpsl8QxkHKDWQrIbE3F-Mg/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/qpsl8QxkHKDWQrIbE3F-Mg/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/qpsl8QxkHKDWQrIbE3F-Mg/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/qpsl8QxkHKDWQrIbE3F-Mg/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/qpsl8QxkHKDWQrIbE3F-Mg/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/qpsl8QxkHKDWQrIbE3F-Mg/258s.jpg 2.87x",http://www.yelp.com/biz/pauglina-jackson-heights?osq=Coffee
Tar Pit,"135 Woodpoint Rd, Brooklyn, NY 11211",(917) 705-8031,4.5,67,$,Coffee & Tea,"Many of great authors have come and gone. Fueling their pen toa literary wand. So writer or not, coffee cold or hot, the Tar Pitis the most legitfor revving thy repertoire of…","https://s3-media3.fl.yelpcdn.com/bphoto/A6ashtXhFNqYLnKQSAfnPw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/A6ashtXhFNqYLnKQSAfnPw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/A6ashtXhFNqYLnKQSAfnPw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/A6ashtXhFNqYLnKQSAfnPw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/A6ashtXhFNqYLnKQSAfnPw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/A6ashtXhFNqYLnKQSAfnPw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/A6ashtXhFNqYLnKQSAfnPw/258s.jpg 2.87x",http://www.yelp.com/biz/tar-pit-brooklyn?osq=Coffee
bwè kafe,"140 River Dr S, Jersey City, NJ 07310",(201) 963-0333,4.5,94,$,"Cafes,Coffee & Tea",I usually come over bwè kafe for breakfast and I love love love their pastries and scones. I usually grab their cheddar chive scone and an iced coffee. I appreciate their decor and…,"https://s3-media2.fl.yelpcdn.com/bphoto/Ltz2sCbBlG-ZvTxXxKh8iw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/Ltz2sCbBlG-ZvTxXxKh8iw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/Ltz2sCbBlG-ZvTxXxKh8iw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/Ltz2sCbBlG-ZvTxXxKh8iw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/Ltz2sCbBlG-ZvTxXxKh8iw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/Ltz2sCbBlG-ZvTxXxKh8iw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/Ltz2sCbBlG-ZvTxXxKh8iw/258s.jpg 2.87x",http://www.yelp.com/biz/bw%C3%A8-kafe-jersey-city?osq=Coffee
Patisserie Florentine,"280 E 10th St, New York, NY 10009",(212) 995-0300,5.0,48,$,"Desserts,Coffee & Tea,Bakeries","Incredible almond croissant. Warm, buttery, and chewy soft crumb with a perfect flaky crust. The flavors were the right balance of sugary, buttery, and slightly nutty almond.…","https://s3-media4.fl.yelpcdn.com/bphoto/PJ0K2qD2Z2szuNmBKMWZdA/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/PJ0K2qD2Z2szuNmBKMWZdA/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/PJ0K2qD2Z2szuNmBKMWZdA/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/PJ0K2qD2Z2szuNmBKMWZdA/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/PJ0K2qD2Z2szuNmBKMWZdA/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/PJ0K2qD2Z2szuNmBKMWZdA/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/PJ0K2qD2Z2szuNmBKMWZdA/258s.jpg 2.87x",http://www.yelp.com/biz/patisserie-florentine-new-york?osq=Coffee
Madman Espresso,"210 E 67th St, New York, NY 10065",(212) 505-2233,4.0,15,$,Coffee & Tea,Went here the other day to try and kill some time before class (@Hunter) and do some homework. Cozy little spot with excellent views of Fox News across the street. I didn't see a…,"https://s3-media2.fl.yelpcdn.com/bphoto/8dPXqUWp8RyvPWzKDtR2vA/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/8dPXqUWp8RyvPWzKDtR2vA/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/8dPXqUWp8RyvPWzKDtR2vA/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/8dPXqUWp8RyvPWzKDtR2vA/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/8dPXqUWp8RyvPWzKDtR2vA/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/8dPXqUWp8RyvPWzKDtR2vA/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/8dPXqUWp8RyvPWzKDtR2vA/258s.jpg 2.87x",http://www.yelp.com/biz/madman-espresso-new-york-10?osq=Coffee
Southern Cross Coffee,"300 E 5th St, New York, NY 10003",(646) 649-3463,4.5,34,$,"Coffee & Tea,Desserts",Serendipity [ser-uh n-dip-i-tee]; noun. 1. an aptitude for making desirable discoveries by accident.That's exactly how I came across Southern Cross Coffee- serendipitously. On one…,"https://s3-media1.fl.yelpcdn.com/bphoto/N__DCx7QUUX97QJtB2vJGA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/N__DCx7QUUX97QJtB2vJGA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/N__DCx7QUUX97QJtB2vJGA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/N__DCx7QUUX97QJtB2vJGA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/N__DCx7QUUX97QJtB2vJGA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/N__DCx7QUUX97QJtB2vJGA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/N__DCx7QUUX97QJtB2vJGA/258s.jpg 2.87x",http://www.yelp.com/biz/southern-cross-coffee-new-york?osq=Coffee
Château le Woof,"30-02 14th St, Astoria, NY 11102",(718) 626-9663,4.5,31,$,"Pet Stores,Coffee & Tea",This place was adorable. It's great if you have a dog and still fun if you don't (I didn't). They had coffee and drinks with lots of alternative milk options. A few gluten free…,"https://s3-media1.fl.yelpcdn.com/bphoto/JUMIN8wZM5JCJQiuF61-kw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/JUMIN8wZM5JCJQiuF61-kw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/JUMIN8wZM5JCJQiuF61-kw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/JUMIN8wZM5JCJQiuF61-kw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/JUMIN8wZM5JCJQiuF61-kw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/JUMIN8wZM5JCJQiuF61-kw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/JUMIN8wZM5JCJQiuF61-kw/258s.jpg 2.87x",http://www.yelp.com/biz/ch%C3%A2teau-le-woof-astoria-2?osq=Coffee
