Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link,Email from Web,Facebook URL,Twitter URL,Google Plus URL
Local Roots Marijuana - Edmonds,23221 Edmonds Way Ste A,Edmonds,WA,98026,,,(425) 967-5800,,,Yes,No,4.5 star rating,3 reviews,http://localrootsmarijuana.com,Moderate,Mon 8:00 am - 12:00 am<br>Tue 8:00 am - 12:00 am<br>Wed 8:00 am - 12:00 am<br>Thu 8:00 am - 12:00 am<br>Fri 8:00 am - 12:00 am<br>Sat 8:00 am - 12:00 am<br>Sun Closed<br>,,,,No,,,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",47.788133,-122.353856,"https://s3-media3.fl.yelpcdn.com/bphoto/_45RJ8qiqGHaOVvqzn3zVQ/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/_45RJ8qiqGHaOVvqzn3zVQ/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/_45RJ8qiqGHaOVvqzn3zVQ/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/_45RJ8qiqGHaOVvqzn3zVQ/300s.jpg 1.20x",http://www.yelp.com/biz/local-roots-marijuana-edmonds-edmonds?osq=cannabis,,,,,,,,,,
Chimacum Cannabis,9034 Beaver Valley Rd,Chimacum,WA,98325,,,(360) 301-3195,,,Yes,No,5.0 star rating,6 reviews,http://www.chimacumcannabis.com,,Mon 8:00 am - 10:00 pm<br>Tue 8:00 am - 10:00 pm<br>Wed 8:00 am - 10:00 pm<br>Thu 8:00 am - 10:00 pm<br>Fri 8:00 am - 10:00 pm<br>Sat 8:00 am - 10:00 pm<br>Sun 8:00 am - 10:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",,,"https://s3-media3.fl.yelpcdn.com/bphoto/XSaL8CYrjAk7MMvp7lb8NA/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/XSaL8CYrjAk7MMvp7lb8NA/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/XSaL8CYrjAk7MMvp7lb8NA/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/XSaL8CYrjAk7MMvp7lb8NA/300s.jpg 1.20x",http://www.yelp.com/biz/chimacum-cannabis-chimacum-5?osq=cannabis,,,,,,,,,,
Mary’s,12230 Aurora Ave N,Seattle,WA,98133,b/t 127th St & 125th St,Haller Lake,(206) 850-5200,,Michael P.,Yes,No,3.0 star rating,2 reviews,http://www.iwillmarrymary.com,,Mon 8:00 am - 11:45 pm<br>Tue 8:00 am - 11:45 pm<br>Wed 8:00 am - 11:45 pm<br>Thu 8:00 am - 11:45 pm<br>Fri 8:00 am - 11:45 pm<br>Sat 8:00 am - 11:45 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,Yes,,Private Lot,Yes,,,,,,,,,,,,,,,,Yes,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media4.fl.yelpcdn.com/bphoto/mloTYljeihGMHarNII35ew/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/mloTYljeihGMHarNII35ew/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/mloTYljeihGMHarNII35ew/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/mloTYljeihGMHarNII35ew/300s.jpg 1.20x",http://www.yelp.com/biz/marys-seattle?osq=cannabis,,,,,,,officialmarys@gmail.com,,,
CannaPi Consulting,6111 12th Ave S,Seattle,WA,98108,b/t Bailey St & Harney St,Georgetown,(206) 763-1171,,,Yes,No,4.0 star rating,5 reviews,,,Mon 11:00 am - 8:00 pm<br>Tue 11:00 am - 8:00 pm<br>Wed 11:00 am - 8:00 pm<br>Thu 11:00 am - 8:00 pm<br>Fri 11:00 am - 8:00 pm<br>Sat 11:00 am - 8:00 pm<br>Sun 12:00 pm - 6:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.548209,-122.317584,"https://s3-media3.fl.yelpcdn.com/bphoto/B-oawT1EtT6K-vvrHAwNvg/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/B-oawT1EtT6K-vvrHAwNvg/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/B-oawT1EtT6K-vvrHAwNvg/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/B-oawT1EtT6K-vvrHAwNvg/300s.jpg 1.20x",http://www.yelp.com/biz/cannapi-consulting-seattle?osq=cannabis,,,,,,,,,,
Cannabis Station,21412 Hwy 99,Edmonds,WA,98026,,,(206) 487-8262,,,Yes,No,4.0 star rating,4 reviews,http://cannabisstation.com,Inexpensive,Mon 8:00 am - 12:00 am<br>Tue 8:00 am - 12:00 am<br>Wed 8:00 am - 12:00 am<br>Thu 8:00 am - 12:00 am<br>Fri 8:00 am - 12:00 am<br>Sat 8:00 am - 12:00 am<br>Sun 8:00 am - 12:00 am<br>,,,,No,,,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",47.804880,-122.328637,"https://s3-media2.fl.yelpcdn.com/bphoto/b3YSFdVQ6Mlp8RRWO6K0ww/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/b3YSFdVQ6Mlp8RRWO6K0ww/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/b3YSFdVQ6Mlp8RRWO6K0ww/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/b3YSFdVQ6Mlp8RRWO6K0ww/300s.jpg 1.20x",http://www.yelp.com/biz/cannabis-station-edmonds?osq=cannabis,,,,,,,office@cannabisstation.com,,,
Hope Clinic,1818 Westlake Ave N Ste 106,Seattle,WA,98109,at N 8th Ave,Westlake,(206) 283-4673,,,Yes,No,3.0 star rating,4 reviews,http://www.thehopeclinic.com,,Mon 10:00 am - 5:00 pm<br>Tue 10:00 am - 5:00 pm<br>Wed 10:00 am - 5:00 pm<br>Thu 10:00 am - 5:00 pm<br>Fri 10:00 am - 5:00 pm<br>Sat Closed<br>Sun Closed<br>,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"Cannabis Clinics, Cannabis Clinics",47.635433,-122.339766,"https://s3-media1.fl.yelpcdn.com/bphoto/x8_P-KZhtdtbXGw6oi30xg/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/x8_P-KZhtdtbXGw6oi30xg/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/x8_P-KZhtdtbXGw6oi30xg/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/x8_P-KZhtdtbXGw6oi30xg/300s.jpg 1.20x",http://www.yelp.com/biz/hope-clinic-seattle?osq=cannabis,,,,,,,,,,
The Kushery Lake Forest Park,19258 15th Ave NE Ste B,Lake Forest Park,WA,98155,,,(206) 403-1106,,,Yes,No,5.0 star rating,2 reviews,,Moderate,Mon 10:00 am - 8:00 pm<br>Tue 10:00 am - 8:00 pm<br>Wed 10:00 am - 8:00 pm<br>Thu 10:00 am - 8:00 pm<br>Fri 10:00 am - 8:00 pm<br>Sat 10:00 am - 8:00 pm<br>Sun 10:00 am - 8:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",47.769907,-122.313197,"https://s3-media2.fl.yelpcdn.com/bphoto/QRZf_ozCji4dKhRKxvilsg/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/QRZf_ozCji4dKhRKxvilsg/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/QRZf_ozCji4dKhRKxvilsg/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/QRZf_ozCji4dKhRKxvilsg/300s.jpg 1.20x",http://www.yelp.com/biz/the-kushery-lake-forest-park-lake-forest-park?osq=cannabis,,,,,,,,,,
Green Ambrosia,7730 15th Ave NW,Seattle,WA,98117,b/t 80th St & 77th St,"Ballard, Phinney Ridge",(206) 496-2345,,,Yes,No,5.0 star rating,1 review,http://www.greenambrosia.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.686303,-122.376418,,http://www.yelp.com/biz/green-ambrosia-seattle?osq=cannabis,,,,,,,,,,
The Hope Clinics,5267 University Way NE,Seattle,WA,98105,b/t 52nd St & 55th St,University District,(206) 466-1766,"The Hope Clinics are the premier low-cost clinics that consider medical cannabis as a treatment.$75 for an evaluation with authorization.Located in the U-District and West …Learn more about The Hope Clinics, Opens a popupSpecialtiesThe Hope Clinics are the premier low-cost clinics that consider medical cannabis as a treatment.$75 for an evaluation with authorization.Located in the U-District and West Seattle, now professional service is affordable for everyone.In accordance with RCW 69.51A, our health care professionals can perform an evaluation and consider medical cannabis as a treatment for you.You must be a Washington State resident and have a qualifying condition to have cannabis considered.Authorizations issued upon qualification.Cannabis is a natural, botanical medicine that can successfully treat a variety of conditions, including cancer, HIV, multiple sclerosis, epilepsy, and anorexia.Learn about the qualifying conditions, and contact us to schedule an appointment for an evaluation by our doctor to see if cannabis is right for you.HistoryEstablished in 2011.Located at the CARE Wellness Center, the Hope Clinic is now the clinic portion, and Hope patients receive discounts on classes and wellness services through CARE.Supporting the Hope Clinic is supporting the progression of the plant.The directors of HOPE are leaders in the medical cannabis community and actively involved in increasing safe access to patients around the state and nation.Meet the Business Owner",Greta C.,Yes,No,2.5 star rating,11 reviews,http://www.thehopeclinics.com,,Mon 10:00 am - 5:00 pm<br>Tue 10:00 am - 5:00 pm<br>Wed 10:00 am - 5:00 pm<br>Thu 10:00 am - 5:00 pm<br>Fri 10:00 am - 5:00 pm<br>Sat 10:00 am - 4:00 pm<br>Sun Closed<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics, Cannabis Clinics, Vape Shops, Cannabis Clinics, Medical Centers, Cannabis Clinics, Cannabis Clinics",47.667631,-122.313066,"https://s3-media1.fl.yelpcdn.com/bphoto/gsaDWKw97QrpMjje0aFSuQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/gsaDWKw97QrpMjje0aFSuQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/gsaDWKw97QrpMjje0aFSuQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/gsaDWKw97QrpMjje0aFSuQ/300s.jpg 1.20x",http://www.yelp.com/biz/the-hope-clinics-seattle?osq=cannabis,,,,,,,,,,
Green Life NW,11463 Rainier Ave S,Seattle,WA,98178,b/t S 88th Ave & 114th St,,(425) 435-7304,,Jay G.,Yes,No,5.0 star rating,1 review,http://www.greenlifenw.com,,Mon 9:00 am - 10:00 pm<br>Tue 9:00 am - 10:00 pm<br>Wed 9:00 am - 10:00 pm<br>Thu 9:00 am - 10:00 pm<br>Fri 9:00 am - 10:00 pm<br>Sat 9:00 am - 10:00 pm<br>Sun 9:00 am - 10:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",47.499673,-122.221317,"https://s3-media1.fl.yelpcdn.com/bphoto/M8ZUgXMznWgO1kS03qIB3w/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/M8ZUgXMznWgO1kS03qIB3w/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/M8ZUgXMznWgO1kS03qIB3w/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/M8ZUgXMznWgO1kS03qIB3w/300s.jpg 1.20x",http://www.yelp.com/biz/green-life-nw-seattle-2?osq=cannabis,,,,,,,,,,
The Original Canna Bus,1207 S Jackson Ste 108,Seattle,WA,98144,b/t S 12th Ave & S 14th Ave,International District,(206) 328-6627,,,Yes,No,,,http://originalcannabus.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Party Bus Rentals, Cannabis Tours, Party Bus Rentals, Cannabis Tours",47.598871,-122.316376,"https://s3-media3.fl.yelpcdn.com/bphoto/Hzw78SGokkfe4uuzZ1bWRw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/Hzw78SGokkfe4uuzZ1bWRw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/Hzw78SGokkfe4uuzZ1bWRw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/Hzw78SGokkfe4uuzZ1bWRw/300s.jpg 1.20x",http://www.yelp.com/biz/the-original-canna-bus-seattle?osq=cannabis,,,,,,,theoriginalcannabus@gmail.com,,,
NW Homegrown Pot Shop,2724 3rd Ave S,Seattle,WA,98134,b/t Lander St & Forest St,Industrial District,(206) 402-3026,,Tirzah S.,Yes,No,,,http://nwhomegrownllc.wix.com/home,,Mon 9:30 am - 8:00 pm<br>Tue 9:30 am - 8:00 pm<br>Wed 9:30 am - 8:00 pm<br>Thu 9:30 am - 8:00 pm<br>Fri 9:30 am - 8:00 pm<br>Sat 10:00 am - 6:00 pm<br>Sun Closed<br>,,,,Yes,,"Street, Private Lot",No,,,,,,,,,,,,,,,,Yes,,,,"Cannabis Dispensaries, Cannabis Dispensaries",47.578934,-122.329547,"https://s3-media1.fl.yelpcdn.com/bphoto/SWGduM8RHZ0AjXssMeuUPQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/SWGduM8RHZ0AjXssMeuUPQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/SWGduM8RHZ0AjXssMeuUPQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/SWGduM8RHZ0AjXssMeuUPQ/300s.jpg 1.20x",http://www.yelp.com/biz/nw-homegrown-pot-shop-seattle-3?osq=cannabis,,,,,,,,,,
The Joint Seattle,4336 Roosevelt Way NE Ste C,Seattle,WA,98105,b/t 45th St & 43rd St,University District,(206) 283-3333,"The Joint Cooperative is Seattle's Premier Medical Marijuana Cooperative. We specialize in providing top grade medical marijuana products to qualified Washington State Medical …Learn more about The Joint Seattle, Opens a popupSpecialtiesThe Joint Cooperative is Seattle's Premier Medical Marijuana Cooperative. We specialize in providing top grade medical marijuana products to qualified Washington State Medical Marijuana Patients.Free meds to new medical marijuana patients with proper paperwork!",,Yes,No,3.0 star rating,14 reviews,http://www.thejointllc.com,,Mon 9:00 am - 11:45 pm<br>Tue 9:00 am - 11:45 pm<br>Wed 9:00 am - 11:45 pm<br>Thu 9:00 am - 11:45 pm<br>Fri 9:00 am - 11:45 pm<br>Sat 9:00 am - 11:45 pm<br>Sun 9:00 am - 10:00 pm<br>,,,,No,,Street,Yes,,,,,,,,,,,,,,,,Yes,,,No,"Cannabis Clinics, Vape Shops, Cannabis Clinics, Vape Shops",47.660997,-122.317389,"https://s3-media4.fl.yelpcdn.com/bphoto/Qk2wQqtHQVLoNYmXawPxLw/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/Qk2wQqtHQVLoNYmXawPxLw/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/Qk2wQqtHQVLoNYmXawPxLw/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/Qk2wQqtHQVLoNYmXawPxLw/300s.jpg 1.20x",http://www.yelp.com/biz/the-joint-seattle-seattle?osq=cannabis,,,,,,,admin@thejointllc.com,,,
Star Buds,11834 NE 90th St,Kirkland,WA,98033,b/t N 120th Ave & I-405,,(425) 828-9999,,,Yes,No,3.0 star rating,9 reviews,,Inexpensive,Mon 9:00 am - 11:00 pm<br>Tue 9:00 am - 11:00 pm<br>Wed 9:00 am - 11:00 pm<br>Thu 9:00 am - 11:00 pm<br>Fri 9:00 am - 11:45 pm<br>Sat 9:00 am - 11:45 pm<br>Sun 9:00 am - 10:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",47.682547,-122.181638,"https://s3-media4.fl.yelpcdn.com/bphoto/U914qtcwvjbPDyarJJfsDw/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/U914qtcwvjbPDyarJJfsDw/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/U914qtcwvjbPDyarJJfsDw/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/U914qtcwvjbPDyarJJfsDw/300s.jpg 1.20x",http://www.yelp.com/biz/star-buds-kirkland?osq=cannabis,,,,,,,,,,
The Solution,14343 15th Ave NE,Seattle,WA,98125,b/t 143rd St & 145th St,Pinehurst,(206) 364-1226,,,Yes,No,,,http://thesolutioncannabis.com,,Mon 9:00 am - 10:00 pm<br>Tue 9:00 am - 10:00 pm<br>Wed 9:00 am - 10:00 pm<br>Thu 9:00 am - 10:00 pm<br>Fri 9:00 am - 10:00 pm<br>Sat 9:00 am - 10:00 pm<br>Sun 9:00 am - 10:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",47.733255,-122.313116,"https://s3-media2.fl.yelpcdn.com/bphoto/vhZVPDHhWC6RukuZM43Ltg/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/vhZVPDHhWC6RukuZM43Ltg/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/vhZVPDHhWC6RukuZM43Ltg/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/vhZVPDHhWC6RukuZM43Ltg/300s.jpg 1.20x",http://www.yelp.com/biz/the-solution-seattle-5?osq=cannabis,,,,,,,,,,
Evergreen Market - Renton IKEA District,4242 E Valley Rd Fl 2,Renton,WA,98057,,,(425) 318-8898,,,Yes,No,4.5 star rating,6 reviews,http://www.theevergreenmarket.com,Moderate,Mon 8:00 am - 11:00 pm<br>Tue 8:00 am - 11:00 pm<br>Wed 8:00 am - 11:00 pm<br>Thu 8:00 am - 11:00 pm<br>Fri 8:00 am - 11:00 pm<br>Sat 8:00 am - 11:00 pm<br>Sun 9:00 am - 9:00 pm<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,Yes,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media1.fl.yelpcdn.com/bphoto/5ggxmK_g81mT3lFUcvm3BA/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/5ggxmK_g81mT3lFUcvm3BA/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/5ggxmK_g81mT3lFUcvm3BA/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/5ggxmK_g81mT3lFUcvm3BA/300s.jpg 1.20x",http://www.yelp.com/biz/evergreen-market-renton-ikea-district-renton?osq=cannabis,,,,,,,,,,
Bud Hut Everett,11603 Hwy 99,Everett,WA,98204,,,(425) 353-1449,,,Yes,No,4.0 star rating,19 reviews,https://www.budhut.net/everett,Moderate,Mon 8:00 am - 11:30 pm<br>Tue 8:00 am - 11:30 pm<br>Wed 8:00 am - 11:30 pm<br>Thu 8:00 am - 11:30 pm<br>Fri 8:00 am - 11:30 pm<br>Sat 8:00 am - 11:30 pm<br>Sun 9:00 am - 10:30 pm<br>,,,,No,,"Street, Private Lot",Yes,,,,,,,,,,,,,,,,No,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media3.fl.yelpcdn.com/bphoto/2mbL0p1DwgUk1PDxCA5mwA/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/2mbL0p1DwgUk1PDxCA5mwA/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/2mbL0p1DwgUk1PDxCA5mwA/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/2mbL0p1DwgUk1PDxCA5mwA/300s.jpg 1.20x",http://www.yelp.com/biz/bud-hut-everett-everett?osq=cannabis,,,,,,,,,,
Chasing Mari Seattle Cannabis tours,2442 NW Market St Ste 512,Seattle,WA,98107,b/t N 26th Ave & N 24th Ave,Ballard,(206) 214-8100,,Scott P.,Yes,No,,,http://chasingmari.com,,Mon 9:00 am - 12:00 am<br>Tue 9:00 am - 12:00 am<br>Wed 9:00 am - 12:00 am<br>Thu 9:00 am - 12:00 am<br>Fri 9:00 am - 12:00 am<br>Sat 9:00 am - 12:00 am<br>Sun 9:00 am - 12:00 am<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Tours, Cannabis Tours",,,"https://s3-media2.fl.yelpcdn.com/bphoto/Q8gboVof41wM4in4QvwcpA/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/Q8gboVof41wM4in4QvwcpA/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/Q8gboVof41wM4in4QvwcpA/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/Q8gboVof41wM4in4QvwcpA/300s.jpg 1.20x",http://www.yelp.com/biz/chasing-mari-seattle-cannabis-tours-seattle?osq=cannabis,,,,,,,,,,
Sweet Herbal Co-Op,3847 Rainier Ave S Ste 5,Seattle,WA,98118,b/t Charlestown St & S Letitia Ave,"Columbia City, Mount Baker",(206) 760-6105,,,Yes,No,,,http://www.sweetherbalcoop.com,,Mon 10:00 am - 8:00 pm<br>Tue 10:00 am - 8:00 pm<br>Wed 10:00 am - 8:00 pm<br>Thu 10:00 am - 8:00 pm<br>Fri 10:00 am - 8:00 pm<br>Sat 10:00 am - 8:00 pm<br>Sun 10:00 am - 8:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.568442,-122.289934,"https://s3-media2.fl.yelpcdn.com/bphoto/UwdcBwFpPoOfuB0p8fqMfw/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/UwdcBwFpPoOfuB0p8fqMfw/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/UwdcBwFpPoOfuB0p8fqMfw/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/UwdcBwFpPoOfuB0p8fqMfw/300s.jpg 1.20x",http://www.yelp.com/biz/sweet-herbal-co-op-seattle?osq=cannabis,,,,,,,,,,
Delightful Caregivers,4421 Rainier Ave S,Seattle,WA,98118,b/t Oregon St & Genesee St,Columbia City,(425) 829-8502,,,Yes,No,,,http://www.delightfulcaregivers.com,,Mon 10:30 am - 9:00 pm<br>Tue 10:30 am - 9:00 pm<br>Wed 10:30 am - 9:00 pm<br>Thu 10:30 am - 9:00 pm<br>Fri 10:30 am - 10:00 pm<br>Sat 10:30 am - 10:00 pm<br>Sun Closed<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",47.563617,-122.288061,"https://s3-media3.fl.yelpcdn.com/bphoto/AKjJhHi55pFazZe_T0xiwA/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/AKjJhHi55pFazZe_T0xiwA/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/AKjJhHi55pFazZe_T0xiwA/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/AKjJhHi55pFazZe_T0xiwA/300s.jpg 1.20x",http://www.yelp.com/biz/delightful-caregivers-seattle-2?osq=cannabis,,,,,,,,,,
Compassion In Action,303 17th Ave E,Seattle,WA,98112,b/t Thomas St & Harrison St,Capitol Hill,(206) 324-6602,,,Yes,No,3.5 star rating,5 reviews,,,Mon 11:00 am - 6:00 pm<br>Tue 11:00 am - 6:00 pm<br>Wed 11:00 am - 6:00 pm<br>Thu 11:00 am - 6:00 pm<br>Fri 11:00 am - 6:00 pm<br>Sat 11:00 am - 6:00 pm<br>Sun Closed<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",47.620691,-122.310415,,http://www.yelp.com/biz/compassion-in-action-seattle?osq=cannabis,,,,,,,,,,
The Care Wellness Center,5267 University Way NE,Seattle,WA,98105,b/t 52nd St & 55th St,University District,(206) 466-1766,,,Yes,No,5.0 star rating,1 review,http://www.thecarewellnesscenter.com,,Mon 10:00 am - 4:00 pm<br>Tue 10:00 am - 4:00 pm<br>Wed 10:00 am - 4:00 pm<br>Thu 10:00 am - 4:00 pm<br>Fri 10:00 am - 4:00 pm<br>Sat 10:00 am - 4:00 pm<br>Sun Closed<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,"Massage, Cannabis Clinics, Adult Education, Massage, Cannabis Clinics, Adult Education",47.667564,-122.313067,"https://s3-media3.fl.yelpcdn.com/bphoto/9aa9tYftbFRpKZO5nG5agg/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/9aa9tYftbFRpKZO5nG5agg/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/9aa9tYftbFRpKZO5nG5agg/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/9aa9tYftbFRpKZO5nG5agg/300s.jpg 1.20x",http://www.yelp.com/biz/the-care-wellness-center-seattle-2?osq=cannabis,,,,,,,,,,
Washington Cannabis Institute,I 502 Sb 420 Ave,Seattle,WA,98109,,Lower Queen Anne,(206) 299-0918,,,No,No,,,http://i502-permits.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",,,"https://s3-media3.fl.yelpcdn.com/bphoto/3cXUusUJgGxuPZBfdbBkPQ/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/3cXUusUJgGxuPZBfdbBkPQ/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/3cXUusUJgGxuPZBfdbBkPQ/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/3cXUusUJgGxuPZBfdbBkPQ/300s.jpg 1.20x",http://www.yelp.com/biz/washington-cannabis-institute-seattle-8?osq=cannabis,,,,,,,,,,
I 502 Permits,,Seattle,WA,,,University District,(206) 659-6981,,,No,No,,,http://washingtonmarijuanaschool.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colleges & Universities, Cannabis Clinics, Colleges & Universities, Cannabis Clinics",47.659823,-122.307503,"https://s3-media1.fl.yelpcdn.com/bphoto/uWr_PS7N9DrN4W0lxndsnA/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/uWr_PS7N9DrN4W0lxndsnA/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/uWr_PS7N9DrN4W0lxndsnA/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/uWr_PS7N9DrN4W0lxndsnA/300s.jpg 1.20x",http://www.yelp.com/biz/i-502-permits-seattle?osq=cannabis,,,,,,,,,,
